municipio,provincia,municipio_nombre_humano,lat,lon,kms_capital_provincia
Preixana,Lleida,Preixana,41.608406,1.037541,41.871069000000006
Preixens,Lleida,Preixens,41.7964,1.05057,67.826116
Prullans,Lleida,Prullans,42.37877,1.73773,204.702313
Puiggròs,Lleida,Puiggròs,41.55,0.9,39.209692000000004
Puigverd d'Agramunt,Lleida,Puigverd d'Agramunt,41.76667,1.13333,61.442768
Puigverd de Lleida,Lleida,Puigverd de Lleida,41.542408,0.735089,21.201226
Rialp,Lleida,Rialp,42.442747,1.135102,129.537831
Ribera d'Ondara,Lleida,Ribera d'Ondara,41.627577,1.34149,70.564535
Ribera d'Urgellet,Lleida,Ribera d'Urgellet,42.28133,1.37711,120.682689
Riner,Lleida,Riner,41.92883,1.55908,106.92832899999999
Riu de Cerdanya,Lleida,Riu de Cerdanya,42.34541,1.82631,193.96065900000002
Rosselló,Lleida,Rosselló,41.694017,0.594279,10.259859
Salàs de Pallars,Lleida,Salàs de Pallars,42.23183,0.9106,98.485064
Sanaüja,Lleida,Sanaüja,41.88333,1.31667,85.91378999999999
Sant Esteve de la Sarga,Lleida,Sant Esteve de la Sarga,42.08753,0.76617,104.90280800000001
Sant Guim de Freixenet,Lleida,Sant Guim de Freixenet,41.655755,1.420775,80.368602
Sant Guim de la Plana,Lleida,Sant Guim de la Plana,41.76285,1.3237,74.318516
Sant Llorenç de Morunys,Lleida,Sant Llorenç de Morunys,42.136904,1.586042,133.69342699999999
Sant Martí de Riucorb,Lleida,Sant Martí de Riucorb,41.564947,1.070229,52.297290000000004
Sant Ramon,Lleida,Sant Ramon,41.725139,1.361671,73.559973
Sarroca de Bellera,Lleida,Sarroca de Bellera,42.4121,0.89846,129.69751
Sarroca de Lleida,Lleida,Sarroca de Lleida,41.459245,0.561895,22.026473
Senterada,Lleida,Senterada,42.32549,0.93641,107.72628599999999
Sentiu de Sió (La),Lleida,La Sentiu de Sió,41.801777,0.874938,34.439884
Seròs,Lleida,Seròs,41.463591,0.410557,38.109615
Seu d'Urgell (La),Lleida,La Seu d'Urgell,42.356205,1.458447,131.15975
Sidamon,Lleida,Sidamon,41.627053,0.834391,23.89234
Soleràs (El),Lleida,El Soleràs,41.41667,0.68333,27.396307
Solsona,Lleida,Solsona,41.992172,1.515028,102.752125
Soriguera,Lleida,Soriguera,42.38247,1.13003,167.319477
Sort,Lleida,Sort,42.41211,1.131395,125.807591
Soses,Lleida,Soses,41.533824,0.48729,21.590558
Sudanell,Lleida,Sudanell,41.55663,0.56708,11.122605
Sunyer,Lleida,Sunyer,41.51667,0.6,15.586268
Talarn,Lleida,Talarn,42.20472,0.872006,90.77178599999999
Talavera,Lleida,Talavera,41.58157,1.3383,76.722255
Tàrrega,Lleida,Tàrrega,41.649719,1.13881,50.592827
Tarrés,Lleida,Tarrés,41.42279,1.02166,50.605226
Tarroja de Segarra,Lleida,Tarroja de Segarra,41.73333,1.28333,69.265359
Térmens,Lleida,Térmens,41.71807,0.760962,20.011871
Tírvia,Lleida,Tírvia,42.51667,1.25,147.969727
Tiurana,Lleida,Tiurana,41.97527,1.25608,79.972213
Torà,Lleida,Torà,41.809911,1.404208,96.664728
Torms (Els),Lleida,Els Torms,41.38333,0.71667,32.927234
Tornabous,Lleida,Tornabous,41.699706,1.053167,46.338266000000004
Torre de Cabdella (La),Lleida,La Torre de Cabdella,42.42216,0.98238,121.014215
Torrebesses,Lleida,Torrebesses,41.43333,0.6,26.504916
Torrefarrera,Lleida,Torrefarrera,41.671701,0.609784,7.683787000000001
Torrefeta i Florejacs,Lleida,Torrefeta i Florejacs,41.80757,1.26601,71.700834
Torregrossa,Lleida,Torregrossa,41.580219,0.827213,20.909084999999997
Torrelameu,Lleida,Torrelameu,41.7,0.7,13.261663
Torres de Segre,Lleida,Torres de Segre,41.534845,0.513746,15.745547
Torre-serona,Lleida,Torre-serona,41.66667,0.63333,10.353710999999999
Tremp,Lleida,Tremp,42.166267,0.895248,85.119876
Vall de Boí (La),Lleida,La Vall de Boí,42.50368,0.80415,138.178693
Vall de Cardós,Lleida,Vall de Cardós,42.59409,1.21745,154.61440900000002
Vallbona de les Monges,Lleida,Vallbona de les Monges,41.52631,1.08872,54.848620000000004
Vallfogona de Balaguer,Lleida,Vallfogona de Balaguer,41.751525,0.818189,26.526795999999997
Valls d'Aguilar (Les),Lleida,Les Valls d'Aguilar,42.307193,1.20993,151.791696
Valls de Valira (Les),Lleida,Les Valls de Valira,42.37579,1.45208,131.95100200000002
Vansa i Fórnols (La),Lleida,La Vansa i Fórnols,42.24173,1.49487,157.66983199999999
Verdú,Lleida,Verdú,41.609331,1.14214,56.213749
Vielha e Mijaran,Lleida,Vielha e Mijaran,42.703374,0.795577,164.507341
Vilagrassa,Lleida,Vilagrassa,41.65,1.15,51.161899
Vilaller,Lleida,Vilaller,42.47624,0.71686,133.241017
Vilamòs,Lleida,Vilamòs,42.74818,0.71911,176.906803
Vilanova de Bellpuig,Lleida,Vilanova de Bellpuig,41.613466,0.962853,39.151879
Vilanova de la Barca,Lleida,Vilanova de la Barca,41.691321,0.727033,14.573736
Vilanova de l'Aguda,Lleida,Vilanova de l'Aguda,41.91667,1.25,88.038875
Vilanova de Meià,Lleida,Vilanova de Meià,41.9965,1.02482,71.508961
Vilanova de Segrià,Lleida,Vilanova de Segrià,41.715025,0.597205,12.68201
Vila-sana,Lleida,Vila-sana,41.66259,0.92731,31.623701
Vilosell (El),Lleida,El Vilosell,41.38333,0.95,48.543955000000004
Vinaixa,Lleida,Vinaixa,41.43333,0.98333,47.726549
Ábalos,La Rioja,Ábalos,42.57154,-2.70956,29.393719
Agoncillo,La Rioja,Agoncillo,42.445522,-2.29202,18.491249
Aguilar del Río Alhama,La Rioja,Aguilar del Río Alhama,41.96212,-1.9934,97.18288000000001
Ajamil de Cameros,La Rioja,Ajamil de Cameros,42.16706,-2.48752,63.508961000000006
Albelda de Iregua,La Rioja,Albelda de Iregua,42.356907,-2.47193,15.620047000000001
Alberite,La Rioja,Alberite,42.405388,-2.439928,12.276053
Alcanadre,La Rioja,Alcanadre,42.40492,-2.12073,36.377247000000004
Aldeanueva de Ebro,La Rioja,Aldeanueva de Ebro,42.227648,-1.892058,63.468627
Alesanco,La Rioja,Alesanco,42.41409,-2.81666,36.365334000000004
Alesón,La Rioja,Alesón,42.40554,-2.68938,25.56093
Alfaro,La Rioja,Alfaro,42.176996,-1.748532,76.116541
Almarza de Cameros,La Rioja,Almarza de Cameros,42.2165,-2.59873,41.971709000000004
Anguciana,La Rioja,Anguciana,42.577495,-2.902757,49.68067
Anguiano,La Rioja,Anguiano,42.26381,-2.76463,44.406945
Arenzana de Abajo,La Rioja,Arenzana de Abajo,42.38599,-2.7194,28.788325
Arenzana de Arriba,La Rioja,Arenzana de Arriba,42.38745,-2.69494,29.125431
Arnedillo,La Rioja,Arnedillo,42.21221,-2.23602,65.039798
Arnedo,La Rioja,Arnedo,42.21667,-2.1,55.310104
Arrúbal,La Rioja,Arrúbal,42.43486,-2.25143,23.983401
Ausejo,La Rioja,Ausejo,42.3421,-2.1671,33.970201
Autol,La Rioja,Autol,42.21423,-1.999428,62.499361
Azofra,La Rioja,Azofra,42.424,-2.80086,34.767844
Badarán,La Rioja,Badarán,42.367627,-2.808639,36.254453
Bañares,La Rioja,Bañares,42.467117,-2.910908,45.535482
Baños de Río Tobía,La Rioja,Baños de Río Tobía,42.332389,-2.761299,35.952847
Baños de Rioja,La Rioja,Baños de Rioja,42.5123,-2.94635,55.480013
Berceo,La Rioja,Berceo,42.33906,-2.85239,41.22517
Bergasa,La Rioja,Bergasa,42.25285,-2.13221,49.495081
Bergasillas Bajera,La Rioja,Bergasillas Bajera,42.24462,-2.1583,52.560216999999994
Bezares,La Rioja,Bezares,42.37036,-2.67076,32.294139
Bobadilla,La Rioja,Bobadilla,42.31873,-2.75992,37.533424
Brieva de Cameros,La Rioja,Brieva de Cameros,42.16462,-2.7945,64.459255
Briñas,La Rioja,Briñas,42.60106,-2.83192,53.914658
Briones,La Rioja,Briones,42.543823,-2.7835,39.388939
Cabezón de Cameros,La Rioja,Cabezón de Cameros,42.19716,-2.51989,59.38393
Calahorra,La Rioja,Calahorra,42.302939,-2.517555,18.781905407865036
Camprovín,La Rioja,Camprovín,42.34753,-2.712425,40.608266
Canales de la Sierra,La Rioja,Canales de la Sierra,42.14233,-3.02458,83.041397
Canillas de Río Tuerto,La Rioja,Canillas de Río Tuerto,42.3995,-2.84091,39.193105
Cañas,La Rioja,Cañas,42.3924,-2.84649,39.811884
Cárdenas,La Rioja,Cárdenas,42.37464,-2.76726,32.643184
Casalarreina,La Rioja,Casalarreina,42.547624,-2.910776,49.965752
Castañares de Rioja,La Rioja,Castañares de Rioja,42.511744,-2.931079,54.133488
Castroviejo,La Rioja,Castroviejo,42.32938,-2.66122,35.536593999999994
Cellorigo,La Rioja,Cellorigo,42.62703,-3.00016,65.592743
Cenicero,La Rioja,Cenicero,42.482969,-2.634933,26.077996
Cervera del Río Alhama,La Rioja,Cervera del Río Alhama,42.006698,-1.954462,90.18768700000001
Cidamón,La Rioja,Cidamón,42.49518,-2.87834,46.21207
Cihuri,La Rioja,Cihuri,42.56498,-2.92287,52.121703000000004
Cirueña,La Rioja,Cirueña,42.41214,-2.89593,44.651811
Clavijo,La Rioja,Clavijo,42.34897,-2.42666,20.403559
Cordovín,La Rioja,Cordovín,42.38557,-2.815,40.336329
Corera,La Rioja,Corera,42.34344,-2.22023,32.509292
Cornago,La Rioja,Cornago,42.06444,-2.09486,77.435929
Corporales,La Rioja,Corporales,42.43208,-2.99535,53.334970999999996
Cuzcurrita de Río Tirón,La Rioja,Cuzcurrita de Río Tirón,42.548556,-2.978119,56.399826000000004
Daroca de Rioja,La Rioja,Daroca de Rioja,42.37115,-2.58187,21.048458
Enciso,La Rioja,Enciso,42.14946,-2.26953,74.644296
Entrena,La Rioja,Entrena,42.386533,-2.528704,13.940772
Estollo,La Rioja,Estollo,42.32953,-2.85092,42.658756000000004
Ezcaray,La Rioja,Ezcaray,42.326575,-3.013921,59.758868
Foncea,La Rioja,Foncea,42.61528,-3.03897,65.641053
Fonzaleche,La Rioja,Fonzaleche,42.58114,-3.01218,60.981727
Fuenmayor,La Rioja,Fuenmayor,42.466436,-2.561491,13.47238
Galbárruli,La Rioja,Galbárruli,42.62181,-2.96087,62.128648
Galilea,La Rioja,Galilea,42.34703,-2.23605,34.742193
Gallinero de Cameros,La Rioja,Gallinero de Cameros,42.17229,-2.61793,45.100629
Gimileo,La Rioja,Gimileo,42.54992,-2.82237,42.604936
Grañón,La Rioja,Grañón,42.44992,-3.02767,53.347581
Grávalos,La Rioja,Grávalos,42.10836,-1.99874,73.887643
Haro,La Rioja,Haro,42.575359,-2.847925,49.637631999999996
Herce,La Rioja,Herce,42.21423,-2.16488,58.24666199999999
Herramélluri,La Rioja,Herramélluri,42.50295,-3.01954,55.92382
Hervías,La Rioja,Hervías,42.44781,-2.88714,42.608287000000004
Hormilla,La Rioja,Hormilla,42.43828,-2.77447,32.006665
Hormilleja,La Rioja,Hormilleja,42.45628,-2.73155,35.685612
Hornillos de Cameros,La Rioja,Hornillos de Cameros,42.21001,-2.4196,63.962914000000005
Hornos de Moncalvillo,La Rioja,Hornos de Moncalvillo,42.39198,-2.5855,18.564144
Huércanos,La Rioja,Huércanos,42.428095,-2.69504,25.815848000000003
Igea,La Rioja,Igea,42.06777,-2.01094,81.131579
Jalón de Cameros,La Rioja,Jalón de Cameros,42.21804,-2.49004,56.118424
Laguna de Cameros,La Rioja,Laguna de Cameros,42.17455,-2.54282,62.633564
Lagunilla del Jubera,La Rioja,Lagunilla del Jubera,42.33414,-2.32116,31.078803
Lardero,La Rioja,Lardero,42.426432,-2.458121,7.567191
Ledesma de la Cogolla,La Rioja,Ledesma de la Cogolla,42.32032,-2.719,41.819117
Leiva,La Rioja,Leiva,42.50281,-3.04701,58.192965
Leza de Río Leza,La Rioja,Leza de Río Leza,42.32952,-2.40606,26.607396
Logroño,La Rioja,Logroño,42.464869,-2.451918,0.0
Lumbreras de Cameros,La Rioja,Lumbreras de Cameros,42.10477,-2.62189,54.143774
Manjarrés,La Rioja,Manjarrés,42.39152,-2.67512,26.473378
Mansilla de la Sierra,La Rioja,Mansilla de la Sierra,42.15342,-2.94502,73.49298399999999
Manzanares de Rioja,La Rioja,Manzanares de Rioja,42.3961,-2.8959,46.667078000000004
Matute,La Rioja,Matute,42.29888,-2.79564,41.60098
Medrano,La Rioja,Medrano,42.38361,-2.55394,18.232035
Munilla,La Rioja,Munilla,42.189,-2.29506,71.499371
Murillo de Río Leza,La Rioja,Murillo de Río Leza,42.400717,-2.323837,22.169301
Muro de Aguas,La Rioja,Muro de Aguas,42.13364,-2.11175,69.038241
Muro en Cameros,La Rioja,Muro en Cameros,42.22509,-2.53038,50.93122
Nájera,La Rioja,Nájera,42.416369,-2.730585,28.368239000000003
Nalda,La Rioja,Nalda,42.33467,-2.4871,18.804711
Navajún,La Rioja,Navajún,41.96667,-2.1,109.458803
Navarrete,La Rioja,Navarrete,42.430145,-2.56346,13.566484
Nestares,La Rioja,Nestares,42.27014,-2.61993,32.169345
Nieva de Cameros,La Rioja,Nieva de Cameros,42.21835,-2.667,42.567383
Ochánduri,La Rioja,Ochánduri,42.52525,-3.00415,58.888544
Ocón,La Rioja,Ocón,42.29898,-2.2402,39.210046999999996
Ojacastro,La Rioja,Ojacastro,42.3472,-3.0049,57.429379
Ollauri,La Rioja,Ollauri,42.54256,-2.83448,44.117313
Ortigosa de Cameros,La Rioja,Ortigosa de Cameros,42.17568,-2.70513,49.563501
Pazuengos,La Rioja,Pazuengos,42.31776,-2.92539,61.078307
Pedroso,La Rioja,Pedroso,42.29959,-2.7189,43.380995000000006
Pinillos,La Rioja,Pinillos,42.19951,-2.59709,41.602301
Pradejón,La Rioja,Pradejón,42.336927,-2.07197,43.922793
Pradillo,La Rioja,Pradillo,42.1766,-2.64185,42.329589
Préjano,La Rioja,Préjano,42.18648,-2.17998,63.885028
Quel,La Rioja,Quel,42.228156,-2.050488,62.504720999999996
Rabanera,La Rioja,Rabanera,42.18955,-2.48654,60.94214100000001
Rasillo de Cameros (El),La Rioja,El Rasillo de Cameros,42.19349,-2.716912,47.76198
Redal (El),La Rioja,El Redal,42.33746,-2.20204,35.227132
Ribafrecha,La Rioja,Ribafrecha,42.355103,-2.387377,20.904100999999997
Rincón de Soto,La Rioja,Rincón de Soto,42.232915,-1.852705,64.80612
Robres del Castillo,La Rioja,Robres del Castillo,42.27593,-2.29245,39.395455
Rodezno,La Rioja,Rodezno,42.52576,-2.84597,46.149625
Sajazarra,La Rioja,Sajazarra,42.58884,-2.96124,57.904457
San Asensio,La Rioja,San Asensio,42.498986,-2.749556,36.339164
San Millán de la Cogolla,La Rioja,San Millán de la Cogolla,42.32974,-2.86185,42.555031
San Millán de Yécora,La Rioja,San Millán de Yécora,42.54705,-3.09681,66.920212
San Román de Cameros,La Rioja,San Román de Cameros,42.23255,-2.47436,42.479796
San Torcuato,La Rioja,San Torcuato,42.48219,-2.88923,48.337492
San Vicente de la Sonsierra,La Rioja,San Vicente de la Sonsierra,42.562329,-2.758922,33.916110999999994
Santa Coloma,La Rioja,Santa Coloma,42.36717,-2.65598,30.828129
Santa Engracia del Jubera,La Rioja,Santa Engracia del Jubera,42.28366,-2.33779,42.205923999999996
Santa Eulalia Bajera,La Rioja,Santa Eulalia Bajera,42.2096,-2.19174,60.546768
Santo Domingo de la Calzada,La Rioja,Santo Domingo de la Calzada,42.437487,-2.953111,46.360727
Santurde de Rioja,La Rioja,Santurde de Rioja,42.389594,-2.986696,53.268845999999996
Santurdejo,La Rioja,Santurdejo,42.37696,-2.95437,53.521344
Sojuela,La Rioja,Sojuela,42.36988,-2.54525,16.638249
Sorzano,La Rioja,Sorzano,42.34306,-2.52872,19.976736000000002
Sotés,La Rioja,Sotés,42.39076,-2.6054,18.875861
Soto en Cameros,La Rioja,Soto en Cameros,42.28591,-2.42597,33.531513
Terroba,La Rioja,Terroba,42.25808,-2.44375,38.045139999999996
Tirgo,La Rioja,Tirgo,42.54587,-2.9494,53.50493
Tobía,La Rioja,Tobía,42.332389,-2.761299,35.952847
Tormantos,La Rioja,Tormantos,42.49431,-3.07446,60.51093
Torre en Cameros,La Rioja,Torre en Cameros,42.24133,-2.51805,58.278861
Torrecilla en Cameros,La Rioja,Torrecilla en Cameros,42.25532,-2.63109,32.663069
Torrecilla sobre Alesanco,La Rioja,Torrecilla sobre Alesanco,42.40825,-2.83379,38.000803
Torremontalbo,La Rioja,Torremontalbo,42.5,-2.68333,29.361271000000002
Treviana,La Rioja,Treviana,42.558746,-3.05069,62.181156
Tricio,La Rioja,Tricio,42.40223,-2.71912,27.118033
Tudelilla,La Rioja,Tudelilla,42.297789,-2.11598,44.333391999999996
Uruñuela,La Rioja,Uruñuela,42.442294,-2.706754,28.792930000000002
Valdemadera,La Rioja,Valdemadera,41.98408,-2.07403,105.864698
Valgañón,La Rioja,Valgañón,42.31782,-3.06725,64.501003
Ventosa,La Rioja,Ventosa,42.40495,-2.62651,19.220188
Ventrosa,La Rioja,Ventrosa,42.15705,-2.85044,70.12752099999999
Viguera,La Rioja,Viguera,42.30934,-2.53334,23.932596
Villalba de Rioja,La Rioja,Villalba de Rioja,42.60967,-2.88688,55.008847
Villalobar de Rioja,La Rioja,Villalobar de Rioja,42.49123,-2.96404,52.545755
Villamediana de Iregua,La Rioja,Villamediana de Iregua,42.424978,-2.41811,10.153664000000001
Villanueva de Cameros,La Rioja,Villanueva de Cameros,42.16719,-2.6504,43.550269
Villar de Arnedo (El),La Rioja,El Villar de Arnedo,42.32092,-2.09534,40.536735
Villar de Torre,La Rioja,Villar de Torre,42.37133,-2.86411,43.339548
Villarejo,La Rioja,Villarejo,42.37417,-2.88712,43.873889000000005
Villarroya,La Rioja,Villarroya,42.13053,-2.06896,67.501992
Villarta-Quintana,La Rioja,Villarta-Quintana,42.42998,-3.0484,56.658565
Villavelayo,La Rioja,Villavelayo,42.13084,-2.98565,79.09715399999999
Villaverde de Rioja,La Rioja,Villaverde de Rioja,42.32051,-2.8137,43.105055
Villoslada de Cameros,La Rioja,Villoslada de Cameros,42.11667,-2.63333,50.46349
Viniegra de Abajo,La Rioja,Viniegra de Abajo,42.15055,-2.8893,68.227231
Viniegra de Arriba,La Rioja,Viniegra de Arriba,42.09513,-2.83304,70.247818
Zarratón,La Rioja,Zarratón,42.515315,-2.881361,55.353263
Zarzosa,La Rioja,Zarzosa,42.18294,-2.34297,76.282213
Zorraquín,La Rioja,Zorraquín,42.32565,-3.03925,61.940765
Abadín,Lugo,Abadín,43.36667,-7.48333,64.980231
Alfoz,Lugo,Alfoz,43.519683,-7.409982,100.129049
Antas de Ulla,Lugo,Antas de Ulla,42.78221,-7.89166,43.953754999999994
Baleira,Lugo,Baleira,43.04156,-7.19547,36.979163
Baralla,Lugo,Baralla,42.89207,-7.25492,34.877504
Barreiros,Lugo,Barreiros,43.0,-7.3,26.569004
Becerreá,Lugo,Becerreá,42.854528,-7.16216,46.652901
Begonte,Lugo,Begonte,43.15121,-7.68643,22.788286
Bóveda,Lugo,Bóveda,43.15978,-7.7325,27.406863
Burela,Lugo,Burela,43.659893,-7.358618,116.852999
Carballedo,Lugo,Carballedo,42.93333,-7.2,39.55299
Castro de Rei,Lugo,Castro de Rei,43.147701,-7.492462,19.220783
Castroverde,Lugo,Castroverde,43.030111,-7.325287,21.774094
Cervantes,Lugo,Cervantes,42.86932,-7.06261,59.62534899999999
Cervo,Lugo,Cervo,43.67019,-7.41013,121.089819
Chantada,Lugo,Chantada,42.60919,-7.770966,56.44247
Corgo (O),Lugo,O Corgo,42.934905,-7.432847,16.304296
Cospeito,Lugo,Cospeito,43.28264,-7.08102,70.787198
Folgoso do Courel,Lugo,Folgoso do Courel,42.58876,-7.1954,86.45631900000001
Fonsagrada (A),Lugo,A Fonsagrada,43.125766,-7.068699,58.605754
Foz,Lugo,Foz,43.569697,-7.255352,104.321369
Friol,Lugo,Friol,43.031506,-7.795347,22.964164
Guitiriz,Lugo,Guitiriz,43.18169,-7.89656,40.986917
Guntín,Lugo,Guntín,42.61667,-7.45,55.800356
Incio (O),Lugo,O Incio,42.65991,-7.31874,62.228156999999996
Láncara,Lugo,Láncara,42.864702,-7.445959,22.773606
Lourenzá,Lugo,Lourenzá,43.470675,-7.298354,87.628114
Lugo,Lugo,Lugo,43.013891,-7.561332,0.0
Meira,Lugo,Meira,43.21401,-7.292835,34.830906999999996
Mondoñedo,Lugo,Mondoñedo,43.56667,-7.3,106.09020100000001
Monforte de Lemos,Lugo,Monforte de Lemos,42.521735,-7.51493,66.314683
Monterroso,Lugo,Monterroso,42.793264,-7.834945,39.149680000000004
Muras,Lugo,Muras,43.46685,-7.72383,68.088771
Navia de Suarna,Lugo,Navia de Suarna,42.98825,-6.9818,81.134974
Negueira de Muñiz,Lugo,Negueira de Muñiz,43.123218,-6.889265,92.50626799999999
Nogais (As),Lugo,As Nogais,42.80996,-7.1073,55.388014
Ourol,Lugo,Ourol,43.56434,-7.63947,83.279284
Outeiro de Rei,Lugo,Outeiro de Rei,43.11643,-7.60506,13.91964
Palas de Rei,Lugo,Palas de Rei,42.873558,-7.867842,38.942103
Pantón,Lugo,Pantón,42.507142,-7.626564,75.572058
Paradela,Lugo,Paradela,42.76667,-7.6,36.357385
Páramo (O),Lugo,O Páramo,42.829633,-7.52599,29.708906
Pastoriza (A),Lugo,A Pastoriza,43.29964,-7.35126,42.891636
Pedrafita do Cebreiro,Lugo,Pedrafita do Cebreiro,42.69472,-7.08248,75.85665399999999
Pobra do Brollón (A),Lugo,A Pobra do Brollón,42.55612,-7.3914,63.787197
Pol,Lugo,Pol,43.14892,-7.33022,29.559057
Pontenova (A),Lugo,A Pontenova,43.34948,-7.19458,55.468298000000004
Portomarín,Lugo,Portomarín,42.8062,-7.61644,28.527499
Quiroga,Lugo,Quiroga,42.475577,-7.26932,85.48587300000001
Rábade,Lugo,Rábade,43.120485,-7.626601,16.512658
Ribadeo,Lugo,Ribadeo,43.53684,-7.04065,115.21992200000001
Ribas de Sil,Lugo,Ribas de Sil,42.43885,-7.29536,87.732428
Ribeira de Piquín,Lugo,Ribeira de Piquín,43.190853,-7.196939,47.456188000000004
Riotorto,Lugo,Riotorto,43.35,-7.23333,57.171828
Samos,Lugo,Samos,42.731,-7.32582,45.138474
Sarria,Lugo,Sarria,42.781273,-7.413887,33.463841
Saviñao (O),Lugo,O Saviñao,42.585156,-7.639645,75.982534
Sober,Lugo,Sober,42.46127,-7.5864,77.01544
Taboada,Lugo,Taboada,42.71688,-7.76296,43.194142
Trabada,Lugo,Trabada,43.44475,-7.19527,99.04920200000001
Triacastela,Lugo,Triacastela,42.75565,-7.24136,54.756586000000006
Valadouro (O),Lugo,O Valadouro,43.55,-7.45,106.11177599999999
Vicedo (O),Lugo,O Vicedo,43.73358,-7.67416,110.598931
Vilalba,Lugo,Vilalba,43.296613,-7.68046,43.831368000000005
Viveiro,Lugo,Viveiro,43.66228,-7.59344,97.109342
