municipio,provincia,codigo_ine,municipio_nombre_humano,renta_bruta_media
Torrejón de la Calzada,Madrid,28149,Torrejón de la Calzada,29750
Torrejón de Velasco,Madrid,28150,Torrejón de Velasco,25991
Torrejón del Rey,Guadalajara,19280,Torrejón del Rey,25461
Torrejón el Rubio,Cáceres,10190,Torrejón el Rubio,15773
Torrejoncillo,Cáceres,10189,Torrejoncillo,17341
Torrejoncillo del Rey,Cuenca,16211,Torrejoncillo del Rey,17337
Torrelacárcel,Teruel,44226,Torrelacárcel,18797
Torrelaguna,Madrid,28151,Torrelaguna,25882
Torrelameu,Lleida,25231,Torrelameu,23784
Torrelapaja,Zaragoza,50260,Torrelapaja,19366
Torrelara,Burgos,9388,Torrelara,22478
Torrelavega,Cantabria,39087,Torrelavega,24445
Torrelavit,Barcelona,8287,Torrelavit,30889
Torrella,Valencia,46243,Torrella,20105
Torrellas,Zaragoza,50261,Torrellas,19366
Torrelles de Foix,Barcelona,8288,Torrelles de Foix,24402
Torrelles de Llobregat,Barcelona,8289,Torrelles de Llobregat,34455
Torrelobatón,Valladolid,47171,Torrelobatón,19844
Torrelodones,Madrid,28152,Torrelodones,56002
Torremanzanas/Torre de les Maçanes (la),Alicante,3132,La Torremanzanas/Torre de les Maçanes,19603
Torremayor,Badajoz,6132,Torremayor,15113
Torremejía,Badajoz,6133,Torremejía,15754
Torremenga,Cáceres,10191,Torremenga,15773
Torremocha,Cáceres,10192,Torremocha,15773
Torremocha de Jadraque,Guadalajara,19281,Torremocha de Jadraque,20180
Torremocha de Jarama,Madrid,28153,Torremocha de Jarama,28913
Torremocha de Jiloca,Teruel,44228,Torremocha de Jiloca,18797
Torremocha del Campo,Guadalajara,19282,Torremocha del Campo,20180
Torremocha del Pinar,Guadalajara,19283,Torremocha del Pinar,20180
Torremochuela,Guadalajara,19284,Torremochuela,20180
Torremolinos,Málaga,29901,Torremolinos,25659
Torremontalbo,La Rioja,26154,Torremontalbo,21118
Torremormojón,Palencia,34184,Torremormojón,19171
Torrent,Girona,17197,Torrent,31051
Torrent,Valencia,46244,Torrent,25469
Torrente de Cinca,Huesca,22234,Torrente de Cinca,20331
Torrenueva,Ciudad Real,13085,Torrenueva,16101
Torrenueva Costa,Granada,18916,Torrenueva Costa,19277
Torreorgaz,Cáceres,10193,Torreorgaz,18021
Torrepadre,Burgos,9389,Torrepadre,22478
Torreperogil,Jaén,23088,Torreperogil,16245
Torrequemada,Cáceres,10194,Torrequemada,15773
Torres,Jaén,23090,Torres,14038
Torres de Albánchez,Jaén,23091,Torres de Albánchez,14440
Torres de Albarracín,Teruel,44229,Torres de Albarracín,18797
Torres de Alcanadre,Huesca,22235,Torres de Alcanadre,22933
Torres de Barbués,Huesca,22236,Torres de Barbués,22933
Torres de Berrellén,Zaragoza,50262,Torres de Berrellén,23433
Torres de Cotillas (Las),Murcia,30038,Las Torres de Cotillas,23600
Torres de la Alameda,Madrid,28154,Torres de la Alameda,25159
Torres de Segre,Lleida,25232,Torres de Segre,20022
Torres del Carrizal,Zamora,49222,Torres del Carrizal,16878
Torres del Río,Navarra,31231,Torres del Río,20239
Torres Torres,Valencia,46245,Torres Torres,20105
Torresandino,Burgos,9390,Torresandino,22478
Torrescárcela,Valladolid,47172,Torrescárcela,19844
Torresmenudas,Salamanca,37327,Torresmenudas,17879
Torrevelilla,Teruel,44230,Torrevelilla,18797
Torrevieja,Alicante,3133,Torrevieja,20108
Torrico,Toledo,45172,Torrico,18671
Torrijas,Teruel,44231,Torrijas,18797
Torrijo de la Cañada,Zaragoza,50263,Torrijo de la Cañada,19366
Torrijo del Campo,Teruel,44232,Torrijo del Campo,18797
Torrijos,Toledo,45173,Torrijos,23632
Torroella de Fluvià,Girona,17198,Torroella de Fluvià,31051
Torroella de Montgrí,Girona,17199,Torroella de Montgrí,26885
Torroja del Priorat,Tarragona,43154,Torroja del Priorat,23434
Torrox,Málaga,29091,Torrox,19383
Torrubia,Guadalajara,19285,Torrubia,20180
Torrubia de Soria,Soria,42187,Torrubia de Soria,19216
Torrubia del Campo,Cuenca,16212,Torrubia del Campo,17337
Torrubia del Castillo,Cuenca,16213,Torrubia del Castillo,17337
Tortellà,Girona,17200,Tortellà,31051
Tórtola de Henares,Guadalajara,19286,Tórtola de Henares,24194
Tórtoles,Ávila,5246,Tórtoles,17345
Tórtoles de Esgueva,Burgos,9391,Tórtoles de Esgueva,22478
Tortosa,Tarragona,43155,Tortosa,25799
Tortuera,Guadalajara,19287,Tortuera,20180
Tortuero,Guadalajara,19288,Tortuero,20180
Torvizcón,Granada,18179,Torvizcón,16108
Tosantos,Burgos,9392,Tosantos,22478
Toses,Girona,17201,Toses,31051
Tosos,Zaragoza,50264,Tosos,19366
Tossa de Mar,Girona,17202,Tossa de Mar,25919
Totalán,Málaga,29092,Totalán,15618
Totana,Murcia,30039,Totana,19405
Totanés,Toledo,45174,Totanés,18671
Touro,A Coruña,15085,Touro,18248
Tous,Valencia,46246,Tous,20066
Trabada,Lugo,27061,Trabada,18251
Trabadelo,León,24171,Trabadelo,18440
Trabanca,Salamanca,37328,Trabanca,17879
Trabazos,Zamora,49223,Trabazos,16878
Tragacete,Cuenca,16215,Tragacete,17337
Traíd,Guadalajara,19289,Traíd,20180
Traiguera,Castellón,12121,Traiguera,16700
Tramacastiel,Teruel,44234,Tramacastiel,18797
Tramacastilla,Teruel,44235,Tramacastilla,18797
Tramaced,Huesca,22239,Tramaced,22933
Trasierra,Badajoz,6134,Trasierra,15113
Trasmiras,Ourense,32082,Trasmiras,15522
Trasmoz,Zaragoza,50265,Trasmoz,19366
Trasobares,Zaragoza,50266,Trasobares,19366
Traspinedo,Valladolid,47173,Traspinedo,21191
Trazo,A Coruña,15086,Trazo,18954
Trebujena,Cádiz,11037,Trebujena,18896
Trefacio,Zamora,49224,Trefacio,16878
Tremedal de Tormes,Salamanca,37329,Tremedal de Tormes,17879
Tremp,Lleida,25234,Tremp,25117
Tres Cantos,Madrid,28903,Tres Cantos,43349
Tres Villas (Las),Almería,4901,Las Tres Villas,15879
Trescasas,Segovia,40207,Trescasas,30598
Tresjuncos,Cuenca,16216,Tresjuncos,17337
Trespaderne,Burgos,9394,Trespaderne,22478
Tresviso,Cantabria,39088,Tresviso,19676
Trévago,Soria,42188,Trévago,19216
Trevélez,Granada,18180,Trevélez,16108
Treviana,La Rioja,26155,Treviana,21118
Triacastela,Lugo,27062,Triacastela,16344
Tribaldos,Cuenca,16217,Tribaldos,17337
Tricio,La Rioja,26157,Tricio,21118
Trigueros,Huelva,21070,Trigueros,19622
Trigueros del Valle,Valladolid,47174,Trigueros del Valle,19844
Trijueque,Guadalajara,19290,Trijueque,21044
Trillo,Guadalajara,19291,Trillo,28310
Triollo,Palencia,34185,Triollo,19171
Tronchón,Teruel,44236,Tronchón,18797
Truchas,León,24172,Truchas,18440
Trucios-Turtzioz,Bizkaia,48087,Trucios-Turtzioz,33774
Trujillanos,Badajoz,6135,Trujillanos,18492
Trujillo,Cáceres,10195,Trujillo,20219
Tubilla del Agua,Burgos,9395,Tubilla del Agua,22478
Tubilla del Lago,Burgos,9396,Tubilla del Lago,22478
Tudanca,Cantabria,39089,Tudanca,19676
Tudela,Navarra,31232,Tudela,20314
Tudela de Duero,Valladolid,47175,Tudela de Duero,24265
Tudelilla,La Rioja,26158,Tudelilla,21118
Tuéjar,Valencia,46247,Tuéjar,18683
Tui,Pontevedra,36055,Tui,22959
Tuineje,Las Palmas,35030,Tuineje,22152
Tulebras,Navarra,31233,Tulebras,18067
Turcia,León,24173,Turcia,18440
Turégano,Segovia,40208,Turégano,21066
Turís,Valencia,46248,Turís,22172
Turleque,Toledo,45175,Turleque,18671
Turón,Granada,18181,Turón,16108
Turre,Almería,4093,Turre,16701
Turrillas,Almería,4094,Turrillas,15879
Úbeda,Jaén,23092,Úbeda,23531
Ubide,Bizkaia,48088,Ubide,3608
Ubrique,Cádiz,11038,Ubrique,19639
Ucar,Navarra,31234,Ucar,22833
Uceda,Guadalajara,19293,Uceda,28502
Ucero,Soria,42189,Ucero,19216
Uclés,Cuenca,16218,Uclés,17337
Udías,Cantabria,39090,Udías,19676
Ugao-Miraballes,Bizkaia,48065,Ugao-Miraballes,39923
Ugena,Toledo,45176,Ugena,25189
Ugíjar,Granada,18182,Ugíjar,15721
Uharte Arakil,Navarra,31123,Uharte Arakil,20617
Ujados,Guadalajara,19294,Ujados,20180
Ujué/Uxue,Navarra,31235,Ujué/Uxue,17779
Ulea,Murcia,30040,Ulea,19692
Uleila del Campo,Almería,4095,Uleila del Campo,15879
Ullà,Girona,17204,Ullà,25706
Ullastrell,Barcelona,8290,Ullastrell,32980
Ullastret,Girona,17205,Ullastret,31051
Ulldecona,Tarragona,43156,Ulldecona,21303
Ulldemolins,Tarragona,43157,Ulldemolins,23434
Ultramort,Girona,17203,Ultramort,31051
Ultzama,Navarra,31236,Ultzama,20825
Umbrete,Sevilla,41094,Umbrete,22017
Umbrías,Ávila,5249,Umbrías,17345
Uncastillo,Zaragoza,50267,Uncastillo,19366
Unciti,Navarra,31237,Unciti,24438
Undués de Lerda,Zaragoza,50268,Undués de Lerda,19366
Unión (La),Murcia,30041,La Unión,21955
Unión de Campos (La),Valladolid,47176,La Unión de Campos,19844
Unzué/Untzue,Navarra,31238,Unzué/Untzue,23300
Uña,Cuenca,16219,Uña,17337
Uña de Quintana,Zamora,49225,Uña de Quintana,16878
Úrbel del Castillo,Burgos,9398,Úrbel del Castillo,22478
Urda,Toledo,45177,Urda,17963
Urdazubi/Urdax,Navarra,31239,Urdazubi/Urdax,31203
Urdiain,Navarra,31240,Urdiain,21496
Urdiales del Páramo,León,24174,Urdiales del Páramo,18440
Urduliz,Bizkaia,48089,Urduliz,49839
Urduña/Orduña,Bizkaia,48074,Urduña/Orduña,39198
Urkabustaiz,Álava,1054,Urkabustaiz,42339
Urnieta,Gipuzkoa,20072,Urnieta,46662
Urones de Castroponce,Valladolid,47177,Urones de Castroponce,19844
Urrácal,Almería,4096,Urrácal,15879
Urraul Alto,Navarra,31241,Urraul Alto,16509
Urraul Bajo,Navarra,31242,Urraul Bajo,17978
Urrea de Gaén,Teruel,44237,Urrea de Gaén,18797
Urrea de Jalón,Zaragoza,50269,Urrea de Jalón,19366
Urretxu,Gipuzkoa,20077,Urretxu,47962
Urriés,Zaragoza,50270,Urriés,19366
Urroz,Navarra,31244,Urroz,19526
Urroz-Villa,Navarra,31243,Urroz-Villa,21133
Urueña,Valladolid,47178,Urueña,19844
Urueñas,Segovia,40210,Urueñas,21066
Uruñuela,La Rioja,26160,Uruñuela,21118
Urús,Girona,17206,Urús,31051
Urzainqui/Urzainki,Navarra,31245,Urzainqui/Urzainki,19238
Usagre,Badajoz,6136,Usagre,16541
Used,Zaragoza,50271,Used,19366
Useras/Useres (les),Castellón,12122,Les Useras/Useres,19448
Usurbil,Gipuzkoa,20073,Usurbil,49234
Utande,Guadalajara,19296,Utande,20180
Utebo,Zaragoza,50272,Utebo,27213
Uterga,Navarra,31246,Uterga,23090
Utiel,Valencia,46249,Utiel,20778
Utrera,Sevilla,41095,Utrera,21774
Utrillas,Teruel,44238,Utrillas,23829
Uztárroz/Uztarroze,Navarra,31247,Uztárroz/Uztarroze,17219
Vacarisses,Barcelona,8291,Vacarisses,30581
Vadillo,Soria,42190,Vadillo,19216
Vadillo de la Guareña,Zamora,49226,Vadillo de la Guareña,16878
Vadillo de la Sierra,Ávila,5251,Vadillo de la Sierra,17345
Vadocondes,Burgos,9400,Vadocondes,22478
Vajol (La),Girona,17014,La Vajol,31051
Val de San Lorenzo,León,24185,Val de San Lorenzo,18440
Val de San Martín,Zaragoza,50274,Val de San Martín,19366
Val de San Vicente,Cantabria,39095,Val de San Vicente,20045
Val do Dubra,A Coruña,15088,Val do Dubra,19872
Valacloche,Teruel,44239,Valacloche,18797
Valadouro (O),Lugo,27063,O Valadouro,19896
Valbona,Teruel,44240,Valbona,18797
Valbuena de Duero,Valladolid,47179,Valbuena de Duero,19844
Valbuena de Pisuerga,Palencia,34186,Valbuena de Pisuerga,19171
Valcabado,Zamora,49227,Valcabado,16878
Valdáliga,Cantabria,39091,Valdáliga,21137
Valdaracete,Madrid,28155,Valdaracete,25179
Valdarachas,Guadalajara,19297,Valdarachas,20180
Valdastillas,Cáceres,10196,Valdastillas,15773
Valde-Ucieza,Palencia,34192,Valde-Ucieza,19171
Valdealgorfa,Teruel,44241,Valdealgorfa,18797
Valdeande,Burgos,9403,Valdeande,22478
Valdearcos de la Vega,Valladolid,47180,Valdearcos de la Vega,19844
Valdearenas,Guadalajara,19298,Valdearenas,20180
Valdeavellano,Guadalajara,19299,Valdeavellano,20180
Valdeavellano de Tera,Soria,42191,Valdeavellano de Tera,19216
Valdeavero,Madrid,28156,Valdeavero,23855
Valdeaveruelo,Guadalajara,19300,Valdeaveruelo,31415
Valdecaballeros,Badajoz,6137,Valdecaballeros,16075
Valdecañas de Tajo,Cáceres,10197,Valdecañas de Tajo,15773
Valdecarros,Salamanca,37330,Valdecarros,17879
Valdecasa,Ávila,5252,Valdecasa,17345
Valdecolmenas (Los),Cuenca,16906,Los Valdecolmenas,17337
Valdeconcha,Guadalajara,19301,Valdeconcha,20180
Valdecuenca,Teruel,44243,Valdecuenca,18797
Valdefinjas,Zamora,49228,Valdefinjas,16878
Valdefresno,León,24175,Valdefresno,24701
Valdefuentes,Cáceres,10198,Valdefuentes,16701
Valdefuentes de Sangusín,Salamanca,37331,Valdefuentes de Sangusín,17879
Valdefuentes del Páramo,León,24176,Valdefuentes del Páramo,18440
Valdeganga,Albacete,2075,Valdeganga,19425
Valdegeña,Soria,42192,Valdegeña,19216
Valdegovía/Gaubea,Álava,1055,Valdegovía/Gaubea,34965
Valdegrudas,Guadalajara,19302,Valdegrudas,20180
Valdehijaderos,Salamanca,37332,Valdehijaderos,17879
Valdehorna,Zaragoza,50273,Valdehorna,19366
Valdehúncar,Cáceres,10199,Valdehúncar,15773
Valdelacalzada,Badajoz,6901,Valdelacalzada,16735
Valdelacasa,Salamanca,37333,Valdelacasa,17879
Valdelacasa de Tajo,Cáceres,10200,Valdelacasa de Tajo,15773
Valdelageve,Salamanca,37334,Valdelageve,17879
Valdelagua del Cerro,Soria,42193,Valdelagua del Cerro,19216
Valdelaguna,Madrid,28157,Valdelaguna,25179
Valdelarco,Huelva,21071,Valdelarco,16881
Valdelcubo,Guadalajara,19303,Valdelcubo,20180
Valdelinares,Teruel,44244,Valdelinares,18797
Valdelosa,Salamanca,37335,Valdelosa,17879
Valdeltormo,Teruel,44245,Valdeltormo,18797
Valdelugueros,León,24177,Valdelugueros,18440
Valdemadera,La Rioja,26161,Valdemadera,21118
Valdemaluque,Soria,42194,Valdemaluque,19216
Valdemanco,Madrid,28158,Valdemanco,25179
Valdemanco del Esteras,Ciudad Real,13086,Valdemanco del Esteras,16766
Valdemaqueda,Madrid,28159,Valdemaqueda,25179
Valdemeca,Cuenca,16224,Valdemeca,17337
Valdemierque,Salamanca,37336,Valdemierque,17879
Valdemora,León,24178,Valdemora,18440
Valdemorales,Cáceres,10201,Valdemorales,15773
Valdemorillo,Madrid,28160,Valdemorillo,35386
Valdemorillo de la Sierra,Cuenca,16225,Valdemorillo de la Sierra,17337
Valdemoro,Madrid,28161,Valdemoro,29274
Valdemoro-Sierra,Cuenca,16227,Valdemoro-Sierra,17337
Valdenebro,Soria,42195,Valdenebro,19216
Valdenebro de los Valles,Valladolid,47181,Valdenebro de los Valles,19844
Valdenuño Fernández,Guadalajara,19304,Valdenuño Fernández,20180
Valdeobispo,Cáceres,10202,Valdeobispo,15773
Valdeolea,Cantabria,39092,Valdeolea,19676
Valdeolivas,Cuenca,16228,Valdeolivas,17337
Valdeolmillos,Palencia,34189,Valdeolmillos,19171
Valdeolmos-Alalpardo,Madrid,28162,Valdeolmos-Alalpardo,38748
Valdepeñas,Ciudad Real,13087,Valdepeñas,23534
Valdepeñas de Jaén,Jaén,23093,Valdepeñas de Jaén,14611
Valdepeñas de la Sierra,Guadalajara,19305,Valdepeñas de la Sierra,20180
Valdepiélago,León,24179,Valdepiélago,18440
Valdepiélagos,Madrid,28163,Valdepiélagos,25179
Valdepolo,León,24180,Valdepolo,17150
Valdeprado,Soria,42196,Valdeprado,19216
Valdeprado del Río,Cantabria,39093,Valdeprado del Río,19676
Valdeprados,Segovia,40211,Valdeprados,21066
Valderas,León,24181,Valderas,21071
Valderrábano,Palencia,34190,Valderrábano,19171
Valderrebollo,Guadalajara,19306,Valderrebollo,20180
Valderredible,Cantabria,39094,Valderredible,19676
Valderrey,León,24182,Valderrey,18440
Valderrobres,Teruel,44246,Valderrobres,20665
Valderrodilla,Soria,42197,Valderrodilla,19216
Valderrodrigo,Salamanca,37337,Valderrodrigo,17879
Valderrubio,Granada,18914,Valderrubio,18527
Valderrueda,León,24183,Valderrueda,18440
Valdés,Asturias,33034,Valdés,21472
Valdesamario,León,24184,Valdesamario,18440
Valdescorriel,Zamora,49229,Valdescorriel,16878
Valdesotos,Guadalajara,19307,Valdesotos,20180
Valdestillas,Valladolid,47182,Valdestillas,20947
Valdetorres,Badajoz,6138,Valdetorres,14439
Valdetorres de Jarama,Madrid,28164,Valdetorres de Jarama,28358
Valdetórtola,Cuenca,16902,Valdetórtola,17337
Valdevacas de Montejo,Segovia,40212,Valdevacas de Montejo,21066
Valdevacas y Guijar,Segovia,40213,Valdevacas y Guijar,21066
Valdeverdeja,Toledo,45179,Valdeverdeja,18671
Valdevimbre,León,24187,Valdevimbre,18440
Valdezate,Burgos,9405,Valdezate,22478
Valdilecha,Madrid,28165,Valdilecha,23824
Valdorros,Burgos,9406,Valdorros,22478
Valdoviño,A Coruña,15087,Valdoviño,24550
Valdunciel,Salamanca,37338,Valdunciel,17879
Valdunquillo,Valladolid,47183,Valdunquillo,19844
Valencia,Valencia,46250,Valencia,31655
Valencia de Alcántara,Cáceres,10203,Valencia de Alcántara,18150
Valencia de Don Juan,León,24188,Valencia de Don Juan,21362
Valencia de las Torres,Badajoz,6139,Valencia de las Torres,15113
Valencia del Mombuey,Badajoz,6140,Valencia del Mombuey,15113
Valencia del Ventoso,Badajoz,6141,Valencia del Ventoso,15344
Valencina de la Concepción,Sevilla,41096,Valencina de la Concepción,32016
Valenzuela,Córdoba,14063,Valenzuela,14506
Valenzuela de Calatrava,Ciudad Real,13088,Valenzuela de Calatrava,16766
Valeras (Las),Cuenca,16903,Las Valeras,17711
Valero,Salamanca,37339,Valero,17879
Valfarta,Huesca,22242,Valfarta,22933
Valfermoso de Tajuña,Guadalajara,19308,Valfermoso de Tajuña,20180
Valga,Pontevedra,36056,Valga,19934
Valgañón,La Rioja,26162,Valgañón,21118
Valhermoso,Guadalajara,19309,Valhermoso,20180
Valhermoso de la Fuente,Cuenca,16231,Valhermoso de la Fuente,17337
Valjunquera,Teruel,44247,Valjunquera,18797
Vall d'Alba,Castellón,12124,Vall d'Alba,21152
Vall d'Alcalà (la),Alicante,3134,la Vall d'Alcalà,19603
Vall d'Ebo (la),Alicante,3135,la Vall d'Ebo,19603
Vall d'en Bas (La),Girona,17207,La Vall d'en Bas,31059
Vall d'Uixó (la),Castellón,12126,la Vall d'Uixó,22159
Vall de Almonacid,Castellón,12125,Vall de Almonacid,19448
Vall de Bianya (La),Girona,17208,La Vall de Bianya,32161
Vall de Boí (La),Lleida,25043,La Vall de Boí,25930
Vall de Cardós,Lleida,25901,Vall de Cardós,23784
Vall de Gallinera,Alicante,3136,Vall de Gallinera,19603
Vall de Laguar (la),Alicante,3137,la Vall de Laguar,19603
Vall-llobrega,Girona,17209,Vall-llobrega,31051
Vallada,Valencia,46251,Vallada,19677
Valladolid,Valladolid,47186,Valladolid,29667
Vallanca,Valencia,46252,Vallanca,20105
Vallarta de Bureba,Burgos,9408,Vallarta de Bureba,22478
Vallat,Castellón,12123,Vallat,19448
Vallbona d'Anoia,Barcelona,8292,Vallbona d'Anoia,28701
Vallbona de les Monges,Lleida,25238,Vallbona de les Monges,23784
Vallcebre,Barcelona,8293,Vallcebre,30746
Vallclara,Tarragona,43158,Vallclara,23434
Valldemossa,Illes Balears,7063,Valldemossa,45924
Valle (El),Granada,18902,El Valle,16108
Valle de Abdalajís,Málaga,29093,Valle de Abdalajís,15171
Valle de Altomira (El),Cuenca,16173,El Valle de Altomira,17337
Valle de Bardají,Huesca,22243,Valle de Bardají,22933
Valle de Cerrato,Palencia,34196,Valle de Cerrato,19171
Valle de Egüés/Eguesibar,Navarra,31086,Valle de Egüés/Eguesibar,28423
Valle de Hecho,Huesca,22901,Valle de Hecho,22933
Valle de la Serena,Badajoz,6146,Valle de la Serena,14870
Valle de las Navas,Burgos,9904,Valle de las Navas,22478
Valle de Lierp,Huesca,22244,Valle de Lierp,22933
Valle de Losa,Burgos,9908,Valle de Losa,22478
Valle de Manzanedo,Burgos,9409,Valle de Manzanedo,22478
Valle de Matamoros,Badajoz,6147,Valle de Matamoros,15113
Valle de Mena,Burgos,9410,Valle de Mena,26349
Valle de Oca,Burgos,9411,Valle de Oca,22478
Valle de Ollo/Ollaran,Navarra,31194,Valle de Ollo/Ollaran,22135
Valle de Santa Ana,Badajoz,6148,Valle de Santa Ana,18754
Valle de Santibáñez,Burgos,9902,Valle de Santibáñez,22478
Valle de Sedano,Burgos,9905,Valle de Sedano,22478
Valle de Tabladillo,Segovia,40218,Valle de Tabladillo,21066
Valle de Tobalina,Burgos,9412,Valle de Tobalina,22478
Valle de Trápaga-Trapagaran,Bizkaia,48080,Valle de Trápaga-Trapagaran,38708
Valle de Valdebezana,Burgos,9413,Valle de Valdebezana,22478
Valle de Valdelaguna,Burgos,9414,Valle de Valdelaguna,22478
Valle de Valdelucio,Burgos,9415,Valle de Valdelucio,22478
Valle de Villaverde,Cantabria,39101,Valle de Villaverde,19676
Valle de Yerri/Deierri,Navarra,31260,Valle de Yerri/Deierri,20002
Valle de Zamanzas,Burgos,9416,Valle de Zamanzas,22478
Valle del Retortillo,Palencia,34902,Valle del Retortillo,19171
Valle del Zalabí,Granada,18907,Valle del Zalabí,16830
Valle Gran Rey,Santa Cruz de Tenerife,38049,Valle Gran Rey,19560
Vallecillo,León,24191,Vallecillo,18440
Vallecillo (El),Teruel,44249,El Vallecillo,18797
Vallehermoso,Santa Cruz de Tenerife,38050,Vallehermoso,16909
Vallejera,Burgos,9417,Vallejera,22478
Vallejera de Riofrío,Salamanca,37343,Vallejera de Riofrío,17879
Vallelado,Segovia,40219,Vallelado,21066
Valleruela de Pedraza,Segovia,40220,Valleruela de Pedraza,21066
Valleruela de Sepúlveda,Segovia,40221,Valleruela de Sepúlveda,21066
Vallés,Valencia,46253,Vallés,20105
Valles de Palenzuela,Burgos,9418,Valles de Palenzuela,22478
Vallesa de la Guareña,Zamora,49230,Vallesa de la Guareña,16878
Valleseco,Las Palmas,35032,Valleseco,19800
Vallfogona de Balaguer,Lleida,25240,Vallfogona de Balaguer,26475
Vallfogona de Ripollès,Girona,17170,Vallfogona de Ripollès,31051
Vallfogona de Riucorb,Tarragona,43159,Vallfogona de Riucorb,23434
Vallgorguina,Barcelona,8294,Vallgorguina,32562
Vallibona,Castellón,12127,Vallibona,19448
Vallirana,Barcelona,8295,Vallirana,31109
Vallmoll,Tarragona,43160,Vallmoll,30741
Vallromanes,Barcelona,8296,Vallromanes,47808
Valls,Tarragona,43161,Valls,28243
Valls d'Aguilar (Les),Lleida,25239,Les Valls d'Aguilar,23784
Valls de Valira (Les),Lleida,25906,Les Valls de Valira,23784
Valluércanes,Burgos,9419,Valluércanes,22478
Valmadrid,Zaragoza,50275,Valmadrid,19366
Valmala,Burgos,9407,Valmala,22478
Valmojado,Toledo,45180,Valmojado,22302
Válor,Granada,18183,Válor,16108
Valoria la Buena,Valladolid,47184,Valoria la Buena,19844
Valpalmas,Zaragoza,50276,Valpalmas,19366
Valsalabroso,Salamanca,37340,Valsalabroso,17879
Valsalobre,Cuenca,16234,Valsalobre,17337
Valseca,Segovia,40214,Valseca,21066
Valsequillo,Córdoba,14064,Valsequillo,16163
Valsequillo de Gran Canaria,Las Palmas,35031,Valsequillo de Gran Canaria,23564
Valtablado del Río,Guadalajara,19310,Valtablado del Río,20180
Valtajeros,Soria,42198,Valtajeros,19216
Valtiendas,Segovia,40215,Valtiendas,21066
