codigo_ine,municipio,provincia,comunidad_autonoma,municipio_nombre_humano,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,lat,lon,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
31012,Allo,Navarra,Comunidad Foral de Navarra,Allo,1,1,0,0,0,2,2,925,37.03,24.98,42.567211,-2.02115,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,50.48,424,18242,365.38,20,-,0,1691,164441,10,981,58.7,8.76,53.56,1155,100.0,9.0,100.0,100.0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
44022,Alloza,Teruel,Aragón,Alloza,1,0,0,1,0,2,1,577,81.6,7.07,40.969425,-0.528797,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,114.02,647,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,70.0,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
44023,Allueva,Teruel,Aragón,Allueva,1,0,0,0,0,2,1,22,18.65,1.18,40.98533,-1.04258,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,117.91,1193,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,90.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25019,Almacelles,Lleida,Cataluña,Almacelles,1,1,1,3,0,2,1,6875,48.93,140.51,41.730809,0.438299,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,20.9,250,25582,755.66,46,9.6,1,1159,114344,7,654,60.66,10.3,54.42,796,28.33,23.67,100.0,99.67,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29009,Almáchar,Málaga,Andalucía,Almáchar,1,0,0,3,0,1,2,1843,14.4,127.99,36.808953,-4.21605,5.91,20.15,12.66,74.04,16.09,0,3.0,0.08,31.6,111.7,16.38,35.88,24.41,68.19,11.77,0,3.0,0.02,13.02,286.8,38.52,217,13868,974.83,60,-,0,2630,301594,11,1055,56.97,17.76,46.85,1851,99.0,47.0,100.0,100.0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
13011,Almadén,Ciudad Real,Castilla-La Mancha,Almadén,1,1,0,6,1,3,2,5105,239.64,21.3,38.774615,-4.833152,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,105.19,556,20758,576.16,84,3.57,14,936,96893,5,461,55.64,17.1,46.12,496,99.0,99.0,100.0,100.0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0
41009,Almadén de la Plata,Sevilla,Andalucía,Almadén de la Plata,1,1,0,2,0,2,0,1331,255.78,5.2,37.87221,-6.08085,2.69,26.03,12.56,74.66,10.15,0,3.0,0.04,23.31,157.7,17.2,40.68,28.02,49.38,10.48,0,3.0,0.0,5.26,378.3,73.52,451,17039,-,-,5.13,3,1611,162042,10,821,57.59,17.89,47.29,1717,100.0,100.0,100.0,100.0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13012,Almadenejos,Ciudad Real,Castilla-La Mancha,Almadenejos,2,0,0,0,0,3,2,398,102.88,3.87,38.73851,-4.71073,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,103.07,525,16766,282.12,5,-,0,936,96893,5,461,55.64,17.1,46.12,496,8.5,0.0,100.0,99.0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19020,Almadrones,Guadalajara,Castilla-La Mancha,Almadrones,1,0,0,0,0,0,1,55,21.03,2.62,40.90096,-2.77406,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,47.66,1055,20180,1043.48,1,-,0,1372,146012,8,691,62.89,11.65,55.57,663,100.0,0.0,100.0,100.0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0
13013,Almagro,Ciudad Real,Castilla-La Mancha,Almagro,1,1,0,9,0,3,2,8896,249.95,35.59,38.896763,-3.721983,-2.82,19.32,8.38,75.13,7.63,0,12.0,0.09,37.65,108.9,13.6,40.55,28.09,36.08,7.24,0,0.9,0.0,7.38,353.3,27.02,646,22425,450,114,5.38,16,936,96893,5,461,55.64,17.1,46.12,496,100.0,100.0,100.0,100.0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0
42017,Almajano,Soria,Castilla y León,Almajano,1,0,0,0,0,3,1,188,9.9,18.99,41.85095,-2.3383,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,15.97,1053,19216,-,-,-,0,1288,129163,7,604,60.4,7.32,55.98,393,97.0,0.0,100.0,100.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
42018,Almaluez,Soria,Castilla y León,Almaluez,4,0,0,0,0,3,1,124,159.11,0.78,41.28932,-2.26871,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,70.62,820,19216,-,-,-,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,99.0,97.5,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
02009,Almansa,Albacete,Castilla-La Mancha,Almansa,1,1,1,22,0,2,2,24388,531.82,45.86,38.869442,-1.104684,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,72.64,707,23607,777.25,321,5.29,23,1300,152281,7,659,58.07,12.41,50.86,532,100.0,91.0,100.0,100.0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24004,Almanza,León,Castilla y León,Almanza,6,0,0,0,0,2,1,596,141.99,4.2,42.65825,-5.0362,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,58.69,919,18440,336.84,9,-,0,1237,130467,6,586,53.21,10.62,47.56,660,21.89,0.0,99.11,82.0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0
10019,Almaraz,Cáceres,Extremadura,Almaraz,1,1,0,1,0,0,3,1700,33.91,50.13,39.814166,-5.676165,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,99.57,275,25252,583.82,5,5.0,1,1132,119586,6,497,54.28,17.78,44.63,452,100.0,0.0,100.0,100.0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49007,Almaraz de Duero,Zamora,Castilla y León,Almaraz de Duero,1,0,0,1,0,3,2,407,45.61,8.92,41.47506,-5.91654,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,24.09,721,16878,-,-,-,0,1151,118790,5,497,50.28,12.1,44.2,388,98.0,0.0,99.0,99.0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16015,Almarcha (La),Cuenca,Castilla-La Mancha,La Almarcha,1,0,0,0,0,2,2,414,64.36,6.43,39.68731,-2.380264,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,60.56,859,17337,411.95,9,-,0,1139,119313,8,608,56.94,10.77,50.81,329,100.0,100.0,100.0,100.0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0
29010,Almargen,Málaga,Andalucía,Almargen,1,1,0,2,0,1,2,1944,34.37,56.56,37.002622,-5.022984,3.59,20.34,12.35,75.09,14.44,0,3.0,0.03,37.03,91.8,15.66,34.53,24.03,64.14,12.06,0,3.0,0.02,18.8,234.8,97.9,501,19415,668.43,18,-,0,2630,301594,11,1055,56.97,17.76,46.85,1851,100.0,100.0,100.0,100.0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0
42019,Almarza,Soria,Castilla y León,Almarza,7,0,0,2,0,3,1,640,101.13,6.33,41.94678,-2.469,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,23.28,1149,19216,416.56,11,-,0,1288,129163,7,604,60.4,7.32,55.98,393,82.1,0.0,99.9,100.0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
26012,Almarza de Cameros,La Rioja,La Rioja,Almarza de Cameros,1,0,0,0,0,2,2,36,28.11,1.28,42.2165,-2.59873,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,41.97,1052,21118,344.93,3,-,0,1457,148105,8,703,60.27,10.19,54.13,677,25.0,0.0,97.5,60.0,0,0,0,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
46032,Almàssera,Valencia,Comunidad Valenciana,Almàssera,1,0,0,8,0,1,0,7433,2.69,2763.2,39.512709,-0.359623,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,7.09,16,25621,1216.12,61,8.67,1,1445,163450,11,1042,59.18,12.36,51.87,3312,100.0,100.0,100.0,100.0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0
12009,Almassora,Castellón,Comunidad Valenciana,Almassora,3,2,0,0,0,1,2,26878,32.97,815.23,39.947883,-0.064248,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,7.95,37,23817,-,-,-,0,1133,115966,8,653,57.36,10.55,51.31,929,86.6,44.0,100.0,100.0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
25020,Almatret,Lleida,Cataluña,Almatret,1,0,0,0,0,2,1,310,56.5,5.49,41.30556,0.42418,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,48.51,469,23784,267.3,4,-,0,1159,114344,7,654,60.66,10.3,54.42,796,68.0,0.0,100.0,95.0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
42020,Almazán,Soria,Castilla y León,Almazán,1,1,0,9,0,3,1,5411,166.53,32.49,41.486327,-2.530515,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,33.82,946,22877,-,-,4.69,5,1288,129163,7,604,60.4,7.32,55.98,393,12.5,12.5,99.88,93.0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
42021,Almazul,Soria,Castilla y León,Almazul,2,0,0,0,0,3,1,65,67.86,0.96,41.574,-2.1462,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,41.52,982,19216,-,-,-,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,97.67,82.67,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
12010,Almedíjar,Castellón,Comunidad Valenciana,Almedíjar,1,0,0,1,0,1,2,254,20.9,12.15,39.86667,-0.4,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,63.07,724,19448,785.85,3,-,0,1133,115966,8,653,57.36,10.55,51.31,929,100.0,100.0,100.0,99.0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13014,Almedina,Ciudad Real,Castilla-La Mancha,Almedina,1,0,0,0,0,3,2,497,55.9,8.89,38.62453,-2.95382,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,116.52,901,16766,417.79,2,-,0,936,96893,5,461,55.64,17.1,46.12,496,100.0,0.0,100.0,100.0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
14004,Almedinilla,Córdoba,Andalucía,Almedinilla,1,0,0,3,0,2,2,2352,55.52,42.36,37.439118,-4.091527,-2.82,19.32,8.38,75.13,7.63,0,12.0,0.09,37.65,108.9,13.6,40.55,28.09,36.08,7.24,0,0.9,0.0,7.38,353.3,111.94,645,14908,695.65,22,13.33,1,1405,141657,7,645,55.02,20.67,43.64,562,36.14,25.0,99.14,96.43,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0
18016,Almegíjar,Granada,Andalucía,Almegíjar,2,0,0,0,0,1,1,330,29.42,11.22,36.90258,-3.30122,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,82.71,826,16108,565.9,9,5.07,2,1691,181669,8,760,58.31,22.18,45.37,697,95.0,0.0,100.0,100.0,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49008,Almeida de Sayago,Zamora,Castilla y León,Almeida de Sayago,2,0,0,1,0,3,2,423,76.37,5.54,41.266315,-6.073277,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,49.71,778,16878,-,-,-,0,1151,118790,5,497,50.28,12.1,44.2,388,50.0,0.0,100.0,75.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
25021,Almenar,Lleida,Cataluña,Almenar,1,1,0,4,0,2,1,3365,66.52,50.59,41.796584,0.57046,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,26.46,304,23444,754.61,24,-,0,1159,114344,7,654,60.66,10.3,54.42,796,50.0,37.0,100.0,100.0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0
42022,Almenar de Soria,Soria,Castilla y León,Almenar de Soria,3,0,0,0,0,3,1,233,105.99,2.2,41.6823,-2.20082,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,25.36,1020,19216,-,-,-,0,1288,129163,7,604,60.4,7.32,55.98,393,16.5,0.0,97.5,93.0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
12011,Almenara,Castellón,Comunidad Valenciana,Almenara,2,1,0,5,0,1,2,6254,27.63,226.38,39.753129,-0.224747,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,44.72,26,22807,1282.27,158,11.77,15,1133,115966,8,653,57.36,10.55,51.31,929,76.0,76.0,100.0,100.0,0,0,0,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
47008,Almenara de Adaja,Valladolid,Castilla y León,Almenara de Adaja,1,0,0,0,0,3,0,23,17.16,1.34,41.21406,-4.67824,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,51.11,780,19844,-,-,-,0,1497,151208,8,668,54.49,9.35,49.39,947,0.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3,0,0,0
37027,Almenara de Tormes,Salamanca,Castilla y León,Almenara de Tormes,1,0,0,0,0,0,2,289,19.29,14.98,41.0639,-5.8235,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,18.53,778,17879,793.25,10,-,0,1673,156058,9,801,55.83,10.3,50.08,538,98.0,0.0,88.0,69.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
37028,Almendra,Salamanca,Castilla y León,Almendra,1,0,0,0,0,0,2,140,39.07,3.58,41.238198,-6.3304,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,73.88,750,17879,234.94,5,-,0,1673,156058,9,801,55.83,10.3,50.08,538,83.0,0.0,98.0,99.0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
06010,Almendral,Badajoz,Extremadura,Almendral,1,0,0,1,0,3,0,1223,67.5,18.12,38.613181,-6.822009,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,37.5,328,15916,590.83,20,2.78,2,1149,126096,7,530,56.6,16.14,47.46,534,100.0,10.0,100.0,100.0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
45011,Almendral de la Cañada,Toledo,Castilla-La Mancha,Almendral de la Cañada,1,0,0,0,0,0,2,327,33.61,9.73,40.18456,-4.74173,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,88.14,635,18671,-,-,-,0,1023,103420,7,582,62.04,14.93,52.77,789,97.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
06011,Almendralejo,Badajoz,Extremadura,Almendralejo,2,1,2,20,1,3,0,33741,164.25,205.42,38.683923,-6.408345,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,86.59,338,21111,596.15,358,7.9,6,1149,126096,7,530,56.6,16.14,47.46,534,100.0,100.0,100.0,100.0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
21003,Almendro (El),Huelva,Andalucía,El Almendro,1,0,0,1,0,1,0,835,170.24,4.9,37.550713,-7.366592,5.49,25.43,14.89,70.71,12.67,0,3.0,0.02,26.97,160.4,17.53,40.6,28.73,55.8,12.74,0,0.3,0.0,5.93,377.2,64.34,245,16881,564.15,9,-,0,1299,122249,10,761,56.77,12.24,49.83,472,86.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16016,Almendros,Cuenca,Castilla-La Mancha,Almendros,1,0,0,0,0,2,2,234,63.11,3.71,39.92093,-2.88469,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,93.48,873,17337,295.71,8,-,0,1139,119313,8,608,56.94,10.77,50.81,329,91.0,0.0,100.0,100.0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
41010,Almensilla,Sevilla,Andalucía,Almensilla,1,0,0,7,0,2,0,6287,14.08,446.52,37.310197,-6.105507,2.69,26.03,12.56,74.66,10.15,0,3.0,0.04,23.31,157.7,17.2,40.68,28.02,49.38,10.48,0,3.0,0.0,5.26,378.3,21.31,49,23352,-,-,6.61,6,1611,162042,10,821,57.59,17.89,47.29,1717,98.0,98.0,100.0,100.0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
04013,Almería,Almería,Andalucía,Almería,21,3,5,193,1,1,2,200753,295.72,678.86,36.844845,-2.456009,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,0.0,31,25682,1570.81,2426,-,452,1168,109377,8,668,61.31,15.39,51.87,655,52.53,39.42,94.63,94.74,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
46033,Almiserà,Valencia,Comunidad Valenciana,Almiserà,1,0,0,0,0,1,0,264,7.44,35.48,38.91667,-0.28333,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,81.21,135,20105,-,-,-,0,1445,163450,11,1042,59.18,12.36,51.87,3312,100.0,100.0,100.0,100.0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
50021,Almochuel,Zaragoza,Aragón,Almochuel,1,0,0,0,0,2,1,24,32.0,0.75,41.27992,-0.55067,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,49.49,278,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,97.0,83.0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
04014,Almócita,Almería,Andalucía,Almócita,1,0,0,0,0,1,2,197,30.83,6.39,37.00262,-2.79051,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,48.69,841,15879,366.67,1,-,0,1168,109377,8,668,61.31,15.39,51.87,655,100.0,82.0,100.0,100.0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13015,Almodóvar del Campo,Ciudad Real,Castilla-La Mancha,Almodóvar del Campo,10,1,0,6,0,3,2,5947,1208.25,4.92,38.708649,-4.177373,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,44.92,672,24224,615.85,78,3.29,5,936,96893,5,461,55.64,17.1,46.12,496,28.91,9.09,100.0,93.73,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16017,Almodóvar del Pinar,Cuenca,Castilla-La Mancha,Almodóvar del Pinar,1,0,0,0,0,2,2,383,95.03,4.03,39.71667,-1.88333,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,50.84,988,17337,758.26,6,-,0,1139,119313,8,608,56.94,10.77,50.81,329,70.0,0.0,100.0,100.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
14005,Almodóvar del Río,Córdoba,Andalucía,Almodóvar del Río,2,1,0,10,0,2,2,8036,172.53,46.58,37.811909,-5.017899,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,23.74,99,17653,859.34,171,5.53,7,1405,141657,7,645,55.02,20.67,43.64,562,91.0,50.5,100.0,100.0,0,0,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0
29011,Almogía,Málaga,Andalucía,Almogía,1,1,0,5,0,1,2,3859,162.89,23.69,36.825729,-4.540218,5.91,20.15,12.66,74.04,16.09,0,3.0,0.08,31.6,111.7,16.38,35.88,24.41,68.19,11.77,0,3.0,0.02,13.02,286.8,22.2,385,16944,1966.05,97,-,0,2630,301594,11,1055,56.97,17.76,46.85,1851,50.17,12.0,99.83,93.67,0,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
19021,Almoguera,Guadalajara,Castilla-La Mancha,Almoguera,1,0,0,2,0,0,1,1307,119.42,10.94,40.297001,-2.981306,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,62.32,660,20022,520.24,12,-,0,1372,146012,8,691,62.89,11.65,55.57,663,50.0,0.0,100.0,67.0,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0
44018,Almohaja,Teruel,Aragón,Almohaja,1,0,0,0,0,2,1,14,25.55,0.55,40.60489,-1.438,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,49.03,1192,18797,-,-,-,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,99.0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,Almoharín,Cáceres,Extremadura,Almoharín,1,0,0,1,0,0,3,1796,93.45,19.22,39.175217,-6.041539,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,48.43,294,14926,524.81,20,-,0,1132,119586,6,497,54.28,17.78,44.63,452,88.0,82.0,100.0,100.0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0
46034,Almoines,Valencia,Comunidad Valenciana,Almoines,1,0,0,4,0,1,0,2528,2.12,1193.47,38.944245,-0.180795,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,71.68,39,21116,900.0,65,-,0,1445,163450,11,1042,59.18,12.36,51.87,3312,100.0,100.0,100.0,100.0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
50022,Almolda (La),Zaragoza,Aragón,La Almolda,1,0,0,1,0,2,1,555,131.33,4.23,41.55307,-0.211036,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,57.35,470,19366,-,-,-,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
