municipio,provincia,municipio_nombre_humano,poblacion,superficie,densidad_poblacion
Níjar,Almería,Níjar,31458,599.77,52.4501058739183
Nívar,Granada,Nívar,1094,11.1811,97.8436826430315
Noáin (Valle de Elorz)/Noain (Elortzibar),Navarra,Elortzibar Noáin (Valle de Elorz)/Noain,8354,48.1545,173.483267399724
Noalejo,Jaén,Noalejo,1884,49.85,37.7933801404213
Noblejas,Toledo,Noblejas,3721,69.6673,53.410997699064
Noceda del Bierzo,León,Noceda del Bierzo,625,72.1425,8.66340922479814
Noez,Toledo,Noez,879,34.2198,25.6868830326302
Nogais (As),Lugo,As Nogais,1018,110.3438,9.22571091443289
Nogal de las Huertas,Palencia,Nogal de las Huertas,39,13.8011,2.82586170667555
Nogales,Badajoz,Nogales,646,80.6556,8.00936326801859
Nogueira de Ramuín,Ourense,Nogueira de Ramuín,2067,98.3148,21.024301529373
Noguera de Albarracín,Teruel,Noguera de Albarracín,142,47.4361,2.99350073045634
Nogueras,Teruel,Nogueras,28,18.8495,1.48545054245471
Nogueruelas,Teruel,Nogueruelas,207,99.4880,2.08065294306851
Noia,A Coruña,Noia,14240,37.2084,382.709280700057
Noja,Cantabria,Noja,2650,9.27,285.868392664509
Nolay,Soria,Nolay,58,21.9384,2.64376618167232
Nombela,Toledo,Nombela,877,121.5628,7.21437808276874
Nombrevilla,Zaragoza,Nombrevilla,35,17.5642,1.99268967559012
Nonaspe,Zaragoza,Nonaspe,998,111.54,8.94746279361664
Noreña,Asturias,Noreña,5113,5.6581,903.660239302946
Nou de Berguedà (La),Barcelona,La Nou de Berguedà,176,24.89,7.07111289674568
Nou de Gaià (La),Tarragona,La Nou de Gaià,616,4.30,143.255813953488
Novales,Huesca,Novales,147,20.0822,7.31991514873868
Novallas,Zaragoza,Novallas,833,11.400,73.0701754385965
Novelda,Alicante,Novelda,25611,75.724,338.21509693096
Novelé/Novetlè,Valencia,Novelé/Novetlè,853,1.4717,579.601821023306
Novés,Toledo,Novés,3179,41.7146,76.2083299372402
Noviercas,Soria,Noviercas,160,91.5645,1.74740210452741
Novillas,Zaragoza,Novillas,502,25.34,19.8105761641673
Nucia (la),Alicante,la Nucia,18108,21.3613,847.70121668625
Nueno,Huesca,Nueno,587,147.2396,3.98669923037009
Nueva Carteya,Córdoba,Nueva Carteya,5341,69.33,77.0373575652676
Nueva Villa de las Torres,Valladolid,Nueva Villa de las Torres,276,35.8070,7.70799005780993
Nuévalos,Zaragoza,Nuévalos,297,41.8402,7.09843643194822
Nuevo Baztán,Madrid,Nuevo Baztán,6630,20.1968,328.26982492276
Nuez de Ebro,Zaragoza,Nuez de Ebro,880,7.86,111.959287531807
Nules,Castellón,Nules,13256,50.5335,262.321034561232
Nulles,Tarragona,Nulles,516,10.70,48.2242990654206
Numancia de la Sagra,Toledo,Numancia de la Sagra,5170,29.42,175.730795377294
Nuño Gómez,Toledo,Nuño Gómez,137,16.8945,8.1091479475569
Nuñomoral,Cáceres,Nuñomoral,1224,94.7757,12.9147028193936
Obanos,Navarra,Obanos,928,19.8476,46.7562828755114
Obejo,Córdoba,Obejo,2025,214.65,9.43396226415094
Obón,Teruel,Obón,32,68.3845,0.467942296865518
Ocaña,Toledo,Ocaña,13023,147.9,88.052738336714
Ocentejo,Guadalajara,Ocentejo,17,30.9481,0.549306742578704
Ochagavía/Otsagabia,Navarra,Ochagavía/Otsagabia,496,129.1604,3.84018631097457
Ochánduri,La Rioja,Ochánduri,79,11.7223,6.73929177721096
Oco,Navarra,Oco,74,3.2782,22.5733634311512
Ocón,La Rioja,Ocón,332,60.9227,5.44952866501321
Odèn,Lleida,Odèn,253,114.47,2.21018607495414
Òdena,Barcelona,Òdena,3681,52.2882,70.3982925401907
Odieta,Navarra,Odieta,362,24.0858,15.0296025043802
Odón,Teruel,Odón,218,74.2443,2.93625234529789
Oencia,León,Oencia,273,97.74,2.79312461632904
Ogassa,Girona,Ogassa,240,45.46,5.27936647602288
Ogíjares,Granada,Ogíjares,14559,6.95,2094.82014388489
Ohanes,Almería,Ohanes,561,32.4131,17.3078169011912
Oia,Pontevedra,Oia,3104,83.2953,37.2650077495369
Oiartzun,Gipuzkoa,Oiartzun,10291,59.49,172.987056648176
Oímbra,Ourense,Oímbra,1713,71.48,23.964745383324
Oiz,Navarra,Oiz,132,8.1039,16.2884537074742
Ojacastro,La Rioja,Ojacastro,182,44.3230,4.10622024682445
Ojén,Málaga,Ojén,4023,85.61,46.9921738114706
Ojós,Murcia,Ojós,495,45.72,10.8267716535433
Ojos Negros,Teruel,Ojos Negros,330,90.9159,3.62972813336281
Ojos-Albos,Ávila,Ojos-Albos,82,43.1304,1.9012112106542
Okondo,Álava,Okondo,1196,29.85,40.0670016750419
Olaberria,Gipuzkoa,Olaberria,938,6.92,135.549132947977
Olaibar,Navarra,Olaibar,389,15.9873,24.3318133768679
Olazti/Olazagutía,Navarra,Olazti/Olazagutía,1485,19.1866,77.3977671916859
Olba,Teruel,Olba,264,20.9866,12.5794554620567
Olea de Boedo,Palencia,Olea de Boedo,41,8.1408,5.03636006289308
Oleiros,A Coruña,Oleiros,36922,43.6617,845.638168005369
Olejua,Navarra,Olejua,51,4.3548,11.7112152108019
Olèrdola,Barcelona,Olèrdola,3847,30.0,128.233333333333
Olesa de Bonesvalls,Barcelona,Olesa de Bonesvalls,1923,30.7778,62.4800992923471
Olesa de Montserrat,Barcelona,Olesa de Montserrat,24132,16.6907,1445.83510577747
Oliana,Lleida,Oliana,1857,32.1,57.8504672897196
Olías del Rey,Toledo,Olías del Rey,8225,40.09,205.163382389623
Oliete,Teruel,Oliete,340,85.4811,3.97748742119603
Oliola,Lleida,Oliola,201,86.4503,2.32503530930488
Olite/Erriberri,Navarra,Olite/Erriberri,3998,84.15,47.5103980986334
Olius,Lleida,Olius,962,54.89,17.525961012935
Oliva,Valencia,Oliva,25119,59.9293,419.143891218486
Oliva (La),Las Palmas,La Oliva,27768,355.33,78.1470745504179
Oliva de la Frontera,Badajoz,Oliva de la Frontera,5083,149.33,34.038706221121
Oliva de Mérida,Badajoz,Oliva de Mérida,1710,254.5085,6.71883257337181
Oliva de Plasencia,Cáceres,Oliva de Plasencia,286,88.7340,3.22311628011811
Olivar (El),Guadalajara,El Olivar,69,17.2709,3.99515948792478
Olivares,Sevilla,Olivares,9452,45.49,207.781930094526
Olivares de Duero,Valladolid,Olivares de Duero,313,29.3344,10.6700665430348
Olivares de Júcar,Cuenca,Olivares de Júcar,295,50.0002,5.8999764000944
Olivella,Barcelona,Olivella,4127,38.81,106.338572532852
Olivenza,Badajoz,Olivenza,11871,430.1408,27.5979400233598
Ollauri,La Rioja,Ollauri,310,2.5989,119.281234368387
Olleria (l'),Valencia,L' Olleria,8404,32.2247,260.793738964211
Olmeda de Cobeta,Guadalajara,Olmeda de Cobeta,63,39.6230,1.58998561441587
Olmeda de Jadraque (La),Guadalajara,La Olmeda de Jadraque,15,11.7139,1.2805299686697
Olmeda de la Cuesta,Cuenca,Olmeda de la Cuesta,21,23.2272,0.904112419921471
Olmeda de las Fuentes,Madrid,Olmeda de las Fuentes,357,16.5709,21.5437906209077
Olmeda del Rey,Cuenca,Olmeda del Rey,130,74.61,1.7423937809945
Olmedilla de Alarcón,Cuenca,Olmedilla de Alarcón,142,38.3082,3.70677818326103
Olmedilla de Eliz,Cuenca,Olmedilla de Eliz,15,13.3099,1.12698066852493
Olmedillo de Roa,Burgos,Olmedillo de Roa,190,26.0281,7.29980290532156
Olmedo,Valladolid,Olmedo,3574,128.7914,27.7503000976773
Olmedo de Camaces,Salamanca,Olmedo de Camaces,103,90.541,1.13760616737169
Olmillos de Castro,Zamora,Olmillos de Castro,208,71.390,2.91357332959798
Olmillos de Muñó,Burgos,Olmillos de Muñó,36,7.0417,5.11240183478421
Olmos (Los),Teruel,Los Olmos,118,43.9724,2.68350146910335
Olmos de Esgueva,Valladolid,Olmos de Esgueva,185,24.845,7.44616623062991
Olmos de Ojeda,Palencia,Olmos de Ojeda,187,103.5969,1.80507331783094
Olmos de Peñafiel,Valladolid,Olmos de Peñafiel,53,16.1204,3.28775960894271
Olocau,Valencia,Olocau,2028,37.3967,54.2293838761174
Olocau del Rey,Castellón,Olocau del Rey,117,43.9801,2.66029408755323
Olombrada,Segovia,Olombrada,519,66.5093,7.8034199728459
Olóriz/Oloritz,Navarra,Olóriz/Oloritz,210,40.7213,5.15700628418051
Olost,Barcelona,Olost,1190,28.98,41.0628019323671
Olot,Girona,Olot,36299,29.05,1249.53528399312
Oluges (Les),Lleida,Les Oluges,169,19.09,8.85280251440545
Olula de Castro,Almería,Olula de Castro,190,33.6038,5.65412245043715
Olula del Río,Almería,Olula del Río,6258,23.44,266.9795221843
Olvan,Barcelona,Olvan,874,35.4113,24.6813870148794
Ólvega,Soria,Ólvega,3668,98.7714,37.1362560417287
Olvena,Huesca,Olvena,58,15.8917,3.64970393349988
Olvera,Cádiz,Olvera,8016,193.69,41.3857194486034
Olvés,Zaragoza,Olvés,105,20.184,5.20214030915577
Omañas (Las),León,Las Omañas,261,32.4928,8.03254874926137
Omellons (Els),Lleida,Els Omellons,202,11.01,18.346957311535
Omells de na Gaia (Els),Lleida,Els Omells de na Gaia,127,13.01,9.76172175249808
Oncala,Soria,Oncala,67,39.9219,1.67827683552136
Onda,Castellón,Onda,24939,108.20,230.489833641405
Ondara,Alicante,Ondara,7080,10.4134,679.893214512071
Ondarroa,Bizkaia,Ondarroa,8326,4.30,1936.27906976744
Onil,Alicante,Onil,7569,48.4105,156.350378533583
Onís,Asturias,Onís,729,74.88,9.73557692307692
Ontígola,Toledo,Ontígola,4743,41.4868,114.325520406491
Ontinyent,Valencia,Ontinyent,35946,125.4296,286.583071300554
Ontiñena,Huesca,Ontiñena,500,136.9579,3.65075691143045
Ontur,Albacete,Ontur,1963,54.4,36.0845588235294
Onzonilla,León,Onzonilla,1857,21.7760,85.2773695811903
Oña,Burgos,Oña,1008,161.6406,6.23605703022632
Oñati,Gipuzkoa,Oñati,11428,107.32,106.485277674245
Oquillas,Burgos,Oquillas,48,14.9844,3.20333146472331
Orba,Alicante,Orba,2233,17.7296,125.947567909033
Orbada (La),Salamanca,La Orbada,190,30.5798,6.21325188523143
Orbaizeta,Navarra,Orbaizeta,191,81.717,2.33733494866429
Orbaneja Riopico,Burgos,Orbaneja Riopico,355,9.3423,37.9992079038352
Orbara,Navarra,Orbara,32,8.9941,3.55788794876641
Orbita,Ávila,Orbita,73,14.3885,5.07349619487785
Orcajo,Zaragoza,Orcajo,58,28.4477,2.03882914963248
Orce,Granada,Orce,1192,324.66,3.67153329637159
Orcera,Jaén,Orcera,1761,126.2136,13.9525376029208
Ordes,A Coruña,Ordes,12605,157.2296,80.1693828642953
Ordial (El),Guadalajara,El Ordial,37,29.9832,1.23402438699005
Ordis,Girona,Ordis,369,8.4761,43.5341725557745
Ordizia,Gipuzkoa,Ordizia,10420,5.657,1841.9657062047
Orea,Guadalajara,Orea,210,71.2530,2.94724432655467
Orejana,Segovia,Orejana,66,20.9234,3.15436305762926
Orellana de la Sierra,Badajoz,Orellana de la Sierra,255,16.6770,15.2905198776758
Orellana la Vieja,Badajoz,Orellana la Vieja,2627,37.0477,70.9085854182581
Orendain,Gipuzkoa,Orendain,230,6.3363,36.2987863579692
Orera,Zaragoza,Orera,116,19.8238,5.85155217465874
Orés,Zaragoza,Orés,107,50.93,2.10092283526409
Orexa,Gipuzkoa,Orexa,117,5.8463,20.0126575782974
Organyà,Lleida,Organyà,766,12.46,61.4767255216693
Orgaz,Toledo,Orgaz,2625,154.10,17.0343932511356
Órgiva,Granada,Órgiva,5866,134.14,43.7304308930968
Oria,Almería,Oria,2215,234.71,9.43717779387329
Orihuela,Alicante,Orihuela,78940,365.36,216.060871469236
Orihuela del Tremedal,Teruel,Orihuela del Tremedal,454,71.5242,6.3475019643701
Orio,Gipuzkoa,Orio,6096,9.8081,621.527105147786
Orís,Barcelona,Orís,339,27.04,12.5369822485207
Orísoain,Navarra,Orísoain,87,7.205,12.0749479528105
Oristà,Barcelona,Oristà,547,68.59,7.97492345823006
Orkoien,Navarra,Orkoien,4160,5.63,738.898756660746
Ormaiztegi,Gipuzkoa,Ormaiztegi,1248,6.7686,184.380817303431
Oronz/Orontze,Navarra,Oronz/Orontze,49,11.5412,4.24565903025682
Oropesa,Toledo,Oropesa,2626,336.46,7.80479105985853
Oropesa del Mar/Orpesa,Castellón,Oropesa del Mar/Orpesa,9755,26.55,367.419962335217
Oroso,A Coruña,Oroso,7530,72.5926,103.729581252084
Orotava (La),Santa Cruz de Tenerife,La Orotava,42219,206.89,204.064962057132
Oroz-Betelu/Orotz-Betelu,Navarra,Oroz-Betelu/Orotz-Betelu,139,23.91,5.81346716854872
Orozko,Bizkaia,Orozko,2658,102.27,25.990026400704
Orpí,Barcelona,Orpí,154,15.2641,10.0890324355841
Orreaga/Roncesvalles,Navarra,Orreaga/Roncesvalles,19,15.2792,1.24352060317294
Orrios,Teruel,Orrios,130,44.2298,2.93919484148696
Òrrius,Barcelona,Òrrius,779,5.53,140.867992766727
Ortigosa de Cameros,La Rioja,Ortigosa de Cameros,224,33.019,6.78397286410854
Ortigosa de Pestaño,Segovia,Ortigosa de Pestaño,46,8.3971,5.47808171868859
Ortigosa del Monte,Segovia,Ortigosa del Monte,580,15.4133,37.6298391648771
Ortigueira,A Coruña,Ortigueira,5485,209.6,26.168893129771
Ortuella,Bizkaia,Ortuella,8379,7.96,1052.63819095477
Orusco de Tajuña,Madrid,Orusco de Tajuña,1291,21.5057,60.0305965395221
Orxeta,Alicante,Orxeta,787,24.0623,32.7067653549328
Os de Balaguer,Lleida,Os de Balaguer,1000,135.32,7.38989062961868
Osa de la Vega,Cuenca,Osa de la Vega,455,53.3396,8.53024769589573
Oseja,Zaragoza,Oseja,45,12.4990,3.60028802304184
Oseja de Sajambre,León,Oseja de Sajambre,231,71.78,3.21816662022848
Osera de Ebro,Zaragoza,Osera de Ebro,395,24.6,16.0569105691057
Oso (El),Ávila,El Oso,149,18.4881,8.05923810451047
Osor,Girona,Osor,426,51.83,8.21917808219178
Osornillo,Palencia,Osornillo,56,18.1763,3.08093506379186
Osorno la Mayor,Palencia,Osorno la Mayor,1171,89.1603,13.1336480473933
Ossa de Montiel,Albacete,Ossa de Montiel,2241,243.71,9.19535513520167
Osso de Cinca,Huesca,Osso de Cinca,671,27.6556,24.2627171350468
Ossó de Sió,Lleida,Ossó de Sió,196,26.0261,7.53090167178333
Osuna,Sevilla,Osuna,17594,592.25,29.7070493879274
Oteiza,Navarra,Oteiza,941,47.9915,19.6076388527135
Otero,Toledo,Otero,310,29.5693,10.4838464217956
Otero de Bodas,Zamora,Otero de Bodas,151,49.9449,3.02333171154612
Otero de Herreros,Segovia,Otero de Herreros,957,43.7144,21.8920996284977
Otívar,Granada,Otívar,1012,57.4702,17.6091261210158
Otos,Valencia,Otos,428,11.068,38.6700397542465
Otxandio,Bizkaia,Otxandio,1359,12.39,109.685230024213
Ourense,Ourense,Ourense,104596,84.77,1233.87991034564
Ourol,Lugo,Ourol,984,142.072,6.92606565685005
Outeiro de Rei,Lugo,Outeiro de Rei,5216,134.1965,38.8683758518292
Outes,A Coruña,Outes,6150,99.7352,61.6632843770304
Oviedo,Asturias,Oviedo,217552,186.6517,1165.55059503878
Oyón-Oion,Álava,Oyón-Oion,3418,45.1775,75.6571302086215
Oza-Cesuras,A Coruña,Oza-Cesuras,5170,151.6230,34.0977292363296
Pacs del Penedès,Barcelona,Pacs del Penedès,915,6.10,150
Paderne,A Coruña,Paderne,2393,39.8309,60.0789839044561
Paderne de Allariz,Ourense,Paderne de Allariz,1373,38.7570,35.4258585545837
Padiernos,Ávila,Padiernos,280,36.9903,7.56955201769112
Padilla de Abajo,Burgos,Padilla de Abajo,75,27.7632,2.70141770401107
Padilla de Arriba,Burgos,Padilla de Arriba,86,23.1167,3.72025418853037
Padrenda,Ourense,Padrenda,1653,57.0373,28.9810352173052
Padrón,A Coruña,Padrón,8317,48.3742,171.930491873767
Padrones de Bureba,Burgos,Padrones de Bureba,45,20.3289,2.21359739090654
Padul,Granada,Padul,8934,89.15,100.213123948402
Padules,Almería,Padules,436,26.4918,16.4579228289508
Paiporta,Valencia,Paiporta,26401,3.9570,6671.97371746272
Pájara,Las Palmas,Pájara,21014,384.94,54.5903257650543
Pajarejos,Segovia,Pajarejos,21,8.2589,2.54271149911005
Pajares de Adaja,Ávila,Pajares de Adaja,137,23.2376,5.89561744758495
Pajares de la Laguna,Salamanca,Pajares de la Laguna,104,9.6224,10.808114399734
Pajares de la Lampreana,Zamora,Pajares de la Lampreana,298,27.992,10.6458988282366
Pajares de los Oteros,León,Pajares de los Oteros,232,61.8218,3.75272153188681
Pajarón,Cuenca,Pajarón,77,52.611,1.46357225675239
Pajaroncillo,Cuenca,Pajaroncillo,56,56.9149,0.983925123298117
Palacios de Goda,Ávila,Palacios de Goda,387,52.9853,7.3039125946253
Palacios de la Sierra,Burgos,Palacios de la Sierra,702,70.397,9.97201585294828
Palacios de la Valduerna,León,Palacios de la Valduerna,373,20.4201,18.266316031753
Palacios de Riopisuerga,Burgos,Palacios de Riopisuerga,22,10.3382,2.12803002456907
Palacios de Sanabria,Zamora,Palacios de Sanabria,225,37.0112,6.0792408784368
Palacios del Arzobispo,Salamanca,Palacios del Arzobispo,175,27.7319,6.31042229345988
Palacios del Pan,Zamora,Palacios del Pan,246,31.7499,7.74805589938866
Palacios del Sil,León,Palacios del Sil,912,181.41,5.02728625764842
Palacios y Villafranca (Los),Sevilla,Los Palacios y Villafranca,38678,109.47,353.320544441399
Palaciosrubios,Salamanca,Palaciosrubios,329,36.4820,9.01814593498163
Palafolls,Barcelona,Palafolls,9646,16.51,584.251968503937
Palafrugell,Girona,Palafrugell,23046,26.9336,855.65984495203
Palamós,Girona,Palamós,18196,13.96,1303.43839541547
Palanques,Castellón,Palanques,36,14.3215,2.51370317355026
Palas de Rei,Lugo,Palas de Rei,3316,199.6816,16.6064374484179
Palau d'Anglesola (El),Lleida,El Palau d'Anglesola,2205,12.3629,178.356210921386
Palau de Santa Eulàlia,Girona,Palau de Santa Eulàlia,111,8.6386,12.8493042854166
Palau-sator,Girona,Palau-sator,323,12.4330,25.9792487734256
Palau-saverdera,Girona,Palau-saverdera,1490,16.5203,90.1920667300231
Palau-solità i Plegamans,Barcelona,Palau-solità i Plegamans,14917,15.03,992.481703260146
Palazuelo de Vedija,Valladolid,Palazuelo de Vedija,174,32.2008,5.40359245733025
Palazuelos de Eresma,Segovia,Palazuelos de Eresma,5597,36.6959,152.523851438444
Palazuelos de la Sierra,Burgos,Palazuelos de la Sierra,87,15.7374,5.52823210949712
Palazuelos de Muñó,Burgos,Palazuelos de Muñó,53,8.6908,6.09840290882312
Palencia,Palencia,Palencia,77090,95.2,809.768907563025
Palencia de Negrilla,Salamanca,Palencia de Negrilla,151,16.3553,9.23248121404071
Palenciana,Córdoba,Palenciana,1463,16.1318,90.6904375209214
Palenzuela,Palencia,Palenzuela,214,77.2017,2.77195968482559
Pallaresos (Els),Tarragona,Els Pallaresos,4872,5.03,968.588469184891
Pallejà,Barcelona,Pallejà,11636,8.47,1373.78984651712
Palma,Illes Balears,Palma,419366,208.630,2010.09442553803
Palma d'Ebre (La),Tarragona,La Palma d'Ebre,334,38.03,8.78254009992111
Palma de Cervelló (La),Barcelona,La Palma de Cervelló,3015,5.39,559.369202226345
Palma de Gandía,Valencia,Palma de Gandía,1660,13.9211,119.243450589393
Palma del Condado (La),Huelva,La Palma del Condado,10787,60.42,178.533598146309
Palma del Río,Córdoba,Palma del Río,20910,200.2,104.445554445554
Pálmaces de Jadraque,Guadalajara,Pálmaces de Jadraque,44,29.4141,1.49588122703057
Palmar de Troya (El),Sevilla,El Palmar de Troya,2340,33.02,70.8661417322835
Palmas de Gran Canaria (Las),Las Palmas,Las Palmas de Gran Canaria,378675,103.32,3665.06968641115
Palmera,Valencia,Palmera,1024,0.9778,1047.24892616077
Palo,Huesca,Palo,28,14.402,1.94417442021941
Palol de Revardit,Girona,Palol de Revardit,446,18.08,24.6681415929204
Palomar (el),Valencia,el Palomar,562,7.7585,72.4366823483921
Palomar de Arroyos,Teruel,Palomar de Arroyos,168,33.6205,4.99695126485329
Palomares del Campo,Cuenca,Palomares del Campo,571,60.9850,9.36295810445191
Palomares del Río,Sevilla,Palomares del Río,9020,13.10,688.549618320611
Palomas,Badajoz,Palomas,673,40.516,16.6107216901965
Palomeque,Toledo,Palomeque,1081,22.2798,48.5192865286044
Palomera,Cuenca,Palomera,157,50.23,3.12562213816444
Palomero,Cáceres,Palomero,396,20.2742,19.5322133549043
Palos de la Frontera,Huelva,Palos de la Frontera,12001,49.2478,243.686012370096
Pals,Girona,Pals,2516,25.7137,97.8466731742223
Pampaneira,Granada,Pampaneira,315,17.4717,18.0291557203936
Pampliega,Burgos,Pampliega,287,24.3996,11.7624879096379
Pamplona/Iruña,Navarra,Pamplona/Iruña,203081,25.14,8078.00318217979
Pancorbo,Burgos,Pancorbo,423,58.4505,7.23689275540842
Pancrudo,Teruel,Pancrudo,119,100.125,1.18851435705368
Paniza,Zaragoza,Paniza,609,47.306,12.8736312518497
Panticosa,Huesca,Panticosa,849,95.9048,8.8525287576847
Pantoja,Toledo,Pantoja,3408,28.17,120.9797657082
Pantón,Lugo,Pantón,2429,143.2405,16.9574945633393
Papatrigo,Ávila,Papatrigo,228,21.0046,10.8547651466822
Papiol (El),Barcelona,El Papiol,4232,8.85,478.19209039548
Paracuellos,Cuenca,Paracuellos,91,123.4764,0.736982937630187
Paracuellos de Jarama,Madrid,Paracuellos de Jarama,26235,43.9240,597.281668336217
Paracuellos de Jiloca,Zaragoza,Paracuellos de Jiloca,567,31.66,17.9090334807328
Paracuellos de la Ribera,Zaragoza,Paracuellos de la Ribera,131,14.9551,8.75955359710065
Parada de Arriba,Salamanca,Parada de Arriba,255,17.8145,14.3141822672542
Parada de Rubiales,Salamanca,Parada de Rubiales,257,31.5868,8.13631010422075
Parada de Sil,Ourense,Parada de Sil,544,62.4348,8.71308949496114
Paradas,Sevilla,Paradas,6850,109.78,62.397522317362
Paradela,Lugo,Paradela,1723,121.1177,14.225831567145
Paradinas de San Juan,Salamanca,Paradinas de San Juan,388,35.6283,10.8902192919673
Páramo (O),Lugo,O Páramo,1347,74.8031,18.0072750995614
Páramo de Boedo,Palencia,Páramo de Boedo,106,22.7641,4.65645468083517
Páramo del Sil,León,Páramo del Sil,1244,190.17,6.54151548614398
Parauta,Málaga,Parauta,251,44.44,5.64806480648065
Parcent,Alicante,Parcent,983,11.77,83.517417162277
Pardilla,Burgos,Pardilla,115,15.1971,7.56723322212791
Pardines,Girona,Pardines,166,31.42,5.28325907065563
Pardos,Guadalajara,Pardos,40,23.1532,1.72762296356443
Paredes,Cuenca,Paredes,57,19.35,2.94573643410853
Paredes de Escalona,Toledo,Paredes de Escalona,110,24.9159,4.41485156065003
