codigo_ine,num_centros_salud,num_centros_urgencias,num_hospitales,num_colegios,num_universidades,linea_costa_provincia,linea_montana_provincia,poblacion,superficie,densidad_poblacion,feb_avg_min_temp,feb_avg_max_temp,feb_avg_temp,feb_avg_humidity,feb_avg_wind,feb_avg_min_rain,feb_avg_max_rain,feb_avg_rain,feb_avg_clouds,feb_avg_sunshine_hours,jul_avg_min_temp,jul_avg_max_temp,jul_avg_temp,jul_avg_humidity,jul_avg_wind,jul_avg_min_rain,jul_avg_max_rain,jul_avg_rain,jul_avg_clouds,jul_avg_sunshine_hours,kms_capital_provincia,altitud,renta_bruta_media,precio_m2_venta,num_casas_venta,precio_m2_alquiler,num_casas_alquiler,precio_m2_venta_provincia,precio_medio_venta_provincia,precio_m2_alquiler_provincia,precio_medio_alquiler_provincia,tasa_actividad_provincia,tasa_paro_provincia,tasa_empleo_provincia,num_empleos_provincia,cobertura_30,cobertura_100,cobertura_3g,cobertura_4g,sitios_comercio,sitios_turismo,sitios_alojamiento,sitios_ocio,sitios_natural,sitios_servicio,sitios_actividad,sitios_entretenimiento,sitios_catering,sitios_sport,sitios_edificio,sitios_acceso_limitado,sitios_artificial,sitios_acceso,sitios_sin_acceso,sitios_patrimonio,sitios_carretera,sitios_cuota,sitios_comodidad
44002,0,0,0,0,0,2,1,57,86.67,0.66,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,80.53,1151,18797,0,0,0,0,1068,103002,6,501,57.96,9.07,52.7,425,47.5,0.0,50.0,4.5,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
25001,0,0,0,0,0,2,1,171,77.89,2.2,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,98.89,943,23784,895.95,1,0,0,1159,114344,7,654,60.66,10.3,54.42,796,0.0,0.0,76.4,71.8,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2001,1,0,0,2,0,2,2,748,30.77,24.31,-4.51,18.82,7.2,72.8,16.02,0,0.9,0.02,26.72,127.3,13.04,38.14,25.87,43.43,13.07,0,12.0,0.01,4.51,388.4,46.27,647,16604,789.76,13,0,0,1300,152281,7,659,58.07,12.41,50.86,532,100.0,100.0,100.0,100.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
13001,2,1,0,1,0,3,2,1339,423.43,3.16,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,49.36,611,16885,436.2,10,0,0,936,96893,5,461,55.64,17.1,46.12,496,33.33,0.0,97.67,75.0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
31005,1,0,0,0,0,2,2,346,21.25,16.28,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,44.6,490,20637,581.35,17,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,75.0,50.0,100.0,100.0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10002,1,0,0,0,0,0,3,400,62.71,6.38,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,84.19,397,15773,727.27,1,0,0,1132,119586,6,497,54.28,17.78,44.63,452,100.0,100.0,100.0,100.0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,0,0,0
49002,1,0,0,0,0,3,2,58,23.26,2.49,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,34.97,735,16878,0,0,0,0,1151,118790,5,497,50.28,12.1,44.2,388,0.0,0.0,100.0,99.0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
16001,1,0,0,0,0,2,2,57,63.05,0.9,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,29.33,1039,17337,0,0,0,0,1139,119313,8,608,56.94,10.77,50.81,329,0.0,0.0,100.0,82.0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
34003,1,0,0,0,0,2,2,167,27.16,6.15,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,54.17,838,19171,220.9,4,0,0,1352,128845,7,499,55.84,10.52,49.97,442,40.0,0.0,96.0,97.0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0
22001,2,1,0,0,0,2,1,271,38.19,7.1,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,42.29,545,22933,480.86,9,0,0,1513,123979,8,636,57.78,10.87,51.5,526,97.5,50.0,100.0,88.5,0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
22002,3,0,0,0,0,2,1,143,44.84,3.19,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,91.3,623,22933,291.67,2,0,0,1513,123979,8,636,57.78,10.87,51.5,526,77.6,46.6,99.8,83.8,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0
4001,1,1,0,3,0,1,2,1258,45.24,27.8,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,65.51,874,15629,692.91,39,3.64,1,1168,109377,8,668,61.31,15.39,51.87,655,80.0,14.0,100.0,100.0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
19002,1,0,0,0,0,0,1,60,51.4,1.17,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,110.8,1037,20180,0,0,0,0,1372,146012,8,691,62.89,11.65,55.57,663,0.0,0.0,100.0,98.0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
31006,1,0,0,3,0,2,2,2480,77.48,32.01,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,108.69,382,16998,510.49,11,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,100.0,79.0,100.0,100.0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8001,3,1,0,0,0,1,2,12620,19.98,631.51,0.35,18.97,10.23,71.47,10.8,0,12.0,0.06,28.22,121.7,16.51,33.57,25.31,66.02,9.94,0,12.0,0.06,16.28,226.6,38.9,109,31021,1977.19,86,8.12,1,2946,272259,16,1367,61.29,9.18,55.67,11030,96.5,96.5,100.0,100.0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0
4002,1,0,0,1,0,1,2,1208,83.68,14.44,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,68.95,954,15097,613.33,62,0,0,1168,109377,8,668,61.31,15.39,51.87,655,70.0,25.0,95.25,97.5,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
37001,1,0,0,0,0,0,2,166,23.1,7.19,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,67.37,842,17879,350.44,6,0,0,1673,156058,9,801,55.83,10.3,50.08,538,100.0,0.0,100.0,100.0,0,0,0,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0
28001,1,0,0,0,0,3,2,55,22.06,2.49,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,91.96,1274,25179,882.81,3,0,0,3314,343514,16,1414,63.79,10.18,57.29,13139,76.0,0.0,100.0,56.0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24001,3,0,0,0,0,2,1,185,50.18,3.69,-6.82,15.19,4.06,79.42,12.02,0,3.0,0.1,35.07,96.2,5.68,34.37,20.33,56.78,9.0,0,12.0,0.03,14.24,269.8,117.28,1151,18440,615.36,4,4.0,1,1237,130467,6,586,53.21,10.62,47.56,660,100.0,0.0,100.0,98.33,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,1,0,0,1,0,0,3,560,57.0,9.82,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,112.0,509,15773,478.1,12,0,0,1132,119586,6,497,54.28,17.78,44.63,452,54.0,0.0,97.0,96.0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
16002,1,0,0,0,0,2,2,227,22.12,10.26,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,94.99,760,17337,372.39,10,0,0,1139,119313,8,608,56.94,10.77,50.81,329,100.0,0.0,100.0,100.0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
6001,2,0,0,2,0,3,0,820,82.33,9.96,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,133.03,278,15113,714.29,1,0,0,1149,126096,7,530,56.6,16.14,47.46,534,45.0,0.0,100.0,100.0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
10004,1,0,0,1,0,0,3,813,91.06,8.93,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,65.27,338,15773,296.8,5,0,0,1132,119586,6,497,54.28,17.78,44.63,452,97.0,0.0,99.0,99.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10005,1,0,0,0,0,0,3,587,40.08,14.65,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,107.09,480,15773,0,0,0,0,1132,119586,6,497,54.28,17.78,44.63,452,28.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50002,1,0,0,0,0,2,1,140,30.4,4.6,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,91.92,1025,19366,149.53,5,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,41.0,100.0,100.0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6002,1,1,0,2,0,3,0,5467,63.08,86.67,-1.23,19.97,9.55,78.77,11.95,0,12.0,0.44,34.2,139.6,12.09,40.81,25.89,44.56,10.26,0,0.9,0.0,6.59,379.3,61.25,308,16333,512.38,18,3.5,1,1149,126096,7,530,56.6,16.14,47.46,534,100.0,100.0,100.0,100.0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
22003,1,0,0,2,0,2,1,190,52.47,3.62,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,48.7,611,22933,1348.48,4,0,0,1513,123979,8,636,57.78,10.87,51.5,526,100.0,100.0,100.0,100.0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0
47001,1,0,0,0,0,3,0,52,16.26,3.2,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,56.16,774,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,0.0,0.0,99.0,99.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14001,2,1,0,5,0,2,2,4141,334.98,12.36,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,35.7,237,14475,771.76,18,0,0,1405,141657,7,645,55.02,20.67,43.64,562,100.0,100.0,100.0,100.0,0,0,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0
5001,1,0,0,0,0,0,1,196,31.42,6.24,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,43.69,908,17345,611.61,6,0,0,1022,99417,6,520,52.78,14.86,44.94,374,44.0,0.0,100.0,100.0,0,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,0,0
38001,2,1,1,12,0,1,2,48733,105.95,459.96,11.46,22.54,16.32,74.97,18.07,0,12.0,0.03,37.87,84.0,16.24,31.47,21.78,77.32,24.05,0,3.0,0.0,36.47,126.3,60.5,246,23254,3350.08,1782,16.15,80,1906,174893,10,793,57.67,17.43,47.62,972,87.62,60.5,99.75,99.0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46001,1,1,0,4,0,1,0,1027,100.31,10.24,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,103.24,759,17048,0,0,0,0,1445,163450,11,1042,59.18,12.36,51.87,3312,23.75,0.0,97.25,98.5,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0
31007,1,0,0,0,0,2,2,167,7.72,21.62,-3.52,17.19,6.93,81.04,11.27,0,3.0,0.17,42.83,81.1,10.76,36.9,21.58,67.67,11.59,0,12.0,0.04,27.63,169.0,25.25,473,24657,0,0,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,45.5,6.0,99.5,99.5,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
19003,1,0,0,0,0,0,1,32,32.66,0.98,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,181.52,1386,20180,0,0,0,0,1372,146012,8,691,62.89,11.65,55.57,663,0.0,0.0,100.0,4.0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
46002,1,1,0,3,0,1,0,1772,13.83,128.13,1.83,23.6,11.99,63.53,13.9,0,12.0,0.02,24.38,101.7,18.69,36.22,26.49,63.54,10.55,0,3.0,0.01,15.85,189.0,75.06,108,20750,774.5,60,0,0,1445,163450,11,1042,59.18,12.36,51.87,3312,83.0,8.0,100.0,100.0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4003,3,1,0,30,0,1,2,25501,89.69,284.32,6.57,20.76,13.76,70.53,16.45,0,0.9,0.01,21.46,120.4,18.99,37.01,26.23,68.78,13.03,0,0.3,0.0,9.21,291.1,57.09,16,17825,921.28,209,6.8,44,1168,109377,8,668,61.31,15.39,51.87,655,43.36,7.68,94.55,89.5,1,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
5002,1,0,0,3,0,0,1,2757,58.64,47.02,-2.11,18.04,7.71,70.46,11.52,0,3.0,0.04,29.26,119.4,14.3,38.49,27.05,36.06,10.33,0,3.0,0.01,5.5,357.0,69.8,628,20876,800.95,112,4.53,10,1022,99417,6,520,52.78,14.86,44.94,374,100.0,30.0,100.0,100.0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
9003,1,0,0,0,0,2,2,197,10.28,19.17,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,102.77,830,22478,830.0,2,0,0,1445,138383,8,633,58.94,9.7,53.23,677,49.0,0.0,100.0,100.0,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
40002,1,0,0,0,0,3,1,39,10.72,3.64,-3.63,17.89,7.29,71.71,10.87,0,3.0,0.04,28.94,122.1,13.56,38.27,26.79,35.39,9.68,0,3.0,0.02,5.98,347.5,15.43,1020,21066,1709.4,4,0,0,1329,133270,9,790,59.18,7.74,54.6,427,60.0,0.0,100.0,100.0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
42003,2,0,0,0,0,3,1,55,67.47,0.82,-2.49,18.01,7.57,72.61,11.99,0,3.0,0.04,28.16,124.8,14.29,38.5,27.08,35.86,12.74,0,3.0,0.01,5.59,356.0,52.4,1053,19216,0,0,0,0,1288,129163,7,604,60.4,7.32,55.98,393,0.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40003,1,0,0,0,0,3,1,125,18.2,6.87,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,76.74,884,21066,0,0,0,0,1329,133270,9,790,59.18,7.74,54.6,427,100.0,0.0,98.0,100.0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0
20002,0,0,0,1,0,1,2,482,6.95,69.34,-0.49,19.36,9.12,77.52,10.04,0,12.0,0.21,45.86,92.1,12.94,34.91,21.15,79.39,7.24,0,12.0,0.07,47.51,108.1,19.62,122,56248,0,0,0,0,3234,289436,16,1275,53.53,7.53,49.5,1194,100.0,100.0,100.0,100.0,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
35001,2,1,0,5,0,1,2,5695,44.51,127.95,12.91,23.98,18.16,64.59,23.44,0,3.0,0.01,38.68,57.0,19.42,32.12,23.59,65.83,38.7,0,0.3,0.0,28.81,49.7,26.27,25,23679,1890.77,39,11.22,9,1743,159907,11,830,60.59,18.06,49.65,1044,61.5,45.75,99.5,95.12,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
37002,2,0,0,0,0,0,2,128,44.61,2.87,-5.68,16.77,4.97,79.31,13.68,0,3.0,0.03,36.9,97.9,8.18,36.16,22.48,49.47,8.93,0,12.0,0.02,10.34,293.0,119.34,799,17879,601.75,2,0,0,1673,156058,9,801,55.83,10.3,50.08,538,0.0,0.0,99.5,57.5,0,0,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0
25002,3,0,0,1,0,2,1,588,160.98,3.65,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,58.07,587,23784,1271.52,14,0,0,1159,114344,7,654,60.66,10.3,54.42,796,9.67,0.0,97.0,79.44,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36020,1,0,0,1,0,1,3,2228,147.85,15.07,-0.12,19.15,8.46,84.1,9.04,0,12.0,0.58,55.81,70.8,10.36,35.76,21.25,70.26,7.7,0,12.0,0.03,27.65,221.6,127.76,595,16819,494.15,24,0,0,1893,193302,9,818,53.96,12.41,47.26,1021,65.96,0.38,99.81,99.87,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
50003,1,0,0,0,0,2,1,135,18.52,7.29,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,52.41,324,19366,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,95.0,0.0,100.0,100.0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
26002,1,0,0,2,0,2,2,1153,34.89,33.05,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,18.49,348,22810,763.07,56,0,0,1457,148105,8,703,60.27,10.19,54.13,677,100.0,98.0,100.0,100.0,0,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
3002,1,1,0,6,0,1,3,4906,66.64,73.62,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,17.52,312,19839,926.19,90,2.59,1,1663,176931,9,845,57.08,14.13,49.01,1773,100.0,71.0,100.0,100.0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25003,4,0,0,5,0,2,1,5464,79.43,68.79,-2.72,19.42,8.12,76.11,10.55,0,3.0,0.05,25.44,134.0,14.37,37.58,25.68,57.9,10.44,0,12.0,0.02,13.57,291.8,63.38,334,26416,515.0,40,5.19,1,1159,114344,7,654,60.66,10.3,54.42,796,45.17,36.33,100.0,100.0,0,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
42004,2,1,0,4,0,3,1,3006,164.81,18.24,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,50.77,961,23032,0,0,6.25,1,1288,129163,7,604,60.4,7.32,55.98,393,25.0,25.0,100.0,99.75,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
3003,1,0,0,0,0,1,3,580,25.84,22.45,2.82,22.95,12.68,64.49,13.61,0,3.0,0.01,20.51,128.7,18.05,35.48,26.22,66.97,10.8,0,3.0,0.01,10.71,286.3,75.39,674,19603,446.2,19,6.0,1,1663,176931,9,845,57.08,14.13,49.01,1773,75.0,75.0,100.0,100.0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
18001,1,0,0,0,0,1,1,255,27.0,9.44,-4.3,18.82,7.19,76.1,6.34,0,3.0,0.12,32.88,126.1,12.74,39.26,27.04,37.42,6.8,0,0.9,0.0,6.43,335.0,36.33,1048,16108,409.35,6,0,0,1691,181669,8,760,58.31,22.18,45.37,697,95.0,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
41001,1,0,0,0,0,2,0,2022,13.69,147.66,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,99.68,278,16546,1325.14,541,0,0,1611,162042,10,821,57.59,17.89,47.29,1717,66.67,66.67,100.0,100.0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
50004,1,0,0,1,0,2,1,616,36.62,16.82,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,46.79,656,19366,0,0,0,0,1674,154117,9,720,59.3,8.5,54.26,1632,100.0,100.0,100.0,100.0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
9006,3,0,0,0,0,2,2,56,17.95,3.12,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,60.09,716,22478,356.75,5,0,0,1445,138383,8,633,58.94,9.7,53.23,677,66.67,0.0,100.0,100.0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
47002,0,0,0,0,0,3,0,17,27.02,0.63,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,44.91,754,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,0.0,0.0,100.0,100.0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
44003,1,0,0,0,0,2,1,17,21.64,0.79,-1.18,19.45,8.19,71.44,16.85,0,3.0,0.02,30.54,93.4,13.48,38.71,25.44,49.07,17.03,0,12.0,0.02,12.69,244.1,46.81,1230,18797,0,0,0,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,41.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
44004,1,0,0,1,0,2,1,547,42.15,12.98,1.89,23.34,11.46,62.96,11.3,0,3.0,0.04,28.33,135.6,17.32,34.63,26.26,62.23,8.71,0,12.0,0.02,15.65,272.0,133.34,549,18797,0,0,0,0,1068,103002,6,501,57.96,9.07,52.7,425,95.0,0.0,100.0,99.0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13002,1,1,0,2,0,3,2,1638,229.96,7.12,0.11,20.87,10.01,77.64,8.86,0,12.0,0.12,31.16,144.2,15.15,41.33,28.1,43.13,8.93,0,0.9,0.0,5.47,379.4,120.41,564,15071,328.27,8,3.16,4,936,96893,5,461,55.64,17.1,46.12,496,100.0,100.0,100.0,100.0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
22004,1,0,0,0,0,2,1,139,94.16,1.48,-0.78,19.46,8.29,71.54,17.21,0,3.0,0.02,30.08,94.3,13.76,38.72,25.49,48.87,17.57,0,3.0,0.01,12.64,245.5,46.5,688,22933,0,0,0,0,1513,123979,8,636,57.78,10.87,51.5,526,47.5,0.0,100.0,50.0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
40004,1,1,0,1,0,3,1,557,60.57,9.2,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,50.16,889,21066,0,0,3.2,1,1329,133270,9,790,59.18,7.74,54.6,427,100.0,100.0,100.0,100.0,1,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
9007,1,0,0,0,0,2,2,52,9.45,5.51,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,52.83,693,22478,0,0,0,0,1445,138383,8,633,58.94,9.7,53.23,677,64.0,0.0,100.0,100.0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34004,6,1,0,6,0,2,2,6711,235.32,28.52,-6.49,15.05,4.15,83.12,15.7,0,3.0,0.15,49.37,68.1,6.63,34.52,19.49,64.88,13.9,0,12.0,0.03,23.43,214.8,95.68,909,24498,728.26,114,4.33,2,1352,128845,7,499,55.84,10.52,49.97,442,54.29,3.23,98.61,95.68,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
47003,1,0,0,0,0,3,0,257,49.83,5.16,-4.28,15.81,5.51,78.68,15.48,0,3.0,0.14,38.19,102.5,9.62,36.18,22.39,51.34,12.46,0,3.0,0.03,10.35,343.3,59.18,770,19844,0,0,0,0,1497,151208,8,668,54.49,9.35,49.39,947,100.0,0.0,100.0,100.0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0
31008,1,0,0,0,0,2,2,69,18.67,3.7,-3.77,18.24,6.37,80.47,11.74,0,3.0,0.06,43.43,63.3,9.71,37.14,21.97,64.86,10.26,0,3.0,0.01,29.14,168.6,83.0,671,15343,441.05,6,0,0,1691,164441,10,981,58.7,8.76,53.56,1155,93.0,0.0,100.0,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
