municipio,provincia,municipio_nombre_humano,precio_m2_venta,num_casas_venta
Garciotum,Toledo,Garciotum,-,0
Gerindote,Toledo,Gerindote,-,0
Guadamur,Toledo,Guadamur,-,0
Guardia (La),Toledo,La Guardia,-,0
Herencias (Las),Toledo,Las Herencias,-,0
Herreruela de Oropesa,Toledo,Herreruela de Oropesa,-,0
Hinojosa de San Vicente,Toledo,Hinojosa de San Vicente,-,0
Hontanar,Toledo,Hontanar,-,0
Hormigos,Toledo,Hormigos,-,0
Huecas,Toledo,Huecas,-,0
Huerta de Valdecarábanos,Toledo,Huerta de Valdecarábanos,-,0
Iglesuela del Tiétar (La),Toledo,La Iglesuela del Tiétar,-,0
Illán de Vacas,Toledo,Illán de Vacas,-,0
Illescas,Toledo,Illescas,-,0
Lagartera,Toledo,Lagartera,-,0
Layos,Toledo,Layos,-,0
Lillo,Toledo,Lillo,-,0
Lominchar,Toledo,Lominchar,-,0
Lucillos,Toledo,Lucillos,-,0
Madridejos,Toledo,Madridejos,-,0
Magán,Toledo,Magán,-,0
Malpica de Tajo,Toledo,Malpica de Tajo,-,0
Manzaneque,Toledo,Manzaneque,-,0
Maqueda,Toledo,Maqueda,-,0
Marjaliza,Toledo,Marjaliza,-,0
Marrupe,Toledo,Marrupe,-,0
Mascaraque,Toledo,Mascaraque,-,0
Mata (La),Toledo,La Mata,-,0
Mazarambroz,Toledo,Mazarambroz,-,0
Mejorada,Toledo,Mejorada,-,0
Menasalbas,Toledo,Menasalbas,-,0
Méntrida,Toledo,Méntrida,-,0
Mesegar de Tajo,Toledo,Mesegar de Tajo,-,0
Miguel Esteban,Toledo,Miguel Esteban,-,0
Mocejón,Toledo,Mocejón,-,0
Mohedas de la Jara,Toledo,Mohedas de la Jara,263.1,3
Montearagón,Toledo,Montearagón,-,0
Montesclaros,Toledo,Montesclaros,-,0
Mora,Toledo,Mora,-,0
Nambroca,Toledo,Nambroca,-,0
Nava de Ricomalillo (La),Toledo,La Nava de Ricomalillo,-,0
Navahermosa,Toledo,Navahermosa,-,0
Navalcán,Toledo,Navalcán,-,0
Navalmoralejo,Toledo,Navalmoralejo,-,0
Navalmorales (Los),Toledo,Los Navalmorales,-,0
Navalucillos (Los),Toledo,Los Navalucillos,-,0
Navamorcuende,Toledo,Navamorcuende,-,0
Noblejas,Toledo,Noblejas,-,0
Noez,Toledo,Noez,-,0
Nombela,Toledo,Nombela,-,0
Novés,Toledo,Novés,-,0
Numancia de la Sagra,Toledo,Numancia de la Sagra,-,0
Nuño Gómez,Toledo,Nuño Gómez,-,0
Ocaña,Toledo,Ocaña,-,0
Olías del Rey,Toledo,Olías del Rey,-,0
Ontígola,Toledo,Ontígola,-,0
Orgaz,Toledo,Orgaz,-,0
Oropesa,Toledo,Oropesa,-,0
Otero,Toledo,Otero,-,0
Palomeque,Toledo,Palomeque,-,0
Pantoja,Toledo,Pantoja,-,0
Paredes de Escalona,Toledo,Paredes de Escalona,-,0
Parrillas,Toledo,Parrillas,-,0
Pelahustán,Toledo,Pelahustán,-,0
Pepino,Toledo,Pepino,-,0
Polán,Toledo,Polán,-,0
Portillo de Toledo,Toledo,Portillo de Toledo,-,0
Puebla de Almoradiel (La),Toledo,La Puebla de Almoradiel,-,0
Puebla de Montalbán (La),Toledo,La Puebla de Montalbán,-,0
Pueblanueva (La),Toledo,La Pueblanueva,-,0
Puente del Arzobispo (El),Toledo,El Puente del Arzobispo,-,0
Puerto de San Vicente,Toledo,Puerto de San Vicente,-,0
Pulgar,Toledo,Pulgar,-,0
Quero,Toledo,Quero,-,0
Quintanar de la Orden,Toledo,Quintanar de la Orden,-,0
Quismondo,Toledo,Quismondo,-,0
Real de San Vicente (El),Toledo,El Real de San Vicente,-,0
Recas,Toledo,Recas,-,0
Retamoso de la Jara,Toledo,Retamoso de la Jara,-,0
Rielves,Toledo,Rielves,-,0
Robledo del Mazo,Toledo,Robledo del Mazo,-,0
Romeral (El),Toledo,El Romeral,-,0
San Bartolomé de las Abiertas,Toledo,San Bartolomé de las Abiertas,-,0
San Martín de Montalbán,Toledo,San Martín de Montalbán,-,0
San Martín de Pusa,Toledo,San Martín de Pusa,-,0
San Pablo de los Montes,Toledo,San Pablo de los Montes,-,0
San Román de los Montes,Toledo,San Román de los Montes,-,0
Santa Ana de Pusa,Toledo,Santa Ana de Pusa,-,0
Santa Cruz de la Zarza,Toledo,Santa Cruz de la Zarza,-,0
Santa Cruz del Retamar,Toledo,Santa Cruz del Retamar,-,0
Santa Olalla,Toledo,Santa Olalla,-,0
Santo Domingo-Caudilla,Toledo,Santo Domingo-Caudilla,-,0
Sartajada,Toledo,Sartajada,-,0
Segurilla,Toledo,Segurilla,-,0
Seseña,Toledo,Seseña,-,0
Sevilleja de la Jara,Toledo,Sevilleja de la Jara,-,0
Sonseca,Toledo,Sonseca,-,0
Sotillo de las Palomas,Toledo,Sotillo de las Palomas,-,0
Talavera de la Reina,Toledo,Talavera de la Reina,-,0
Tembleque,Toledo,Tembleque,-,0
Toboso (El),Toledo,El Toboso,-,0
Toledo,Toledo,Toledo,-,0
Torralba de Oropesa,Toledo,Torralba de Oropesa,-,0
Torre de Esteban Hambrán (La),Toledo,La Torre de Esteban Hambrán,-,0
Torrecilla de la Jara,Toledo,Torrecilla de la Jara,-,0
Torrico,Toledo,Torrico,-,0
Torrijos,Toledo,Torrijos,-,0
Totanés,Toledo,Totanés,-,0
Turleque,Toledo,Turleque,-,0
Ugena,Toledo,Ugena,-,0
Urda,Toledo,Urda,-,0
Valdeverdeja,Toledo,Valdeverdeja,-,0
Valmojado,Toledo,Valmojado,-,0
Velada,Toledo,Velada,-,0
Ventas con Peña Aguilera (Las),Toledo,Las Ventas con Peña Aguilera,-,0
Ventas de Retamosa (Las),Toledo,Las Ventas de Retamosa,-,0
Ventas de San Julián (Las),Toledo,Las Ventas de San Julián,-,0
Villa de Don Fadrique (La),Toledo,La Villa de Don Fadrique,-,0
Villacañas,Toledo,Villacañas,-,0
Villafranca de los Caballeros,Toledo,Villafranca de los Caballeros,-,0
Villaluenga de la Sagra,Toledo,Villaluenga de la Sagra,-,0
Villamiel de Toledo,Toledo,Villamiel de Toledo,-,0
Villaminaya,Toledo,Villaminaya,-,0
Villamuelas,Toledo,Villamuelas,-,0
Villanueva de Alcardete,Toledo,Villanueva de Alcardete,-,0
Villanueva de Bogas,Toledo,Villanueva de Bogas,-,0
Villarejo de Montalbán,Toledo,Villarejo de Montalbán,-,0
Villarrubia de Santiago,Toledo,Villarrubia de Santiago,-,0
Villaseca de la Sagra,Toledo,Villaseca de la Sagra,-,0
Villasequilla,Toledo,Villasequilla,-,0
Villatobas,Toledo,Villatobas,-,0
Viso de San Juan (El),Toledo,El Viso de San Juan,-,0
Yébenes (Los),Toledo,Los Yébenes,-,0
Yeles,Toledo,Yeles,-,0
Yepes,Toledo,Yepes,-,0
Yuncler,Toledo,Yuncler,-,0
Yunclillos,Toledo,Yunclillos,-,0
Yuncos,Toledo,Yuncos,-,0
Ademuz,Valencia,Ademuz,-,0
Ador,Valencia,Ador,-,0
Agullent,Valencia,Agullent,-,0
Aielo de Malferit,Valencia,Aielo de Malferit,-,0
Aielo de Rugat,Valencia,Aielo de Rugat,-,0
Alaquàs,Valencia,Alaquàs,-,0
Albaida,Valencia,Albaida,-,0
Albal,Valencia,Albal,-,0
Albalat de la Ribera,Valencia,Albalat de la Ribera,-,0
Albalat dels Sorells,Valencia,Albalat dels Sorells,-,0
Albalat dels Tarongers,Valencia,Albalat dels Tarongers,-,0
Alberic,Valencia,Alberic,-,0
Alborache,Valencia,Alborache,-,0
Alboraia/Alboraya,Valencia,Alboraia/Alboraya,-,0
Albuixech,Valencia,Albuixech,-,0
Alcàntera de Xúquer,Valencia,Alcàntera de Xúquer,-,0
Alcàsser,Valencia,Alcàsser,-,0
Alcublas,Valencia,Alcublas,-,0
Alcúdia de Crespins (l'),Valencia,L' Alcúdia de Crespins,-,0
Alcúdia (l'),Valencia,L' Alcúdia,-,0
Aldaia,Valencia,Aldaia,-,0
Alfafar,Valencia,Alfafar,-,0
Alfara de la Baronia,Valencia,Alfara de la Baronia,-,0
Alfara del Patriarca,Valencia,Alfara del Patriarca,-,0
Alfarp,Valencia,Alfarp,-,0
Alfarrasí,Valencia,Alfarrasí,-,0
Alfauir,Valencia,Alfauir,-,0
Algar de Palancia,Valencia,Algar de Palancia,-,0
Algemesí,Valencia,Algemesí,-,0
Algímia d'Alfara,Valencia,Algímia d'Alfara,-,0
Alginet,Valencia,Alginet,-,0
Almàssera,Valencia,Almàssera,-,0
Almiserà,Valencia,Almiserà,-,0
Almoines,Valencia,Almoines,-,0
Almussafes,Valencia,Almussafes,-,0
Alpuente,Valencia,Alpuente,-,0
Alqueria de la Comtessa (l'),Valencia,L' Alqueria de la Comtessa,-,0
Alzira,Valencia,Alzira,-,0
Andilla,Valencia,Andilla,-,0
Anna,Valencia,Anna,-,0
Antella,Valencia,Antella,-,0
Aras de los Olmos,Valencia,Aras de los Olmos,-,0
Atzeneta d'Albaida,Valencia,Atzeneta d'Albaida,-,0
Ayora,Valencia,Ayora,-,0
Barx,Valencia,Barx,-,0
Barxeta,Valencia,Barxeta,-,0
Bèlgida,Valencia,Bèlgida,-,0
Bellreguard,Valencia,Bellreguard,-,0
Bellús,Valencia,Bellús,-,0
Benagéber,Valencia,Benagéber,-,0
Benaguasil,Valencia,Benaguasil,-,0
Benavites,Valencia,Benavites,-,0
Beneixida,Valencia,Beneixida,-,0
Benetússer,Valencia,Benetússer,-,0
Beniarjó,Valencia,Beniarjó,-,0
Beniatjar,Valencia,Beniatjar,-,0
Benicolet,Valencia,Benicolet,-,0
Benicull de Xúquer,Valencia,Benicull de Xúquer,-,0
Benifaió,Valencia,Benifaió,-,0
Benifairó de la Valldigna,Valencia,Benifairó de la Valldigna,-,0
Benifairó de les Valls,Valencia,Benifairó de les Valls,-,0
Beniflá,Valencia,Beniflá,-,0
Benigànim,Valencia,Benigànim,-,0
Benimodo,Valencia,Benimodo,-,0
Benimuslem,Valencia,Benimuslem,-,0
Beniparrell,Valencia,Beniparrell,-,0
Benirredrà,Valencia,Benirredrà,-,0
Benissanó,Valencia,Benissanó,-,0
Benissoda,Valencia,Benissoda,-,0
Benissuera,Valencia,Benissuera,-,0
Bétera,Valencia,Bétera,-,0
Bicorp,Valencia,Bicorp,-,0
Bocairent,Valencia,Bocairent,-,0
Bolbaite,Valencia,Bolbaite,-,0
Bonrepòs i Mirambell,Valencia,Bonrepòs i Mirambell,-,0
Bufali,Valencia,Bufali,-,0
Bugarra,Valencia,Bugarra,-,0
Buñol,Valencia,Buñol,-,0
Burjassot,Valencia,Burjassot,-,0
Calles,Valencia,Calles,-,0
Camporrobles,Valencia,Camporrobles,-,0
Canals,Valencia,Canals,-,0
Canet d'En Berenguer,Valencia,Canet d'En Berenguer,-,0
Carcaixent,Valencia,Carcaixent,-,0
Càrcer,Valencia,Càrcer,-,0
Carlet,Valencia,Carlet,-,0
Carrícola,Valencia,Carrícola,-,0
Casas Altas,Valencia,Casas Altas,-,0
Casas Bajas,Valencia,Casas Bajas,-,0
Casinos,Valencia,Casinos,-,0
Castelló,Valencia,Castelló,-,0
Castelló de Rugat,Valencia,Castelló de Rugat,-,0
Castellonet de la Conquesta,Valencia,Castellonet de la Conquesta,-,0
Castielfabib,Valencia,Castielfabib,-,0
Catadau,Valencia,Catadau,-,0
Catarroja,Valencia,Catarroja,-,0
Caudete de las Fuentes,Valencia,Caudete de las Fuentes,-,0
Cerdà,Valencia,Cerdà,-,0
Chella,Valencia,Chella,-,0
Chelva,Valencia,Chelva,-,0
Chera,Valencia,Chera,-,0
Cheste,Valencia,Cheste,-,0
Chiva,Valencia,Chiva,-,0
Chulilla,Valencia,Chulilla,-,0
Cofrentes,Valencia,Cofrentes,-,0
Corbera,Valencia,Corbera,-,0
Cortes de Pallás,Valencia,Cortes de Pallás,-,0
Cotes,Valencia,Cotes,-,0
Cullera,Valencia,Cullera,-,0
Daimús,Valencia,Daimús,-,0
Domeño,Valencia,Domeño,-,0
Dos Aguas,Valencia,Dos Aguas,-,0
Eliana (l'),Valencia,L' Eliana,-,0
Emperador,Valencia,Emperador,-,0
Enguera,Valencia,Enguera,-,0
Ènova (l'),Valencia,L' Ènova,-,0
Estivella,Valencia,Estivella,-,0
Estubeny,Valencia,Estubeny,-,0
Faura,Valencia,Faura,-,0
Favara,Valencia,Favara,-,0
Foios,Valencia,Foios,-,0
Font de la Figuera (la),Valencia,La Font de la Figuera,-,0
Font d'En Carròs (la),Valencia,La Font d'En Carròs,-,0
Fontanars dels Alforins,Valencia,Fontanars dels Alforins,-,0
Fortaleny,Valencia,Fortaleny,-,0
Fuenterrobles,Valencia,Fuenterrobles,-,0
Gandia,Valencia,Gandia,-,0
Gátova,Valencia,Gátova,-,0
Gavarda,Valencia,Gavarda,-,0
Genovés (el),Valencia,El Genovés,-,0
Gestalgar,Valencia,Gestalgar,-,0
Gilet,Valencia,Gilet,-,0
Godella,Valencia,Godella,-,0
Godelleta,Valencia,Godelleta,-,0
Granja de la Costera (la),Valencia,La Granja de la Costera,-,0
Guadasséquies,Valencia,Guadasséquies,-,0
Guadassuar,Valencia,Guadassuar,-,0
Guardamar de la Safor,Valencia,Guardamar de la Safor,-,0
Higueruelas,Valencia,Higueruelas,-,0
Jalance,Valencia,Jalance,-,0
Jarafuel,Valencia,Jarafuel,-,0
Llanera de Ranes,Valencia,Llanera de Ranes,-,0
Llaurí,Valencia,Llaurí,-,0
Llíria,Valencia,Llíria,-,0
Llocnou de la Corona,Valencia,Llocnou de la Corona,-,0
Llocnou de Sant Jeroni,Valencia,Llocnou de Sant Jeroni,-,0
Llocnou d'En Fenollet,Valencia,Llocnou d'En Fenollet,-,0
Llombai,Valencia,Llombai,-,0
Llosa de Ranes (la),Valencia,La Llosa de Ranes,-,0
Llutxent,Valencia,Llutxent,-,0
Loriguilla,Valencia,Loriguilla,-,0
Losa del Obispo,Valencia,Losa del Obispo,-,0
Macastre,Valencia,Macastre,-,0
Manises,Valencia,Manises,-,0
Manuel,Valencia,Manuel,-,0
Marines,Valencia,Marines,-,0
Massalavés,Valencia,Massalavés,-,0
Massalfassar,Valencia,Massalfassar,-,0
Massamagrell,Valencia,Massamagrell,-,0
Massanassa,Valencia,Massanassa,-,0
Meliana,Valencia,Meliana,-,0
Millares,Valencia,Millares,-,0
Miramar,Valencia,Miramar,-,0
Mislata,Valencia,Mislata,-,0
Mogente/Moixent,Valencia,Mogente/Moixent,-,0
Moncada,Valencia,Moncada,-,0
Montaverner,Valencia,Montaverner,-,0
Montesa,Valencia,Montesa,-,0
Montitxelvo/Montichelvo,Valencia,Montitxelvo/Montichelvo,-,0
Montroi/Montroy,Valencia,Montroi/Montroy,-,0
Montserrat,Valencia,Montserrat,-,0
Museros,Valencia,Museros,-,0
Nàquera/Náquera,Valencia,Nàquera/Náquera,-,0
Navarrés,Valencia,Navarrés,-,0
Novelé/Novetlè,Valencia,Novelé/Novetlè,-,0
Oliva,Valencia,Oliva,-,0
Olleria (l'),Valencia,L' Olleria,-,0
Olocau,Valencia,Olocau,-,0
Ontinyent,Valencia,Ontinyent,-,0
Otos,Valencia,Otos,-,0
Paiporta,Valencia,Paiporta,-,0
Palma de Gandía,Valencia,Palma de Gandía,-,0
Palmera,Valencia,Palmera,-,0
Palomar (el),Valencia,El Palomar,-,0
Paterna,Valencia,Paterna,-,0
Pedralba,Valencia,Pedralba,-,0
Petrés,Valencia,Petrés,-,0
Picanya,Valencia,Picanya,-,0
Picassent,Valencia,Picassent,-,0
Piles,Valencia,Piles,-,0
Pinet,Valencia,Pinet,-,0
Pobla de Farnals (la),Valencia,La Pobla de Farnals,-,0
Pobla de Vallbona (la),Valencia,La Pobla de Vallbona,-,0
Pobla del Duc (la),Valencia,La Pobla del Duc,-,0
Pobla Llarga (la),Valencia,La Pobla Llarga,-,0
Polinyà de Xúquer,Valencia,Polinyà de Xúquer,-,0
Potries,Valencia,Potries,-,0
Puçol,Valencia,Puçol,-,0
Puebla de San Miguel,Valencia,Puebla de San Miguel,-,0
Puig de Santa Maria (el),Valencia,El Puig de Santa Maria,-,0
Quart de les Valls,Valencia,Quart de les Valls,-,0
Quart de Poblet,Valencia,Quart de Poblet,-,0
Quartell,Valencia,Quartell,-,0
Quatretonda,Valencia,Quatretonda,-,0
Quesa,Valencia,Quesa,-,0
Rafelbunyol,Valencia,Rafelbunyol,-,0
Rafelcofer,Valencia,Rafelcofer,-,0
Rafelguaraf,Valencia,Rafelguaraf,-,0
Ráfol de Salem,Valencia,Ráfol de Salem,-,0
Real,Valencia,Real,-,0
Real de Gandia (el),Valencia,El Real de Gandia,-,0
Requena,Valencia,Requena,-,0
Riba-roja de Túria,Valencia,Riba-roja de Túria,-,0
Riola,Valencia,Riola,-,0
Rocafort,Valencia,Rocafort,-,0
Rotglà i Corberà,Valencia,Rotglà i Corberà,-,0
Ròtova,Valencia,Ròtova,-,0
Rugat,Valencia,Rugat,-,0
Sagunto/Sagunt,Valencia,Sagunto/Sagunt,-,0
Salem,Valencia,Salem,-,0
San Antonio de Benagéber,Valencia,San Antonio de Benagéber,-,0
Sant Joanet,Valencia,Sant Joanet,-,0
Sedaví,Valencia,Sedaví,-,0
Segart,Valencia,Segart,-,0
Sellent,Valencia,Sellent,-,0
Sempere,Valencia,Sempere,-,0
Senyera,Valencia,Senyera,-,0
Serra,Valencia,Serra,-,0
Siete Aguas,Valencia,Siete Aguas,-,0
Silla,Valencia,Silla,-,0
Simat de la Valldigna,Valencia,Simat de la Valldigna,-,0
Sinarcas,Valencia,Sinarcas,-,0
Sollana,Valencia,Sollana,-,0
Sot de Chera,Valencia,Sot de Chera,-,0
Sueca,Valencia,Sueca,-,0
Sumacàrcer,Valencia,Sumacàrcer,-,0
Tavernes Blanques,Valencia,Tavernes Blanques,-,0
Tavernes de la Valldigna,Valencia,Tavernes de la Valldigna,-,0
Teresa de Cofrentes,Valencia,Teresa de Cofrentes,-,0
Terrateig,Valencia,Terrateig,-,0
Titaguas,Valencia,Titaguas,-,0
Torrebaja,Valencia,Torrebaja,-,0
Torrella,Valencia,Torrella,-,0
Torrent,Valencia,Torrent,-,0
Torres Torres,Valencia,Torres Torres,-,0
Tous,Valencia,Tous,-,0
Tuéjar,Valencia,Tuéjar,-,0
Turís,Valencia,Turís,-,0
Utiel,Valencia,Utiel,-,0
Valencia,Valencia,Valencia,-,0
Vallada,Valencia,Vallada,-,0
Vallanca,Valencia,Vallanca,-,0
Vallés,Valencia,Vallés,-,0
Venta del Moro,Valencia,Venta del Moro,-,0
Vilallonga/Villalonga,Valencia,Vilallonga/Villalonga,-,0
Vilamarxant,Valencia,Vilamarxant,-,0
Villar del Arzobispo,Valencia,Villar del Arzobispo,-,0
Villargordo del Cabriel,Valencia,Villargordo del Cabriel,-,0
Vinalesa,Valencia,Vinalesa,-,0
Xàtiva,Valencia,Xàtiva,-,0
Xeraco,Valencia,Xeraco,-,0
Xeresa,Valencia,Xeresa,-,0
Xirivella,Valencia,Xirivella,-,0
Yátova,Valencia,Yátova,-,0
Yesa (La),Valencia,La Yesa,-,0
Zarra,Valencia,Zarra,-,0
Adalia,Valladolid,Adalia,-,0
Aguasal,Valladolid,Aguasal,-,0
Aguilar de Campos,Valladolid,Aguilar de Campos,-,0
Alaejos,Valladolid,Alaejos,-,0
Alcazarén,Valladolid,Alcazarén,-,0
Aldea de San Miguel,Valladolid,Aldea de San Miguel,-,0
Aldeamayor de San Martín,Valladolid,Aldeamayor de San Martín,-,0
Almenara de Adaja,Valladolid,Almenara de Adaja,-,0
Amusquillo,Valladolid,Amusquillo,-,0
Arroyo de la Encomienda,Valladolid,Arroyo de la Encomienda,-,0
Ataquines,Valladolid,Ataquines,-,0
Bahabón,Valladolid,Bahabón,-,0
Barcial de la Loma,Valladolid,Barcial de la Loma,-,0
Barruelo del Valle,Valladolid,Barruelo del Valle,-,0
Becilla de Valderaduey,Valladolid,Becilla de Valderaduey,-,0
Benafarces,Valladolid,Benafarces,-,0
Bercero,Valladolid,Bercero,-,0
Berceruelo,Valladolid,Berceruelo,-,0
Berrueces,Valladolid,Berrueces,-,0
Bobadilla del Campo,Valladolid,Bobadilla del Campo,-,0
Bocigas,Valladolid,Bocigas,-,0
Bocos de Duero,Valladolid,Bocos de Duero,-,0
Boecillo,Valladolid,Boecillo,-,0
Bolaños de Campos,Valladolid,Bolaños de Campos,-,0
Brahojos de Medina,Valladolid,Brahojos de Medina,-,0
Bustillo de Chaves,Valladolid,Bustillo de Chaves,-,0
Cabezón de Pisuerga,Valladolid,Cabezón de Pisuerga,-,0
Cabezón de Valderaduey,Valladolid,Cabezón de Valderaduey,-,0
Cabreros del Monte,Valladolid,Cabreros del Monte,-,0
Campaspero,Valladolid,Campaspero,-,0
Campillo (El),Valladolid,El Campillo,-,0
Camporredondo,Valladolid,Camporredondo,-,0
Canalejas de Peñafiel,Valladolid,Canalejas de Peñafiel,-,0
Canillas de Esgueva,Valladolid,Canillas de Esgueva,-,0
Carpio,Valladolid,Carpio,-,0
Casasola de Arión,Valladolid,Casasola de Arión,-,0
Castrejón de Trabancos,Valladolid,Castrejón de Trabancos,-,0
Castrillo de Duero,Valladolid,Castrillo de Duero,-,0
Castrillo-Tejeriego,Valladolid,Castrillo-Tejeriego,-,0
Castrobol,Valladolid,Castrobol,-,0
Castrodeza,Valladolid,Castrodeza,-,0
Castromembibre,Valladolid,Castromembibre,-,0
Castromonte,Valladolid,Castromonte,-,0
Castronuevo de Esgueva,Valladolid,Castronuevo de Esgueva,-,0
Castronuño,Valladolid,Castronuño,-,0
Castroponce,Valladolid,Castroponce,-,0
Castroverde de Cerrato,Valladolid,Castroverde de Cerrato,-,0
Ceinos de Campos,Valladolid,Ceinos de Campos,-,0
Cervillego de la Cruz,Valladolid,Cervillego de la Cruz,-,0
Cigales,Valladolid,Cigales,-,0
Ciguñuela,Valladolid,Ciguñuela,-,0
Cistérniga,Valladolid,Cistérniga,-,0
Cogeces de Íscar,Valladolid,Cogeces de Íscar,-,0
Cogeces del Monte,Valladolid,Cogeces del Monte,-,0
Corcos,Valladolid,Corcos,-,0
Corrales de Duero,Valladolid,Corrales de Duero,-,0
Cubillas de Santa Marta,Valladolid,Cubillas de Santa Marta,-,0
Cuenca de Campos,Valladolid,Cuenca de Campos,-,0
Curiel de Duero,Valladolid,Curiel de Duero,-,0
Encinas de Esgueva,Valladolid,Encinas de Esgueva,-,0
Esguevillas de Esgueva,Valladolid,Esguevillas de Esgueva,-,0
Fombellida,Valladolid,Fombellida,-,0
Fompedraza,Valladolid,Fompedraza,-,0
Fontihoyuelo,Valladolid,Fontihoyuelo,-,0
Fresno el Viejo,Valladolid,Fresno el Viejo,-,0
Fuensaldaña,Valladolid,Fuensaldaña,-,0
Fuente el Sol,Valladolid,Fuente el Sol,-,0
Fuente-Olmedo,Valladolid,Fuente-Olmedo,-,0
Gallegos de Hornija,Valladolid,Gallegos de Hornija,-,0
Gatón de Campos,Valladolid,Gatón de Campos,-,0
Geria,Valladolid,Geria,-,0
Herrín de Campos,Valladolid,Herrín de Campos,-,0
Hornillos de Eresma,Valladolid,Hornillos de Eresma,-,0
Íscar,Valladolid,Íscar,-,0
Laguna de Duero,Valladolid,Laguna de Duero,-,0
Langayo,Valladolid,Langayo,-,0
Llano de Olmedo,Valladolid,Llano de Olmedo,-,0
Lomoviejo,Valladolid,Lomoviejo,-,0
Manzanillo,Valladolid,Manzanillo,-,0
Marzales,Valladolid,Marzales,-,0
Matapozuelos,Valladolid,Matapozuelos,-,0
Matilla de los Caños,Valladolid,Matilla de los Caños,-,0
Mayorga,Valladolid,Mayorga,-,0
Medina de Rioseco,Valladolid,Medina de Rioseco,-,0
Medina del Campo,Valladolid,Medina del Campo,-,0
Megeces,Valladolid,Megeces,-,0
Melgar de Abajo,Valladolid,Melgar de Abajo,-,0
Melgar de Arriba,Valladolid,Melgar de Arriba,-,0
Mojados,Valladolid,Mojados,-,0
Monasterio de Vega,Valladolid,Monasterio de Vega,-,0
Montealegre de Campos,Valladolid,Montealegre de Campos,-,0
Montemayor de Pililla,Valladolid,Montemayor de Pililla,-,0
Moral de la Reina,Valladolid,Moral de la Reina,-,0
Moraleja de las Panaderas,Valladolid,Moraleja de las Panaderas,-,0
Morales de Campos,Valladolid,Morales de Campos,-,0
Mota del Marqués,Valladolid,Mota del Marqués,-,0
Mucientes,Valladolid,Mucientes,-,0
Mudarra (La),Valladolid,La Mudarra,-,0
Muriel,Valladolid,Muriel,-,0
Nava del Rey,Valladolid,Nava del Rey,-,0
Nueva Villa de las Torres,Valladolid,Nueva Villa de las Torres,-,0
Olivares de Duero,Valladolid,Olivares de Duero,-,0
Olmedo,Valladolid,Olmedo,-,0
Olmos de Esgueva,Valladolid,Olmos de Esgueva,-,0
Olmos de Peñafiel,Valladolid,Olmos de Peñafiel,-,0
Palazuelo de Vedija,Valladolid,Palazuelo de Vedija,-,0
Parrilla (La),Valladolid,La Parrilla,-,0
Pedraja de Portillo (La),Valladolid,La Pedraja de Portillo,-,0
Pedrajas de San Esteban,Valladolid,Pedrajas de San Esteban,-,0
Pedrosa del Rey,Valladolid,Pedrosa del Rey,-,0
Peñafiel,Valladolid,Peñafiel,-,0
Peñaflor de Hornija,Valladolid,Peñaflor de Hornija,-,0
Pesquera de Duero,Valladolid,Pesquera de Duero,-,0
Piña de Esgueva,Valladolid,Piña de Esgueva,-,0
Piñel de Abajo,Valladolid,Piñel de Abajo,-,0
Piñel de Arriba,Valladolid,Piñel de Arriba,-,0
Pollos,Valladolid,Pollos,-,0
Portillo,Valladolid,Portillo,-,0
Pozal de Gallinas,Valladolid,Pozal de Gallinas,-,0
Pozaldez,Valladolid,Pozaldez,-,0
Pozuelo de la Orden,Valladolid,Pozuelo de la Orden,-,0
Puras,Valladolid,Puras,-,0
Quintanilla de Arriba,Valladolid,Quintanilla de Arriba,-,0
Quintanilla de Onésimo,Valladolid,Quintanilla de Onésimo,-,0
Quintanilla de Trigueros,Valladolid,Quintanilla de Trigueros,-,0
Quintanilla del Molar,Valladolid,Quintanilla del Molar,-,0
Rábano,Valladolid,Rábano,-,0
Ramiro,Valladolid,Ramiro,-,0
Renedo de Esgueva,Valladolid,Renedo de Esgueva,-,0
Roales de Campos,Valladolid,Roales de Campos,-,0
Robladillo,Valladolid,Robladillo,-,0
Roturas,Valladolid,Roturas,-,0
Rubí de Bracamonte,Valladolid,Rubí de Bracamonte,-,0
Rueda,Valladolid,Rueda,-,0
Saelices de Mayorga,Valladolid,Saelices de Mayorga,-,0
Salvador de Zapardiel,Valladolid,Salvador de Zapardiel,-,0
San Cebrián de Mazote,Valladolid,San Cebrián de Mazote,-,0
San Llorente,Valladolid,San Llorente,-,0
San Martín de Valvení,Valladolid,San Martín de Valvení,-,0
San Miguel del Arroyo,Valladolid,San Miguel del Arroyo,-,0
San Miguel del Pino,Valladolid,San Miguel del Pino,-,0
San Pablo de la Moraleja,Valladolid,San Pablo de la Moraleja,-,0
San Pedro de Latarce,Valladolid,San Pedro de Latarce,-,0
San Pelayo,Valladolid,San Pelayo,-,0
San Román de Hornija,Valladolid,San Román de Hornija,-,0
San Salvador,Valladolid,San Salvador,-,0
San Vicente del Palacio,Valladolid,San Vicente del Palacio,-,0
Santa Eufemia del Arroyo,Valladolid,Santa Eufemia del Arroyo,-,0
Santervás de Campos,Valladolid,Santervás de Campos,-,0
Santibáñez de Valcorba,Valladolid,Santibáñez de Valcorba,-,0
Santovenia de Pisuerga,Valladolid,Santovenia de Pisuerga,-,0
Sardón de Duero,Valladolid,Sardón de Duero,-,0
Seca (La),Valladolid,La Seca,-,0
Serrada,Valladolid,Serrada,-,0
