municipio,provincia,municipio_nombre_humano,lat,lon
Villar del Cobo,Teruel,Villar del Cobo,40.39475,-1.67332
Villar del Salz,Teruel,Villar del Salz,40.682,-1.49967
Villarluengo,Teruel,Villarluengo,40.64842,-0.53066
Villarquemado,Teruel,Villarquemado,40.516907,-1.263926
Villarroya de los Pinares,Teruel,Villarroya de los Pinares,40.52917,-0.669
Villastar,Teruel,Villastar,40.28102,-1.15139
Villel,Teruel,Villel,40.23464,-1.18611
Vinaceite,Teruel,Vinaceite,41.271047,-0.593564
Visiedo,Teruel,Visiedo,40.685087,-1.097088
Vivel del Río Martín,Teruel,Vivel del Río Martín,40.87092,-0.93889
Zoma (La),Teruel,La Zoma,40.78411,-0.61944
Ajofrín,Toledo,Ajofrín,39.712734,-3.982357
Alameda de la Sagra,Toledo,Alameda de la Sagra,40.012901,-3.797982
Albarreal de Tajo,Toledo,Albarreal de Tajo,39.89698,-4.22895
Alcabón,Toledo,Alcabón,40.004037,-4.368118
Alcañizo,Toledo,Alcañizo,39.90316,-5.10588
Alcaudete de la Jara,Toledo,Alcaudete de la Jara,39.787567,-4.86881
Alcolea de Tajo,Toledo,Alcolea de Tajo,39.80966,-5.14738
Aldea en Cabo,Toledo,Aldea en Cabo,40.188981,-4.461826
Aldeanueva de Barbarroya,Toledo,Aldeanueva de Barbarroya,39.759356,-5.02311
Aldeanueva de San Bartolomé,Toledo,Aldeanueva de San Bartolomé,39.636521,-5.112527
Almendral de la Cañada,Toledo,Almendral de la Cañada,40.18456,-4.74173
Almonacid de Toledo,Toledo,Almonacid de Toledo,39.753624,-3.854368
Almorox,Toledo,Almorox,40.233953,-4.389942
Añover de Tajo,Toledo,Añover de Tajo,39.988996,-3.764606
Arcicóllar,Toledo,Arcicóllar,40.04533,-4.126284
Argés,Toledo,Argés,39.805789,-4.056634
Azután,Toledo,Azután,39.78564,-5.1273
Barcience,Toledo,Barcience,39.984646,-4.234117
Bargas,Toledo,Bargas,39.939545,-4.021249
Belvís de la Jara,Toledo,Belvís de la Jara,39.758321,-4.949332
Borox,Toledo,Borox,40.07057,-3.740784
Buenaventura,Toledo,Buenaventura,40.17705,-4.85003
Burguillos de Toledo,Toledo,Burguillos de Toledo,39.797363,-3.992506
Burujón,Toledo,Burujón,39.901977,-4.298782
Cabañas de la Sagra,Toledo,Cabañas de la Sagra,40.008068,-3.950221
Cabañas de Yepes,Toledo,Cabañas de Yepes,39.89051,-3.53502
Cabezamesada,Toledo,Cabezamesada,39.8163,-3.10236
Calera y Chozas,Toledo,Calera y Chozas,39.882233,-4.979702
Caleruela,Toledo,Caleruela,39.87483,-5.25693
Calzada de Oropesa,Toledo,Calzada de Oropesa,39.89875,-5.277487
Camarena,Toledo,Camarena,40.092233,-4.119007
Camarenilla,Toledo,Camarenilla,40.01672,-4.07624
Campillo de la Jara (El),Toledo,El Campillo de la Jara,39.58918,-5.05532
Camuñas,Toledo,Camuñas,39.428999,-3.457508
Cardiel de los Montes,Toledo,Cardiel de los Montes,40.052869,-4.645472
Carmena,Toledo,Carmena,39.956309,-4.401153
Carpio de Tajo (El),Toledo,El Carpio de Tajo,39.887636,-4.455815
Carranque,Toledo,Carranque,40.17073,-3.901982
Carriches,Toledo,Carriches,39.963384,-4.458302
Casar de Escalona (El),Toledo,El Casar de Escalona,40.04725,-4.524798
Casarrubios del Monte,Toledo,Casarrubios del Monte,40.186841,-4.036811
Casasbuenas,Toledo,Casasbuenas,39.76117,-4.12558
Castillo de Bayuela,Toledo,Castillo de Bayuela,40.10045,-4.684733
Cazalegas,Toledo,Cazalegas,40.009929,-4.67644
Cebolla,Toledo,Cebolla,39.94752,-4.568439
Cedillo del Condado,Toledo,Cedillo del Condado,40.114781,-3.924564
Cerralbos (Los),Toledo,Los Cerralbos,39.983421,-4.569396
Cervera de los Montes,Toledo,Cervera de los Montes,40.05182,-4.81072
Chozas de Canales,Toledo,Chozas de Canales,40.09676,-4.048062
Chueca,Toledo,Chueca,39.73191,-3.94365
Ciruelos,Toledo,Ciruelos,39.93881,-3.61383
Cobeja,Toledo,Cobeja,40.017729,-3.856789
Cobisa,Toledo,Cobisa,39.806487,-4.026231
Consuegra,Toledo,Consuegra,39.463087,-3.609842
Corral de Almaguer,Toledo,Corral de Almaguer,39.762438,-3.170158
Cuerva,Toledo,Cuerva,39.664321,-4.211817
Domingo Pérez,Toledo,Domingo Pérez,39.975935,-4.506229
Dosbarrios,Toledo,Dosbarrios,39.883172,-3.48341
Erustes,Toledo,Erustes,39.95667,-4.49656
Escalona,Toledo,Escalona,40.17563,-4.412721
Escalonilla,Toledo,Escalonilla,39.924718,-4.34856
Espinoso del Rey,Toledo,Espinoso del Rey,39.65364,-4.783409
Esquivias,Toledo,Esquivias,40.104006,-3.768051
Estrella (La),Toledo,La Estrella,39.689388,-5.095331
Fuensalida,Toledo,Fuensalida,40.053863,-4.207444
Gálvez,Toledo,Gálvez,39.701172,-4.272779
Garciotum,Toledo,Garciotum,40.11735,-4.6361
Gerindote,Toledo,Gerindote,39.966724,-4.302916
Guadamur,Toledo,Guadamur,39.801358,-4.140113
Guardia (La),Toledo,La Guardia,39.786279,-3.476036
Herencias (Las),Toledo,Las Herencias,39.865594,-4.850846
Herreruela de Oropesa,Toledo,Herreruela de Oropesa,39.88928,-5.24279
Hinojosa de San Vicente,Toledo,Hinojosa de San Vicente,40.10463,-4.72269
Hontanar,Toledo,Hontanar,39.597682,-4.531284
Hormigos,Toledo,Hormigos,40.09778,-4.44473
Huecas,Toledo,Huecas,40.031197,-4.204358
Huerta de Valdecarábanos,Toledo,Huerta de Valdecarábanos,39.863411,-3.611985
Iglesuela del Tiétar (La),Toledo,La Iglesuela del Tiétar,40.23277,-4.75162
Illán de Vacas,Toledo,Illán de Vacas,39.97079,-4.55743
Illescas,Toledo,Illescas,40.126109,-3.849527
Lagartera,Toledo,Lagartera,39.90831,-5.200523
Layos,Toledo,Layos,39.77703,-4.06448
Lillo,Toledo,Lillo,39.721815,-3.305036
Lominchar,Toledo,Lominchar,40.090354,-3.967335
Lucillos,Toledo,Lucillos,39.985333,-4.613094
Madridejos,Toledo,Madridejos,39.467384,-3.532566
Magán,Toledo,Magán,39.960957,-3.932728
Malpica de Tajo,Toledo,Malpica de Tajo,39.898746,-4.549967
Manzaneque,Toledo,Manzaneque,39.63549,-3.79249
Maqueda,Toledo,Maqueda,40.06614,-4.37066
Marjaliza,Toledo,Marjaliza,39.562752,-3.934142
Marrupe,Toledo,Marrupe,40.08817,-4.80704
Mascaraque,Toledo,Mascaraque,39.715926,-3.813383
Mata (La),Toledo,La Mata,39.94124,-4.43822
Mazarambroz,Toledo,Mazarambroz,39.694242,-4.018297
Mejorada,Toledo,Mejorada,40.01022,-4.884902
Menasalbas,Toledo,Menasalbas,39.640467,-4.283336
Méntrida,Toledo,Méntrida,40.237813,-4.192238
Mesegar de Tajo,Toledo,Mesegar de Tajo,39.922275,-4.501793
Miguel Esteban,Toledo,Miguel Esteban,39.523603,-3.075882
Mocejón,Toledo,Mocejón,39.939207,-3.918563
Mohedas de la Jara,Toledo,Mohedas de la Jara,39.604167,-5.141854
Montearagón,Toledo,Montearagón,39.96425,-4.63214
Montesclaros,Toledo,Montesclaros,40.10646,-4.93848
Mora,Toledo,Mora,39.682554,-3.772969
Nambroca,Toledo,Nambroca,39.79771,-3.944342
Nava de Ricomalillo (La),Toledo,La Nava de Ricomalillo,39.650422,-4.990227
Navahermosa,Toledo,Navahermosa,39.632905,-4.475544
Navalcán,Toledo,Navalcán,40.069343,-5.093048
Navalmoralejo,Toledo,Navalmoralejo,39.73928,-5.14359
Navalmorales (Los),Toledo,Los Navalmorales,39.725036,-4.641722
Navalucillos (Los),Toledo,Los Navalucillos,39.662691,-4.640756
Navamorcuende,Toledo,Navamorcuende,40.156484,-4.785622
Noblejas,Toledo,Noblejas,39.978317,-3.440463
Noez,Toledo,Noez,39.740198,-4.183725
Nombela,Toledo,Nombela,40.1553,-4.50223
Novés,Toledo,Novés,40.046076,-4.274629
Numancia de la Sagra,Toledo,Numancia de la Sagra,40.07818,-3.857334
Nuño Gómez,Toledo,Nuño Gómez,40.11383,-4.61978
Ocaña,Toledo,Ocaña,39.956434,-3.498704
Olías del Rey,Toledo,Olías del Rey,39.946728,-3.987302
Ontígola,Toledo,Ontígola,40.007472,-3.574296
Orgaz,Toledo,Orgaz,39.647559,-3.882968
Oropesa,Toledo,Oropesa,39.918138,-5.172581
Otero,Toledo,Otero,40.022396,-4.514435
Palomeque,Toledo,Palomeque,40.11966,-3.96403
Pantoja,Toledo,Pantoja,40.046488,-3.835495
Paredes de Escalona,Toledo,Paredes de Escalona,40.20472,-4.4305
Parrillas,Toledo,Parrillas,40.06225,-5.0639
Pelahustán,Toledo,Pelahustán,40.176243,-4.598277
Pepino,Toledo,Pepino,40.02043,-4.78578
Polán,Toledo,Polán,39.786252,-4.171283
Portillo de Toledo,Toledo,Portillo de Toledo,40.062483,-4.227628
Puebla de Almoradiel (La),Toledo,La Puebla de Almoradiel,39.597371,-3.118717
Puebla de Montalbán (La),Toledo,La Puebla de Montalbán,39.86523,-4.359569
Pueblanueva (La),Toledo,La Pueblanueva,39.912922,-4.677338
Puente del Arzobispo (El),Toledo,El Puente del Arzobispo,39.802024,-5.172538
Puerto de San Vicente,Toledo,Puerto de San Vicente,39.52283,-5.11407
Pulgar,Toledo,Pulgar,39.693021,-4.153756
Quero,Toledo,Quero,39.511061,-3.247203
Quintanar de la Orden,Toledo,Quintanar de la Orden,39.593467,-3.040945
Quismondo,Toledo,Quismondo,40.106353,-4.324818
Real de San Vicente (El),Toledo,El Real de San Vicente,40.13566,-4.690146
Recas,Toledo,Recas,40.053958,-3.989814
Retamoso de la Jara,Toledo,Retamoso de la Jara,39.74356,-4.75541
Rielves,Toledo,Rielves,39.96206,-4.193
Robledo del Mazo,Toledo,Robledo del Mazo,39.60986,-4.90502
Romeral (El),Toledo,El Romeral,39.713397,-3.432568
San Bartolomé de las Abiertas,Toledo,San Bartolomé de las Abiertas,39.827543,-4.719024
San Martín de Montalbán,Toledo,San Martín de Montalbán,39.70275,-4.387086
San Martín de Pusa,Toledo,San Martín de Pusa,39.783548,-4.632478
San Pablo de los Montes,Toledo,San Pablo de los Montes,39.541032,-4.332292
San Román de los Montes,Toledo,San Román de los Montes,40.052175,-4.715611
Santa Ana de Pusa,Toledo,Santa Ana de Pusa,39.762553,-4.710278
Santa Cruz de la Zarza,Toledo,Santa Cruz de la Zarza,39.980212,-3.187366
Santa Cruz del Retamar,Toledo,Santa Cruz del Retamar,40.118598,-4.241056
Santa Olalla,Toledo,Santa Olalla,40.024222,-4.427336
Santo Domingo-Caudilla,Toledo,Santo Domingo-Caudilla,40.012523,-4.326986
Sartajada,Toledo,Sartajada,40.223912,-4.807703
Segurilla,Toledo,Segurilla,40.022765,-4.864433
Seseña,Toledo,Seseña,40.105742,-3.69212
Sevilleja de la Jara,Toledo,Sevilleja de la Jara,39.57488,-4.96387
Sonseca,Toledo,Sonseca,39.679547,-3.976572
Sotillo de las Palomas,Toledo,Sotillo de las Palomas,40.10359,-4.82736
Talavera de la Reina,Toledo,Talavera de la Reina,39.965696,-4.823851
Tembleque,Toledo,Tembleque,39.694554,-3.50457
Toboso (El),Toledo,El Toboso,39.513676,-2.996615
Toledo,Toledo,Toledo,39.866667,-4.033333
Torralba de Oropesa,Toledo,Torralba de Oropesa,39.93384,-5.15404
Torre de Esteban Hambrán (La),Toledo,La Torre de Esteban Hambrán,40.169034,-4.214673
Torrecilla de la Jara,Toledo,Torrecilla de la Jara,39.70425,-4.77186
Torrico,Toledo,Torrico,39.829275,-5.225872
Torrijos,Toledo,Torrijos,39.981134,-4.28303
Totanés,Toledo,Totanés,39.71057,-4.22655
Turleque,Toledo,Turleque,39.602258,-3.613353
Ugena,Toledo,Ugena,40.157369,-3.875825
Urda,Toledo,Urda,39.411878,-3.717206
Valdeverdeja,Toledo,Valdeverdeja,39.796474,-5.246336
Valmojado,Toledo,Valmojado,40.204881,-4.088795
Velada,Toledo,Velada,39.977666,-4.977037
Ventas con Peña Aguilera (Las),Toledo,Las Ventas con Peña Aguilera,39.5762,-4.228738
Ventas de Retamosa (Las),Toledo,Las Ventas de Retamosa,40.154609,-4.113561
Ventas de San Julián (Las),Toledo,Las Ventas de San Julián,40.00894,-5.29512
Villa de Don Fadrique (La),Toledo,La Villa de Don Fadrique,39.615974,-3.218476
Villacañas,Toledo,Villacañas,39.618952,-3.338023
Villafranca de los Caballeros,Toledo,Villafranca de los Caballeros,39.426629,-3.35808
Villaluenga de la Sagra,Toledo,Villaluenga de la Sagra,40.027211,-3.912633
Villamiel de Toledo,Toledo,Villamiel de Toledo,39.979731,-4.130047
Villaminaya,Toledo,Villaminaya,39.713004,-3.871014
Villamuelas,Toledo,Villamuelas,39.818388,-3.734417
Villanueva de Alcardete,Toledo,Villanueva de Alcardete,39.671634,-3.015381
Villanueva de Bogas,Toledo,Villanueva de Bogas,39.72339,-3.656814
Villarejo de Montalbán,Toledo,Villarejo de Montalbán,39.76913,-4.57314
Villarrubia de Santiago,Toledo,Villarrubia de Santiago,39.984123,-3.3682
Villaseca de la Sagra,Toledo,Villaseca de la Sagra,39.961845,-3.882904
Villasequilla,Toledo,Villasequilla,39.874632,-3.731934
Villatobas,Toledo,Villatobas,39.901284,-3.323982
Viso de San Juan (El),Toledo,El Viso de San Juan,40.140332,-3.920312
Yébenes (Los),Toledo,Los Yébenes,39.578991,-3.866844
Yeles,Toledo,Yeles,40.108181,-3.800196
Yepes,Toledo,Yepes,39.904076,-3.624802
Yuncler,Toledo,Yuncler,40.042778,-3.901493
Yunclillos,Toledo,Yunclillos,40.022093,-3.989607
Yuncos,Toledo,Yuncos,40.087709,-3.873994
Ademuz,Valencia,Ademuz,40.062515,-1.286151
Ador,Valencia,Ador,38.919177,-0.225647
Agullent,Valencia,Agullent,38.828068,-0.558055
Aielo de Malferit,Valencia,Aielo de Malferit,38.878858,-0.589872
Aielo de Rugat,Valencia,Aielo de Rugat,38.873542,-0.339631
Alaquàs,Valencia,Alaquàs,39.454507,-0.465896
Albaida,Valencia,Albaida,38.83968,-0.522125
Albal,Valencia,Albal,39.39874,-0.417601
Albalat de la Ribera,Valencia,Albalat de la Ribera,39.202539,-0.386767
Albalat dels Sorells,Valencia,Albalat dels Sorells,39.53834,-0.351611
Albalat dels Tarongers,Valencia,Albalat dels Tarongers,39.702678,-0.337
Alberic,Valencia,Alberic,39.11748,-0.520642
Alborache,Valencia,Alborache,39.391503,-0.771221
Alboraia/Alboraya,Valencia,Alboraia/Alboraya,39.49925,-0.35018
Albuixech,Valencia,Albuixech,39.544868,-0.324651
Alcàntera de Xúquer,Valencia,Alcàntera de Xúquer,39.068491,-0.562269
Alcàsser,Valencia,Alcàsser,39.367986,-0.443372
Alcublas,Valencia,Alcublas,39.798339,-0.70287
Alcúdia de Crespins (l'),Valencia,L' Alcúdia de Crespins,38.97264,-0.60219
Alcúdia (l'),Valencia,L' Alcúdia,39.19281,-0.52396
Aldaia,Valencia,Aldaia,39.465115,-0.46177
Alfafar,Valencia,Alfafar,39.40723,-0.386372
Alfara de la Baronia,Valencia,Alfara de la Baronia,39.768973,-0.343358
Alfara del Patriarca,Valencia,Alfara del Patriarca,39.547063,-0.386651
Alfarp,Valencia,Alfarp,39.276474,-0.559862
Alfarrasí,Valencia,Alfarrasí,38.904369,-0.49653
Alfauir,Valencia,Alfauir,38.93333,-0.25
Algar de Palancia,Valencia,Algar de Palancia,39.777747,-0.382839
Algemesí,Valencia,Algemesí,39.193372,-0.437693
Algímia d'Alfara,Valencia,Algímia d'Alfara,39.752412,-0.362184
Alginet,Valencia,Alginet,39.263846,-0.469057
Almàssera,Valencia,Almàssera,39.512709,-0.359623
Almiserà,Valencia,Almiserà,38.91667,-0.28333
Almoines,Valencia,Almoines,38.944245,-0.180795
Almussafes,Valencia,Almussafes,39.29359,-0.413366
Alpuente,Valencia,Alpuente,39.86667,-1.01667
Alqueria de la Comtessa (l'),Valencia,L' Alqueria de la Comtessa,38.52309,-1.312155
Alzira,Valencia,Alzira,39.151954,-0.432702
Andilla,Valencia,Andilla,39.83333,-0.8
Anna,Valencia,Anna,39.019526,-0.64637
Antella,Valencia,Antella,39.080444,-0.592036
Aras de los Olmos,Valencia,Aras de los Olmos,39.923903,-1.13488
Atzeneta d'Albaida,Valencia,Atzeneta d'Albaida,38.841265,-0.496427
Ayora,Valencia,Ayora,39.059671,-1.058792
Barx,Valencia,Barx,39.014004,-0.302123
Barxeta,Valencia,Barxeta,39.021835,-0.417319
Bèlgida,Valencia,Bèlgida,38.85,-0.46667
Bellreguard,Valencia,Bellreguard,38.946925,-0.164141
Bellús,Valencia,Bellús,38.9458,-0.48697
Benagéber,Valencia,Benagéber,39.557918,-0.509236
Benaguasil,Valencia,Benaguasil,39.594389,-0.588728
Benavites,Valencia,Benavites,39.73333,-0.25
Beneixida,Valencia,Beneixida,39.057703,-0.548344
Benetússer,Valencia,Benetússer,39.421442,-0.399279
Beniarjó,Valencia,Beniarjó,38.931221,-0.187328
Beniatjar,Valencia,Beniatjar,38.84754,-0.41736
Benicolet,Valencia,Benicolet,38.91987,-0.34694
Benicull de Xúquer,Valencia,Benicull de Xúquer,39.18333,-0.38333
Benifaió,Valencia,Benifaió,39.28488,-0.426427
Benifairó de la Valldigna,Valencia,Benifairó de la Valldigna,39.055083,-0.303019
Benifairó de les Valls,Valencia,Benifairó de les Valls,39.727675,-0.268913
Beniflá,Valencia,Beniflá,38.92814,-0.17816
Benigànim,Valencia,Benigànim,38.939811,-0.445945
Benimodo,Valencia,Benimodo,39.213318,-0.526817
Benimuslem,Valencia,Benimuslem,39.13162,-0.49288
Beniparrell,Valencia,Beniparrell,39.378049,-0.407881
Benirredrà,Valencia,Benirredrà,38.961865,-0.192659
Benissanó,Valencia,Benissanó,39.613823,-0.574131
Benissoda,Valencia,Benissoda,38.83333,-0.51667
Benissuera,Valencia,Benissuera,38.9132,-0.47784
Bétera,Valencia,Bétera,39.591376,-0.461084
Bicorp,Valencia,Bicorp,39.13215,-0.7872
Bocairent,Valencia,Bocairent,38.764398,-0.613971
Bolbaite,Valencia,Bolbaite,39.061661,-0.674147
Bonrepòs i Mirambell,Valencia,Bonrepòs i Mirambell,39.516485,-0.365022
Bufali,Valencia,Bufali,38.86775,-0.51617
Bugarra,Valencia,Bugarra,39.61667,-0.76667
Buñol,Valencia,Buñol,39.427351,-0.789688
Burjassot,Valencia,Burjassot,39.50833,-0.412896
Calles,Valencia,Calles,39.72118,-0.97057
Camporrobles,Valencia,Camporrobles,39.647152,-1.399675
Canals,Valencia,Canals,38.963127,-0.584444
Canet d'En Berenguer,Valencia,Canet d'En Berenguer,39.67977,-0.220343
Carcaixent,Valencia,Carcaixent,39.121071,-0.448319
Càrcer,Valencia,Càrcer,39.068781,-0.566943
Carlet,Valencia,Carlet,39.226855,-0.523786
Carrícola,Valencia,Carrícola,38.84133,-0.4726
Casas Altas,Valencia,Casas Altas,40.03333,-1.26667
Casas Bajas,Valencia,Casas Bajas,40.01667,-1.26667
Casinos,Valencia,Casinos,39.699861,-0.708465
Castelló,Valencia,Castelló,39.987142,-0.037787
Castelló de Rugat,Valencia,Castelló de Rugat,38.873701,-0.382956
Castellonet de la Conquesta,Valencia,Castellonet de la Conquesta,38.91667,-0.26667
Castielfabib,Valencia,Castielfabib,40.13076,-1.30396
Catadau,Valencia,Catadau,39.271977,-0.58345
Catarroja,Valencia,Catarroja,39.401326,-0.401885
Caudete de las Fuentes,Valencia,Caudete de las Fuentes,39.558699,-1.279853
Cerdà,Valencia,Cerdà,39.465172,-0.370347
Chella,Valencia,Chella,39.042121,-0.659517
Chelva,Valencia,Chelva,39.750211,-0.995636
Chera,Valencia,Chera,39.6,-0.96667
Cheste,Valencia,Cheste,39.495921,-0.685407
Chiva,Valencia,Chiva,39.469295,-0.716338
Chulilla,Valencia,Chulilla,39.65,-0.88333
Cofrentes,Valencia,Cofrentes,39.215954,-1.053229
Corbera,Valencia,Corbera,39.157743,-0.353843
Cortes de Pallás,Valencia,Cortes de Pallás,39.261097,-0.937577
Cotes,Valencia,Cotes,39.464773,-0.363258
Cullera,Valencia,Cullera,39.161559,-0.254091
Daimús,Valencia,Daimús,38.974363,-0.1446
Domeño,Valencia,Domeño,39.658403,-0.672369
Dos Aguas,Valencia,Dos Aguas,39.28333,-0.8
Eliana (l'),Valencia,L' Eliana,39.556032,-0.533308
Emperador,Valencia,Emperador,39.55399,-0.33912
Enguera,Valencia,Enguera,38.979466,-0.688996
Ènova (l'),Valencia,L' Ènova,39.043813,-0.481298
Estivella,Valencia,Estivella,39.712879,-0.347611
Estubeny,Valencia,Estubeny,39.01792,-0.62379
Faura,Valencia,Faura,39.72629,-0.263152
Favara,Valencia,Favara,39.127747,-0.28895
Foios,Valencia,Foios,39.535448,-0.36247
Font de la Figuera (la),Valencia,La Font de la Figuera,38.805715,-0.879222
Font d'En Carròs (la),Valencia,La Font d'En Carròs,38.91747,-0.17111
Fontanars dels Alforins,Valencia,Fontanars dels Alforins,38.782749,-0.784788
Fortaleny,Valencia,Fortaleny,39.18333,-0.3
Fuenterrobles,Valencia,Fuenterrobles,39.58333,-1.35
Gandia,Valencia,Gandia,38.972187,-0.17942
Gátova,Valencia,Gátova,39.76667,-0.51667
Gavarda,Valencia,Gavarda,39.091709,-0.557548
Genovés (el),Valencia,El Genovés,38.988066,-0.470273
Gestalgar,Valencia,Gestalgar,39.6,-0.83333
Gilet,Valencia,Gilet,39.67637,-0.329827
Godella,Valencia,Godella,39.516974,-0.416621
Godelleta,Valencia,Godelleta,39.424196,-0.687121
Granja de la Costera (la),Valencia,La Granja de la Costera,38.99802,-0.56399
Guadasséquies,Valencia,Guadasséquies,38.92539,-0.48585
Guadassuar,Valencia,Guadassuar,39.185934,-0.479933
Guardamar de la Safor,Valencia,Guardamar de la Safor,38.962339,-0.148939
Higueruelas,Valencia,Higueruelas,39.78333,-0.85
Jalance,Valencia,Jalance,39.190647,-1.07701
Jarafuel,Valencia,Jarafuel,39.14013,-1.07306
Llanera de Ranes,Valencia,Llanera de Ranes,38.994745,-0.571922
Llaurí,Valencia,Llaurí,39.147239,-0.330351
Llíria,Valencia,Llíria,39.634687,-0.57262
Llocnou de la Corona,Valencia,Llocnou de la Corona,39.41667,-0.38333
Llocnou de Sant Jeroni,Valencia,Llocnou de Sant Jeroni,38.994745,-0.571922
Llocnou d'En Fenollet,Valencia,Llocnou d'En Fenollet,39.01357,-0.46658
Llombai,Valencia,Llombai,39.280415,-0.584662
Llosa de Ranes (la),Valencia,La Llosa de Ranes,39.017958,-0.53639
Llutxent,Valencia,Llutxent,38.941749,-0.357589
Loriguilla,Valencia,Loriguilla,39.478784,-0.563934
Losa del Obispo,Valencia,Losa del Obispo,39.7,-0.86667
Macastre,Valencia,Macastre,39.38582,-0.786344
Manises,Valencia,Manises,39.487354,-0.481921
Manuel,Valencia,Manuel,39.464773,-0.363258
Marines,Valencia,Marines,39.674748,-0.562347
Massalavés,Valencia,Massalavés,39.153482,-0.526376
Massalfassar,Valencia,Massalfassar,39.557736,-0.325186
Massamagrell,Valencia,Massamagrell,39.567419,-0.334527
Massanassa,Valencia,Massanassa,39.410673,-0.399875
Meliana,Valencia,Meliana,39.528262,-0.349522
Millares,Valencia,Millares,39.25,-0.76667
Miramar,Valencia,Miramar,38.949498,-0.142578
Mislata,Valencia,Mislata,39.475699,-0.42134
Mogente/Moixent,Valencia,Mogente/Moixent,38.876136,-0.753834
Moncada,Valencia,Moncada,39.546145,-0.396687
Montaverner,Valencia,Montaverner,38.889448,-0.490955
Montesa,Valencia,Montesa,38.949498,-0.652475
Montitxelvo/Montichelvo,Valencia,Montitxelvo/Montichelvo,38.89129,-0.34123
Montroi/Montroy,Valencia,Montroi/Montroy,39.338165,-0.615117
Montserrat,Valencia,Montserrat,39.35793,-0.601449
Museros,Valencia,Museros,39.561517,-0.339323
Nàquera/Náquera,Valencia,Nàquera/Náquera,39.666919,-0.428348
Navarrés,Valencia,Navarrés,39.100535,-0.694114
Novelé/Novetlè,Valencia,Novelé/Novetlè,38.98128,-0.54998
Oliva,Valencia,Oliva,38.917975,-0.117195
Olleria (l'),Valencia,L' Olleria,39.464773,-0.363258
Olocau,Valencia,Olocau,39.704005,-0.531352
Ontinyent,Valencia,Ontinyent,38.82856,-0.603226
Otos,Valencia,Otos,38.85427,-0.44399
Paiporta,Valencia,Paiporta,39.427723,-0.417287
Palma de Gandía,Valencia,Palma de Gandía,38.924552,-0.220914
Palmera,Valencia,Palmera,39.464773,-0.363258
Palomar (el),Valencia,El Palomar,38.858378,-0.49476
Paterna,Valencia,Paterna,39.505749,-0.435319
Pedralba,Valencia,Pedralba,39.605407,-0.726497
Petrés,Valencia,Petrés,39.685542,-0.312069
Picanya,Valencia,Picanya,39.435174,-0.432285
Picassent,Valencia,Picassent,39.362178,-0.46639
Piles,Valencia,Piles,38.941109,-0.13232
Pinet,Valencia,Pinet,39.464773,-0.363258
Pobla de Farnals (la),Valencia,La Pobla de Farnals,39.56571,-0.28425
Pobla de Vallbona (la),Valencia,La Pobla de Vallbona,39.586083,-0.538391
Pobla del Duc (la),Valencia,La Pobla del Duc,38.9046,-0.421382
