municipio,provincia,municipio_nombre_humano,lat,lon,top_3_sitios,sitio_mas_frecuente
Salzadella (La),Castellón,La Salzadella,40.41792,0.17509,natural;commercial;sport,natural
San Rafael del Río,Castellón,San Rafael del Río,40.5935,0.33932,sport;service;commercial,sport
Sant Joan de Moró,Castellón,Sant Joan de Moró,40.059513,-0.136464,sport;leisure;catering,sport
Sant Jordi/San Jorge,Castellón,Sant Jordi/San Jorge,40.50982,0.33208,sport;access;leisure,sport
Sant Mateu,Castellón,Sant Mateu,40.464639,0.180213,tourism;commercial;catering,tourism
Santa Magdalena de Pulpis,Castellón,Santa Magdalena de Pulpis,40.35625,0.30258,sport;natural;leisure,sport
Segorbe,Castellón,Segorbe,39.850485,-0.487022,leisure;building;sport,leisure
Serratella (La),Castellón,La Serratella,40.31284,0.0315,natural;tourism;sport,natural
Sierra Engarcerán,Castellón,Sierra Engarcerán,40.26929,-0.01892,natural;commercial;sport,natural
Soneja,Castellón,Soneja,39.810029,-0.428728,leisure;sport;catering,leisure
Sot de Ferrer,Castellón,Sot de Ferrer,39.8,-0.4,leisure;sport;accommodation,leisure
Sueras/Suera,Castellón,Sueras/Suera,39.953903,-0.352778,natural;tourism;leisure,natural
Tales,Castellón,Tales,39.94844,-0.30719,natural;sport;tourism,natural
Teresa,Castellón,Teresa,39.890392,-0.677825,natural;sport;leisure,natural
Tírig,Castellón,Tírig,40.42316,0.07792,natural;sport;leisure,natural
Todolella,Castellón,Todolella,40.64675,-0.24675,natural;leisure;sport,natural
Toga,Castellón,Toga,40.05,-0.36667,natural;sport;leisure,natural
Torás,Castellón,Torás,39.919208,-0.684699,natural;leisure;sport,natural
Toro (El),Castellón,El Toro,39.98333,-0.75,natural;access;accommodation,natural
Torralba del Pinar,Castellón,Torralba del Pinar,39.98333,-0.43333,natural;leisure;building,natural
Torre d'En Besora (La),Castellón,La Torre d'En Besora,40.32649,-0.07949,sport;natural;accommodation,sport
Torre d'en Doménec (La),Castellón,La Torre d'en Doménec,40.267426,0.074319,natural;sport;leisure,natural
Torreblanca,Castellón,Torreblanca,40.21956,0.196572,sport;catering;leisure,sport
Torrechiva,Castellón,Torrechiva,40.05,-0.4,natural;sport;entertainment,natural
Traiguera,Castellón,Traiguera,40.524145,0.289751,sport;natural;catering,sport
Useras/Useres (Les),Castellón,Les Useras/Useres,40.15765,-0.16522,natural;tourism;sport,natural
Vall d'Alba,Castellón,Vall d'Alba,40.175908,-0.035251,leisure;service;tourism,leisure
Vall de Almonacid,Castellón,Vall de Almonacid,39.9,-0.45,sport;leisure;natural,sport
Vall d'Uixó (La),Castellón,La Vall d'Uixó,39.824012,-0.233628,leisure;commercial;sport,leisure
Vallat,Castellón,Vallat,40.0362,-0.33666,natural;sport;leisure,natural
Vallibona,Castellón,Vallibona,40.603,0.04642,tourism;sport;natural,tourism
Vilafamés,Castellón,Vilafamés,40.116555,-0.050943,catering;commercial;natural,catering
Vilafranca/Villafranca del Cid,Castellón,Vilafranca/Villafranca del Cid,40.43069,-0.253634,sport;leisure;service,sport
Vilanova d'Alcolea,Castellón,Vilanova d'Alcolea,40.23183,0.07409,natural;leisure;sport,natural
Vilar de Canes,Castellón,Vilar de Canes,40.35817,-0.0655,sport;natural;accommodation,sport
Vila-real,Castellón,Vila-real,39.9383,-0.10087,tourism;catering;service,tourism
Vilavella (La),Castellón,La Vilavella,39.859557,-0.18363,sport;tourism;leisure,sport
Villahermosa del Río,Castellón,Villahermosa del Río,40.20268,-0.4199,sport;catering;commercial,sport
Villamalur,Castellón,Villamalur,39.96667,-0.4,natural;leisure;sport,natural
Villanueva de Viver,Castellón,Villanueva de Viver,40.05,-0.65,natural;leisure;tourism,natural
Villores,Castellón,Villores,40.67478,-0.20023,natural;leisure;service,natural
Vinaròs,Castellón,Vinaròs,40.479527,0.478995,leisure;sport;service,leisure
Vistabella del Maestrat,Castellón,Vistabella del Maestrat,40.29616,-0.29435,commercial;tourism;catering,commercial
Viver,Castellón,Viver,39.921598,-0.599449,commercial;sport;leisure,commercial
Xert,Castellón,Xert,40.51944,0.15831,building;access;leisure,building
Zorita del Maestrazgo,Castellón,Zorita del Maestrazgo,40.72817,-0.16667,natural;sport;accommodation,natural
Zucaina,Castellón,Zucaina,40.11667,-0.41667,natural;tourism;sport,natural
Abenójar,Ciudad Real,Abenójar,38.879732,-4.355776,leisure;natural;sport,leisure
Agudo,Ciudad Real,Agudo,38.981826,-4.87094,leisure;activity;natural,leisure
Alamillo,Ciudad Real,Alamillo,38.678764,-4.790707,sport;leisure;access_limited,sport
Albaladejo,Ciudad Real,Albaladejo,38.618135,-2.808393,service;catering;commercial,service
Alcázar de San Juan,Ciudad Real,Alcázar de San Juan,39.392023,-3.215553,leisure;building;catering,leisure
Alcoba,Ciudad Real,Alcoba,39.25998,-4.478442,sport;building;activity,sport
Alcolea de Calatrava,Ciudad Real,Alcolea de Calatrava,38.986706,-4.114802,leisure;sport;activity,leisure
Alcubillas,Ciudad Real,Alcubillas,38.75346,-3.133526,natural;leisure;activity,natural
Aldea del Rey,Ciudad Real,Aldea del Rey,38.738268,-3.838629,sport;leisure;building,sport
Alhambra,Ciudad Real,Alhambra,38.844838,-3.128399,natural;sport;accommodation,natural
Almadén,Ciudad Real,Almadén,38.774615,-4.833152,commercial;catering;service,commercial
Almadenejos,Ciudad Real,Almadenejos,38.73851,-4.71073,leisure;sport;natural,leisure
Almagro,Ciudad Real,Almagro,38.896763,-3.721983,building;leisure;catering,building
Almedina,Ciudad Real,Almedina,38.62453,-2.95382,leisure;natural;sport,leisure
Almodóvar del Campo,Ciudad Real,Almodóvar del Campo,38.708649,-4.177373,leisure;natural;service,leisure
Almuradiel,Ciudad Real,Almuradiel,38.51269,-3.496129,catering;service;natural,catering
Anchuras,Ciudad Real,Anchuras,39.48059,-4.83381,natural,natural
Arenales de San Gregorio,Ciudad Real,Arenales de San Gregorio,39.309814,-3.025366,sport;catering;service,sport
Arenas de San Juan,Ciudad Real,Arenas de San Juan,39.218564,-3.500942,sport;natural;service,sport
Argamasilla de Alba,Ciudad Real,Argamasilla de Alba,39.128525,-3.092942,tourism;leisure;sport,tourism
Argamasilla de Calatrava,Ciudad Real,Argamasilla de Calatrava,38.728841,-4.078656,catering;leisure;sport,catering
Arroba de los Montes,Ciudad Real,Arroba de los Montes,39.17,-4.57538,natural;sport,natural
Ballesteros de Calatrava,Ciudad Real,Ballesteros de Calatrava,38.8346,-3.9447,service,service
Bolaños de Calatrava,Ciudad Real,Bolaños de Calatrava,38.905214,-3.664006,sport;commercial;leisure,sport
Brazatortas,Ciudad Real,Brazatortas,38.658237,-4.293751,sport;natural;building,sport
Cabezarados,Ciudad Real,Cabezarados,38.84469,-4.2983,natural;catering;accommodation,natural
Cabezarrubias del Puerto,Ciudad Real,Cabezarrubias del Puerto,38.61508,-4.18452,leisure;natural;sport,leisure
Calzada de Calatrava,Ciudad Real,Calzada de Calatrava,38.70133,-3.774141,sport;service;access_limited,sport
Campo de Criptana,Ciudad Real,Campo de Criptana,39.402988,-3.124526,commercial;catering;activity,commercial
Cañada de Calatrava,Ciudad Real,Cañada de Calatrava,38.85429,-4.02103,leisure;building;sport,leisure
Caracuel de Calatrava,Ciudad Real,Caracuel de Calatrava,38.84522,-4.06339,leisure;sport;building,leisure
Carrión de Calatrava,Ciudad Real,Carrión de Calatrava,39.018646,-3.81725,leisure;sport;service,leisure
Carrizosa,Ciudad Real,Carrizosa,38.841961,-2.991834,natural;sport;service,natural
Castellar de Santiago,Ciudad Real,Castellar de Santiago,38.538871,-3.276555,natural;service,natural
Chillón,Ciudad Real,Chillón,38.796079,-4.865767,sport;natural;building,sport
Ciudad Real,Ciudad Real,Ciudad Real,38.987396,-3.929308,building;leisure;entertainment,building
Corral de Calatrava,Ciudad Real,Corral de Calatrava,38.857317,-4.081461,leisure;natural;sport,leisure
Cortijos (Los),Ciudad Real,Los Cortijos,39.320352,-4.028638,building;natural;sport,building
Cózar,Ciudad Real,Cózar,38.659913,-3.07099,natural;sport;access_limited,natural
Daimiel,Ciudad Real,Daimiel,39.069741,-3.610729,service;catering;commercial,service
Fernán Caballero,Ciudad Real,Fernán Caballero,39.12359,-3.90147,natural;service,natural
Fontanarejo,Ciudad Real,Fontanarejo,39.22014,-4.51753,natural,natural
Fuencaliente,Ciudad Real,Fuencaliente,38.404877,-4.30494,natural;building;tourism,natural
Fuenllana,Ciudad Real,Fuenllana,38.7559,-2.95814,leisure;sport;service,leisure
Fuente el Fresno,Ciudad Real,Fuente el Fresno,39.224696,-3.777169,natural;sport;leisure,natural
Granátula de Calatrava,Ciudad Real,Granátula de Calatrava,38.795983,-3.74329,leisure;building;tourism,leisure
Guadalmez,Ciudad Real,Guadalmez,38.726781,-4.971667,natural;leisure;building,natural
Herencia,Ciudad Real,Herencia,39.368149,-3.352316,leisure;commercial;service,leisure
Hinojosas de Calatrava,Ciudad Real,Hinojosas de Calatrava,38.613413,-4.139423,leisure;natural;service,leisure
Horcajo de los Montes,Ciudad Real,Horcajo de los Montes,39.327284,-4.650051,building;leisure;sport,building
Labores (Las),Ciudad Real,Las Labores,39.275035,-3.518751,natural;access_limited;catering,natural
Llanos del Caudillo,Ciudad Real,Llanos del Caudillo,39.117667,-3.351969,service;commercial;catering,service
Luciana,Ciudad Real,Luciana,38.98457,-4.293163,natural;service;building,natural
Malagón,Ciudad Real,Malagón,39.167586,-3.852365,leisure;sport;building,leisure
Manzanares,Ciudad Real,Manzanares,39.001122,-3.366875,leisure;commercial;service,leisure
Membrilla,Ciudad Real,Membrilla,38.972035,-3.344552,natural;building;sport,natural
Mestanza,Ciudad Real,Mestanza,38.575711,-4.070201,natural;leisure,natural
Miguelturra,Ciudad Real,Miguelturra,38.965953,-3.893114,leisure;building;sport,leisure
Montiel,Ciudad Real,Montiel,38.697964,-2.866215,natural;leisure;sport,natural
Moral de Calatrava,Ciudad Real,Moral de Calatrava,38.828977,-3.577474,sport;natural;commercial,sport
Navalpino,Ciudad Real,Navalpino,39.22573,-4.59133,natural,natural
Navas de Estena,Ciudad Real,Navas de Estena,39.49481,-4.52155,catering;leisure;commercial,catering
Pedro Muñoz,Ciudad Real,Pedro Muñoz,39.399809,-2.946991,leisure;sport;service,leisure
Picón,Ciudad Real,Picón,39.049848,-4.05936,natural;catering;accommodation,natural
Piedrabuena,Ciudad Real,Piedrabuena,39.035147,-4.174947,natural;service;access_limited,natural
Poblete,Ciudad Real,Poblete,38.937563,-3.978087,building;leisure;sport,building
Porzuna,Ciudad Real,Porzuna,39.148606,-4.155105,natural;service;building,natural
Pozuelo de Calatrava,Ciudad Real,Pozuelo de Calatrava,38.911353,-3.835804,sport;natural;service,sport
Pozuelos de Calatrava (Los),Ciudad Real,Los Pozuelos de Calatrava,38.925257,-4.19053,natural;sport;leisure,natural
Puebla de Don Rodrigo,Ciudad Real,Puebla de Don Rodrigo,39.084107,-4.619856,natural;service;building,natural
Puebla del Príncipe,Ciudad Real,Puebla del Príncipe,38.566751,-2.925912,sport;activity;tourism,sport
Puerto Lápice,Ciudad Real,Puerto Lápice,39.323018,-3.481811,leisure;sport;man_made,leisure
Puertollano,Ciudad Real,Puertollano,38.67926,-4.089606,leisure;sport;building,leisure
Retuerta del Bullaque,Ciudad Real,Retuerta del Bullaque,39.463175,-4.411457,building;leisure;accommodation,building
Robledo (El),Ciudad Real,El Robledo,39.219177,-4.280915,sport;service;commercial,sport
Ruidera,Ciudad Real,Ruidera,38.97775,-2.88322,accommodation;catering;entertainment,accommodation
Saceruela,Ciudad Real,Saceruela,38.94382,-4.60768,natural;sport;accommodation,natural
San Carlos del Valle,Ciudad Real,San Carlos del Valle,38.843886,-3.240835,sport;catering;accommodation,sport
San Lorenzo de Calatrava,Ciudad Real,San Lorenzo de Calatrava,38.47681,-3.82605,natural;sport,natural
Santa Cruz de los Cáñamos,Ciudad Real,Santa Cruz de los Cáñamos,38.63759,-2.86618,sport;natural;tourism,sport
Santa Cruz de Mudela,Ciudad Real,Santa Cruz de Mudela,38.640065,-3.466156,leisure;commercial;sport,leisure
Socuéllamos,Ciudad Real,Socuéllamos,39.282867,-2.79275,access_limited;leisure;building,access_limited
Solana del Pino,Ciudad Real,Solana del Pino,38.4672,-4.0752,natural;commercial;catering,natural
Solana (La),Ciudad Real,La Solana,38.941687,-3.236506,leisure;building;tourism,leisure
Terrinches,Ciudad Real,Terrinches,38.609553,-2.841703,sport;tourism;catering,sport
Tomelloso,Ciudad Real,Tomelloso,39.160601,-3.018661,sport;leisure;accommodation,sport
Torralba de Calatrava,Ciudad Real,Torralba de Calatrava,39.017436,-3.749216,leisure;sport;building,leisure
Torre de Juan Abad,Ciudad Real,Torre de Juan Abad,38.583863,-3.06115,natural;sport;leisure,natural
Torrenueva,Ciudad Real,Torrenueva,38.640404,-3.363944,leisure;tourism;sport,leisure
Valdemanco del Esteras,Ciudad Real,Valdemanco del Esteras,38.93858,-4.8292,natural,natural
Valdepeñas,Ciudad Real,Valdepeñas,38.764911,-3.386248,service;leisure;tourism,service
Valenzuela de Calatrava,Ciudad Real,Valenzuela de Calatrava,38.852572,-3.773314,tourism;entertainment,tourism
Villahermosa,Ciudad Real,Villahermosa,38.749594,-2.872299,leisure;service;commercial,leisure
Villamanrique,Ciudad Real,Villamanrique,38.545739,-2.997723,natural;sport;accommodation,natural
Villamayor de Calatrava,Ciudad Real,Villamayor de Calatrava,38.788391,-4.137704,leisure;sport;activity,leisure
Villanueva de la Fuente,Ciudad Real,Villanueva de la Fuente,38.694551,-2.695496,tourism;leisure;service,tourism
Villanueva de los Infantes,Ciudad Real,Villanueva de los Infantes,38.73598,-3.013617,building;service;tourism,building
Villanueva de San Carlos,Ciudad Real,Villanueva de San Carlos,38.62173,-3.90903,natural;sport;service,natural
Villar del Pozo,Ciudad Real,Villar del Pozo,38.8501,-3.96405,service;building,service
Villarrubia de los Ojos,Ciudad Real,Villarrubia de los Ojos,39.22069,-3.60923,catering;commercial;leisure,catering
Villarta de San Juan,Ciudad Real,Villarta de San Juan,39.238027,-3.421978,leisure;building;natural,leisure
Viso del Marqués,Ciudad Real,Viso del Marqués,38.522256,-3.564009,tourism;service;catering,tourism
Adamuz,Córdoba,Adamuz,38.027055,-4.521938,leisure;service;catering,leisure
Aguilar de la Frontera,Córdoba,Aguilar de la Frontera,37.513613,-4.656526,sport;tourism;service,sport
Alcaracejos,Córdoba,Alcaracejos,38.388306,-4.967311,leisure;sport;building,leisure
Almedinilla,Córdoba,Almedinilla,37.439118,-4.091527,leisure;sport;catering,leisure
Almodóvar del Río,Córdoba,Almodóvar del Río,37.811909,-5.017899,catering;leisure;building,catering
Añora,Córdoba,Añora,38.410044,-4.898364,catering;entertainment;tourism,catering
Baena,Córdoba,Baena,37.619107,-4.322362,catering;sport;leisure,catering
Belalcázar,Córdoba,Belalcázar,38.575153,-5.166332,leisure;sport;service,leisure
Belmez,Córdoba,Belmez,38.271949,-5.208001,leisure;service;natural,leisure
Benamejí,Córdoba,Benamejí,37.268628,-4.540782,sport;natural;service,sport
Blázquez (Los),Córdoba,Los Blázquez,38.425168,-5.455145,leisure;sport;natural,leisure
Bujalance,Córdoba,Bujalance,37.894767,-4.379447,leisure;service;sport,leisure
Cabra,Córdoba,Cabra,37.4735,-4.441519,commercial;catering,commercial
Cañete de las Torres,Córdoba,Cañete de las Torres,37.867096,-4.319282,leisure;service;natural,leisure
Carcabuey,Córdoba,Carcabuey,37.44265,-4.274668,service;commercial;catering,service
Cardeña,Córdoba,Cardeña,38.270001,-4.322242,sport;leisure;natural,sport
Carlota (La),Córdoba,La Carlota,37.66573,-4.935194,leisure;sport;building,leisure
Carpio (El),Córdoba,El Carpio,37.942947,-4.493571,sport;catering;leisure,sport
Castro del Río,Córdoba,Castro del Río,37.688825,-4.479211,leisure;commercial;catering,leisure
Conquista,Córdoba,Conquista,38.4,-4.5,leisure;sport;natural,leisure
Córdoba,Córdoba,Córdoba,37.888138,-4.780309,commercial;catering;service,commercial
Doña Mencía,Córdoba,Doña Mencía,37.55293,-4.356177,leisure;service;catering,leisure
Dos Torres,Córdoba,Dos Torres,38.445296,-4.89489,catering;leisure;accommodation,catering
Encinas Reales,Córdoba,Encinas Reales,37.274432,-4.489236,leisure;sport;building,leisure
Espejo,Córdoba,Espejo,38.001032,-4.771112,sport;leisure;natural,sport
Espiel,Córdoba,Espiel,38.188339,-5.022331,leisure;sport;catering,leisure
Fernán-Núñez,Córdoba,Fernán-Núñez,37.671881,-4.72529,service;leisure;natural,service
Fuente Carreteros,Córdoba,Fuente Carreteros,38.001032,-4.771112,sport;leisure;natural,sport
Fuente la Lancha,Córdoba,Fuente la Lancha,38.41667,-5.03333,leisure;sport;building,leisure
Fuente Obejuna,Córdoba,Fuente Obejuna,38.266281,-5.419804,leisure;catering;natural,leisure
Fuente Palmera,Córdoba,Fuente Palmera,37.705917,-5.097212,sport;leisure;building,sport
Fuente-Tójar,Córdoba,Fuente-Tójar,37.51095,-4.14631,sport;leisure;building,sport
Granjuela (La),Córdoba,La Granjuela,38.36667,-5.35,leisure;sport;natural,leisure
Guadalcázar,Córdoba,Guadalcázar,37.757105,-4.943707,leisure;sport;service,leisure
Guijarrosa (La),Córdoba,La Guijarrosa,38.001032,-4.771112,sport;leisure;natural,sport
Guijo (El),Córdoba,El Guijo,38.525451,-4.743782,natural;leisure;sport,natural
Hinojosa del Duque,Córdoba,Hinojosa del Duque,38.498615,-5.146832,sport;service;leisure,sport
Hornachuelos,Córdoba,Hornachuelos,37.831875,-5.253525,sport;leisure;building,sport
Iznájar,Córdoba,Iznájar,37.257829,-4.307739,natural;leisure;tourism,natural
Lucena,Córdoba,Lucena,37.41014,-4.486751,commercial;building;catering,commercial
Luque,Córdoba,Luque,37.558231,-4.278246,leisure;building;sport,leisure
Montalbán de Córdoba,Córdoba,Montalbán de Córdoba,37.580473,-4.749492,commercial;catering;service,commercial
Montemayor,Córdoba,Montemayor,37.646334,-4.700006,sport;leisure;service,sport
Montilla,Córdoba,Montilla,37.58599,-4.637972,leisure;service;building,leisure
Montoro,Córdoba,Montoro,38.02592,-4.38264,service;catering;building,service
Monturque,Córdoba,Monturque,37.471435,-4.581077,leisure;sport;building,leisure
Moriles,Córdoba,Moriles,37.43585,-4.608506,catering;service;commercial,catering
Nueva Carteya,Córdoba,Nueva Carteya,37.58655,-4.466665,leisure;commercial;catering,leisure
Obejo,Córdoba,Obejo,38.13265,-4.80018,natural;sport;catering,natural
Palenciana,Córdoba,Palenciana,37.24844,-4.582493,sport;natural;leisure,sport
Palma del Río,Córdoba,Palma del Río,37.698333,-5.279911,leisure;service;catering,leisure
