municipio,provincia,municipio_nombre_humano,codigo_INE,lat,lon
Pozanco,Ávila,Pozanco,5190,40.80095,-4.66772
Pozo Alcón,Jaén,Pozo Alcón,23070,37.703398,-2.934346
Pozo Cañada,Albacete,Pozo Cañada,2901,38.800099,-1.731457
Pozo de Almoguera,Guadalajara,Pozo de Almoguera,19224,40.3403,-3.02638
Pozo de Guadalajara,Guadalajara,Pozo de Guadalajara,19225,40.495474,-3.180888
Pozo de Urama,Palencia,Pozo de Urama,34137,42.25438,-4.89389
Pozo-Lorente,Albacete,Pozo-Lorente,2064,39.076172,-1.506999
Pozoamargo,Cuenca,Pozoamargo,16166,39.36558,-2.19617
Pozoantiguo,Zamora,Pozoantiguo,49163,41.5973,-5.4366
Pozoblanco,Córdoba,Pozoblanco,14054,38.378157,-4.846955
Pozohondo,Albacete,Pozohondo,2063,38.719396,-1.910827
Pozondón,Teruel,Pozondón,44189,40.56112,-1.47033
Pozorrubielos de la Mancha,Cuenca,Pozorrubielos de la Mancha,16908,39.489954,-2.032763
Pozorrubio de Santiago,Cuenca,Pozorrubio de Santiago,16167,39.81645,-2.94936
Pozos de Hinojo,Salamanca,Pozos de Hinojo,37257,40.91303,-6.41144
Pozuel de Ariza,Zaragoza,Pozuel de Ariza,50215,41.35,-2.15
Pozuel del Campo,Teruel,Pozuel del Campo,44190,40.77125,-1.50575
Pozuelo,Albacete,Pozuelo,2065,38.80989,-2.10101
Pozuelo (El),Cuenca,El Pozuelo,16169,40.600631,-2.26044
Pozuelo de Alarcón,Madrid,Pozuelo de Alarcón,28115,40.441821,-3.809908
Pozuelo de Aragón,Zaragoza,Pozuelo de Aragón,50216,41.7643,-1.42305
Pozuelo de Calatrava,Ciudad Real,Pozuelo de Calatrava,13066,38.911353,-3.835804
Pozuelo de la Orden,Valladolid,Pozuelo de la Orden,47125,41.82138,-5.25891
Pozuelo de Tábara,Zamora,Pozuelo de Tábara,49164,41.78502,-5.89455
Pozuelo de Zarzón,Cáceres,Pozuelo de Zarzón,10152,40.147514,-6.415008
Pozuelo del Páramo,León,Pozuelo del Páramo,24117,42.171,-5.76813
Pozuelo del Rey,Madrid,Pozuelo del Rey,28116,40.36463,-3.31699
Pozuelos de Calatrava (Los),Ciudad Real,Los Pozuelos de Calatrava,13067,38.925257,-4.19053
Prádanos de Bureba,Burgos,Prádanos de Bureba,9273,42.50264,-3.34752
Prádanos de Ojeda,Palencia,Prádanos de Ojeda,34139,42.68156,-4.34658
Pradejón,La Rioja,Pradejón,26117,42.336927,-2.07197
Pradell de la Teixeta,Tarragona,Pradell de la Teixeta,43115,41.15659,0.87616
Prádena,Segovia,Prádena,40162,41.13912,-3.68823
Prádena de Atienza,Guadalajara,Prádena de Atienza,19226,41.17245,-3.00728
Prádena del Rincón,Madrid,Prádena del Rincón,28117,41.04414,-3.54075
Prades,Tarragona,Prades,43116,41.309493,0.992716
Pradilla de Ebro,Zaragoza,Pradilla de Ebro,50217,41.861739,-1.264351
Pradillo,La Rioja,Pradillo,26118,42.1766,-2.64185
Prado,Zamora,Prado,49165,41.507885,-5.742746
Prado de la Guzpeña,León,Prado de la Guzpeña,24118,42.78309,-5.02554
Prado del Rey,Cádiz,Prado del Rey,11026,36.787994,-5.556229
Pradoluengo,Burgos,Pradoluengo,9274,42.323726,-3.200385
Prados Redondos,Guadalajara,Prados Redondos,19227,40.78505,-1.79329
Pradosegar,Ávila,Pradosegar,5191,40.5502,-5.07015
Prat de Comte,Tarragona,Prat de Comte,43117,40.98333,0.4
Prat de Llobregat (El),Barcelona,El Prat de Llobregat,8169,41.330291,2.093821
Pratdip,Tarragona,Pratdip,43118,41.029294,0.898724
Prats de Lluçanès,Barcelona,Prats de Lluçanès,8171,42.008826,2.030915
Prats de Rei (Els),Barcelona,Els Prats de Rei,8170,41.70592,1.54319
Prats i Sansor,Lleida,Prats i Sansor,25175,42.369022,1.848201
Pravia,Asturias,Pravia,33051,43.488938,-6.110695
Preixana,Lleida,Preixana,25176,41.608406,1.037541
Preixens,Lleida,Preixens,25177,41.7964,1.05057
Préjano,La Rioja,Préjano,26119,42.18648,-2.17998
Premià de Dalt,Barcelona,Premià de Dalt,8230,41.5,2.35
Premià de Mar,Barcelona,Premià de Mar,8172,41.494808,2.357761
Presencio,Burgos,Presencio,9275,42.18656,-3.90135
Preses (Les),Girona,Les Preses,17139,42.140338,2.462508
Priaranza del Bierzo,León,Priaranza del Bierzo,24119,42.50978,-6.67017
Priego,Cuenca,Priego,16170,40.449312,-2.313896
Priego de Córdoba,Córdoba,Priego de Córdoba,14055,37.437043,-4.199361
Prioro,León,Prioro,24120,42.89481,-4.96349
Proaza,Asturias,Proaza,33052,43.252093,-6.014059
Provencio (El),Cuenca,El Provencio,16171,39.37591,-2.573178
Prullans,Lleida,Prullans,25179,42.37877,1.73773
Pruna,Sevilla,Pruna,41076,36.972904,-5.221742
Puçol,Valencia,Puçol,46205,39.618218,-0.30666
Puebla de Albortón,Zaragoza,Puebla de Albortón,50218,41.38516,-0.85558
Puebla de Alcocer,Badajoz,Puebla de Alcocer,6102,38.985527,-5.256793
Puebla de Alfindén (La),Zaragoza,La Puebla de Alfindén,50219,41.631133,-0.752991
Puebla de Almenara,Cuenca,Puebla de Almenara,16172,39.783694,-2.814134
Puebla de Almoradiel (La),Toledo,La Puebla de Almoradiel,45135,39.597371,-3.118717
Puebla de Arenoso,Castellón,Puebla de Arenoso,12092,40.1,-0.58333
Puebla de Arganzón (La),Burgos,La Puebla de Arganzón,9276,42.76622,-2.83059
Puebla de Azaba,Salamanca,Puebla de Azaba,37258,40.44732,-6.74616
Puebla de Beleña,Guadalajara,Puebla de Beleña,19228,40.88794,-3.21624
Puebla de Castro (La),Huesca,La Puebla de Castro,22187,42.145229,0.312229
Puebla de Cazalla (La),Sevilla,La Puebla de Cazalla,41077,37.237553,-5.334706
Puebla de Don Fadrique,Granada,Puebla de Don Fadrique,18164,37.961083,-2.439198
Puebla de Don Rodrigo,Ciudad Real,Puebla de Don Rodrigo,13068,39.084107,-4.619856
Puebla de Guzmán,Huelva,Puebla de Guzmán,21058,37.61321,-7.248369
Puebla de Híjar (La),Teruel,La Puebla de Híjar,44191,41.22216,-0.44091
Puebla de la Calzada,Badajoz,Puebla de la Calzada,6103,38.892895,-6.62529
Puebla de la Reina,Badajoz,Puebla de la Reina,6104,38.66511,-6.101906
Puebla de la Sierra,Madrid,Puebla de la Sierra,28118,41.00361,-3.452912
Puebla de Lillo,León,Puebla de Lillo,24121,43.00691,-5.27387
Puebla de los Infantes (La),Sevilla,La Puebla de los Infantes,41078,37.780657,-5.387344
Puebla de Montalbán (La),Toledo,La Puebla de Montalbán,45136,39.86523,-4.359569
Puebla de Obando,Badajoz,Puebla de Obando,6107,39.175682,-6.626117
Puebla de Pedraza,Segovia,Puebla de Pedraza,40163,41.20557,-3.91378
Puebla de San Medel,Salamanca,Puebla de San Medel,37259,40.51073,-5.73673
Puebla de San Miguel,Valencia,Puebla de San Miguel,46201,40.05,-1.13333
Puebla de Sanabria,Zamora,Puebla de Sanabria,49166,42.054722,-6.631533
Puebla de Sancho Pérez,Badajoz,Puebla de Sancho Pérez,6108,38.396352,-6.39873
Puebla de Valdavia (La),Palencia,La Puebla de Valdavia,34140,42.67454,-4.60926
Puebla de Valles,Guadalajara,Puebla de Valles,19229,40.92532,-3.30018
Puebla de Valverde (La),Teruel,La Puebla de Valverde,44192,40.22409,-0.92783
Puebla de Yeltes,Salamanca,Puebla de Yeltes,37260,40.62528,-6.1815
Puebla del Maestre,Badajoz,Puebla del Maestre,6105,38.085132,-6.078725
Puebla del Príncipe,Ciudad Real,Puebla del Príncipe,13069,38.566751,-2.925912
Puebla del Prior,Badajoz,Puebla del Prior,6106,38.570397,-6.195755
Puebla del Río (La),Sevilla,La Puebla del Río,41079,37.269493,-6.06054
Puebla del Salvador,Cuenca,Puebla del Salvador,16174,39.56667,-1.66667
Pueblanueva (La),Toledo,La Pueblanueva,45137,39.912922,-4.677338
Pueblica de Valverde,Zamora,Pueblica de Valverde,49167,41.91843,-5.89974
Pueblonuevo de Miramontes,Cáceres,Pueblonuevo de Miramontes,10905,40.0606,-5.37832
Pueblonuevo del Guadiana,Badajoz,Pueblonuevo del Guadiana,6902,38.923141,-6.75574
Puendeluna,Zaragoza,Puendeluna,50220,42.15252,-0.7577
Puente de Domingo Flórez,León,Puente de Domingo Flórez,24122,42.401893,-6.799079
Puente de Génave,Jaén,Puente de Génave,23071,38.354387,-2.803046
Puente de Montañana,Huesca,Puente de Montañana,22188,42.16674,0.669432
Puente del Arzobispo (El),Toledo,El Puente del Arzobispo,45138,39.802024,-5.172538
Puente del Congosto,Salamanca,Puente del Congosto,37261,40.49041,-5.52628
Puente Genil,Córdoba,Puente Genil,14056,37.389409,-4.767179
Puente la Reina de Jaca,Huesca,Puente la Reina de Jaca,22902,42.58206,-0.76927
Puente la Reina/Gares,Navarra,Puente la Reina/Gares,31206,42.673902,-1.815212
Puente Viesgo,Cantabria,Puente Viesgo,39056,43.29815,-3.96817
Puentedura,Burgos,Puentedura,9277,42.04134,-3.58227
Puentes Viejas,Madrid,Puentes Viejas,28902,40.97806,-3.56085
Puerta de Segura (La),Jaén,La Puerta de Segura,23072,38.349394,-2.738075
Puertas,Salamanca,Puertas,37262,41.09681,-6.28752
Puerto Castilla,Ávila,Puerto Castilla,5192,40.288,-5.62366
Puerto de Béjar,Salamanca,Puerto de Béjar,37263,40.35052,-5.83756
Puerto de la Cruz,Santa Cruz de Tenerife,Puerto de la Cruz,38028,28.410426,-16.546465
Puerto de San Vicente,Toledo,Puerto de San Vicente,45139,39.52283,-5.11407
Puerto de Santa Cruz,Cáceres,Puerto de Santa Cruz,10153,39.31631,-5.85875
Puerto de Santa María (El),Cádiz,El Puerto de Santa María,11027,36.595032,-6.234054
Puerto del Rosario,Las Palmas,Puerto del Rosario,35017,28.501653,-13.868836
Puerto Lápice,Ciudad Real,Puerto Lápice,13070,39.323018,-3.481811
Puerto Lumbreras,Murcia,Puerto Lumbreras,30033,37.559776,-1.810492
Puerto Moral,Huelva,Puerto Moral,21059,37.88333,-6.46667
Puerto Real,Cádiz,Puerto Real,11028,36.532168,-6.191562
Puerto Seguro,Salamanca,Puerto Seguro,37264,40.82718,-6.76109
Puerto Serrano,Cádiz,Puerto Serrano,11029,36.518753,-6.279529
Puértolas,Huesca,Puértolas,22189,42.54748,0.13214
Puertollano,Ciudad Real,Puertollano,13071,38.67926,-4.089606
Puertomingalvo,Teruel,Puertomingalvo,44193,40.2643,-0.45756
Pueyo,Navarra,Pueyo,31207,42.566393,-1.648908
Pueyo de Araguás (El),Huesca,El Pueyo de Araguás,22190,42.458389,0.188755
Pueyo de Santa Cruz,Huesca,Pueyo de Santa Cruz,22193,41.85799,0.1566
Puig de Santa Maria (el),Valencia,el Puig de Santa Maria,46204,39.589761,-0.304232
Puig-reig,Barcelona,Puig-reig,8175,41.968962,1.882443
Puigcerdà,Girona,Puigcerdà,17141,42.437234,1.918272
Puigdàlber,Barcelona,Puigdàlber,8174,41.4,1.7
Puiggròs,Lleida,Puiggròs,25180,41.55,0.9
Puigpelat,Tarragona,Puigpelat,43119,41.281101,1.285044
Puigpunyent,Illes Balears,Puigpunyent,7045,39.622266,2.523958
Puigverd d'Agramunt,Lleida,Puigverd d'Agramunt,25181,41.76667,1.13333
Puigverd de Lleida,Lleida,Puigverd de Lleida,25182,41.542408,0.735089
Pujalt,Barcelona,Pujalt,8176,41.7171,1.42088
Pujerra,Málaga,Pujerra,29081,36.61274,-5.14979
Pulgar,Toledo,Pulgar,45140,39.693021,-4.153756
Pulianas,Granada,Pulianas,18165,37.225133,-3.605373
Pulpí,Almería,Pulpí,4075,37.41134,-1.746038
Punta Umbría,Huelva,Punta Umbría,21060,37.182187,-6.966807
Puntagorda,Santa Cruz de Tenerife,Puntagorda,38029,28.76886,-17.97599
Puntallana,Santa Cruz de Tenerife,Puntallana,38030,28.73333,-17.73333
Punxín,Ourense,Punxín,32065,42.37072,-8.01058
Puras,Valladolid,Puras,47126,41.18333,-4.65
Purchena,Almería,Purchena,4076,37.34761,-2.361655
Purujosa,Zaragoza,Purujosa,50221,41.68259,-1.76519
Purullena,Granada,Purullena,18167,37.316584,-3.188193
Quar (La),Barcelona,La Quar,8177,42.1,1.98333
Quart,Girona,Quart,17142,41.9387,2.838893
Quart de les Valls,Valencia,Quart de les Valls,46101,39.740897,-0.273841
Quart de Poblet,Valencia,Quart de Poblet,46102,39.481489,-0.442491
Quartell,Valencia,Quartell,46103,39.738677,-0.262666
Quatretonda,Valencia,Quatretonda,46104,38.946271,-0.402978
Quatretondeta,Alicante,Quatretondeta,3060,38.72415,-0.31669
Quel,La Rioja,Quel,26120,42.228156,-2.050488
Quemada,Burgos,Quemada,9279,41.70073,-3.57476
Quéntar,Granada,Quéntar,18168,37.19253,-3.46653
Quer,Guadalajara,Quer,19230,40.616639,-3.281065
Queralbs,Girona,Queralbs,17043,42.34928,2.16285
Quero,Toledo,Quero,45141,39.511061,-3.247203
Querol,Tarragona,Querol,43120,41.42293,1.39684
Quesa,Valencia,Quesa,46206,39.1197,-0.74
Quesada,Jaén,Quesada,23073,37.844036,-3.067116
Quicena,Huesca,Quicena,22195,42.14797,-0.36049
Quijorna,Madrid,Quijorna,28119,40.43042,-4.058326
Quintana de la Serena,Badajoz,Quintana de la Serena,6109,38.742574,-5.673837
Quintana del Castillo,León,Quintana del Castillo,24123,42.65987,-6.04978
Quintana del Marco,León,Quintana del Marco,24124,42.2067,-5.8503
Quintana del Pidio,Burgos,Quintana del Pidio,9281,41.75886,-3.75121
Quintana del Puente,Palencia,Quintana del Puente,34141,42.08471,-4.20649
Quintana Redonda,Soria,Quintana Redonda,42144,41.63905,-2.61449
Quintana y Congosto,León,Quintana y Congosto,24125,42.25585,-6.03636
Quintanabureba,Burgos,Quintanabureba,9280,42.58665,-3.36684
Quintanaélez,Burgos,Quintanaélez,9283,42.66921,-3.29877
Quintanaortuño,Burgos,Quintanaortuño,9287,42.45,-3.68333
Quintanapalla,Burgos,Quintanapalla,9288,42.40914,-3.53296
Quintanar de la Orden,Toledo,Quintanar de la Orden,45142,39.593467,-3.040945
Quintanar de la Sierra,Burgos,Quintanar de la Sierra,9289,41.986702,-3.031937
Quintanar del Rey,Cuenca,Quintanar del Rey,16175,39.34202,-1.930383
Quintanas de Gormaz,Soria,Quintanas de Gormaz,42145,41.50926,-2.97631
Quintanavides,Burgos,Quintanavides,9292,42.48084,-3.42449
Quintanilla de Arriba,Valladolid,Quintanilla de Arriba,47127,41.61974,-4.21774
Quintanilla de la Mata,Burgos,Quintanilla de la Mata,9294,41.98855,-3.76756
Quintanilla de Onésimo,Valladolid,Quintanilla de Onésimo,47129,41.625274,-4.363821
Quintanilla de Onsoña,Palencia,Quintanilla de Onsoña,34143,42.46937,-4.66385
Quintanilla de Trigueros,Valladolid,Quintanilla de Trigueros,47130,41.85449,-4.65931
Quintanilla de Urz,Zamora,Quintanilla de Urz,49170,42.0329,-5.84866
Quintanilla del Agua y Tordueles,Burgos,Quintanilla del Agua y Tordueles,9901,42.051315,-3.645675
Quintanilla del Coco,Burgos,Quintanilla del Coco,9295,41.98333,-3.51667
Quintanilla del Molar,Valladolid,Quintanilla del Molar,47128,41.98935,-5.44928
Quintanilla del Monte,Zamora,Quintanilla del Monte,49168,41.86812,-5.34928
Quintanilla del Olmo,Zamora,Quintanilla del Olmo,49169,41.90561,-5.40726
Quintanilla San García,Burgos,Quintanilla San García,9298,42.5485,-3.19321
Quintanilla Vivar,Burgos,Quintanilla Vivar,9301,42.41585,-3.68849
Quintanillas (Las),Burgos,Las Quintanillas,9297,42.3725,-3.843889
Quintela de Leirado,Ourense,Quintela de Leirado,32066,42.13967,-8.10126
Quinto,Zaragoza,Quinto,50222,41.432316,-0.504763
Quiñonería,Soria,Quiñonería,42148,41.552308,-2.051152
Quiroga,Lugo,Quiroga,27050,42.475577,-7.26932
Quirós,Asturias,Quirós,33053,43.15742,-5.97345
Quiruelas de Vidriales,Zamora,Quiruelas de Vidriales,49171,42.01762,-5.82947
Quismondo,Toledo,Quismondo,45143,40.106353,-4.324818
Rábade,Lugo,Rábade,27056,43.120485,-7.626601
Rabanales,Zamora,Rabanales,49172,41.74287,-6.27674
Rabanera,La Rioja,Rabanera,26121,42.18955,-2.48654
Rabanera del Pinar,Burgos,Rabanera del Pinar,9302,41.89375,-3.19665
Rábano,Valladolid,Rábano,47131,41.53314,-4.06214
Rábano de Aliste,Zamora,Rábano de Aliste,49173,41.7443,-6.43302
Rábanos,Burgos,Rábanos,9303,42.31971,-3.27029
Rábanos (Los),Soria,Los Rábanos,42149,41.71803,-2.47647
Rabé de las Calzadas,Burgos,Rabé de las Calzadas,9304,42.34065,-3.83414
Rabós,Girona,Rabós,17143,42.3789,3.02828
Rada de Haro,Cuenca,Rada de Haro,16176,39.57002,-2.62086
Rafal,Alicante,Rafal,3109,38.103409,-0.848648
Ráfales,Teruel,Ráfales,44194,40.8377,0.01923
Rafelbunyol,Valencia,Rafelbunyol,46207,39.587979,-0.33379
Rafelcofer,Valencia,Rafelcofer,46208,38.932423,-0.167151
Rafelguaraf,Valencia,Rafelguaraf,46209,39.051075,-0.454472
Ràfol d'Almúnia (el),Alicante,el Ràfol d'Almúnia,3110,38.8212,-0.05171
Ráfol de Salem,Valencia,Ráfol de Salem,46210,38.86651,-0.39991
Rágama,Salamanca,Rágama,37265,40.99768,-5.12724
Rágol,Almería,Rágol,4077,36.99523,-2.68178
Rairiz de Veiga,Ourense,Rairiz de Veiga,32067,42.08364,-7.83503
Rajadell,Barcelona,Rajadell,8178,41.72802,1.70621
Ramales de la Victoria,Cantabria,Ramales de la Victoria,39057,43.257103,-3.465107
Rambla (La),Córdoba,La Rambla,14057,37.606715,-4.738776
Ramirás,Ourense,Ramirás,32068,42.18886,-8.03496
Ramiro,Valladolid,Ramiro,47132,41.22845,-4.78608
Rapariegos,Segovia,Rapariegos,40164,41.09498,-4.6527
Rascafría,Madrid,Rascafría,28120,40.903587,-3.879528
Rasillo de Cameros (El),La Rioja,El Rasillo de Cameros,26122,42.19349,-2.716912
Rasines,Cantabria,Rasines,39058,43.30505,-3.4292
Rasquera,Tarragona,Rasquera,43121,41.00266,0.59967
Rasueros,Ávila,Rasueros,5193,41.02344,-5.07377
Real,Valencia,Real,46212,39.336103,-0.609158
Real de Gandia (el),Valencia,el Real de Gandia,46211,38.952572,-0.189867
Real de la Jara (El),Sevilla,El Real de la Jara,41080,37.949175,-6.157313
Real de San Vicente (El),Toledo,El Real de San Vicente,45144,40.13566,-4.690146
Real Sitio de San Ildefonso,Segovia,Real Sitio de San Ildefonso,40181,40.897911,-4.005588
Realejos (Los),Santa Cruz de Tenerife,Los Realejos,38031,28.36739,-16.58335
Rebollar,Soria,Rebollar,10154,41.91395,-2.50583
Rebollar,Cáceres,Rebollar,42151,40.15389,-5.89956
Rebolledo de la Torre,Burgos,Rebolledo de la Torre,9306,42.68931,-4.22693
Rebollo,Segovia,Rebollo,40165,41.19318,-3.85771
Rebollosa de Jadraque,Guadalajara,Rebollosa de Jadraque,19231,41.0904,-2.84201
Recas,Toledo,Recas,45145,40.053958,-3.989814
Recueja (La),Albacete,La Recueja,2066,39.18333,-1.48333
Recuenco (El),Guadalajara,El Recuenco,19232,40.625107,-2.332622
Recuerda,Soria,Recuerda,42152,41.47408,-2.9946
Redal (El),La Rioja,El Redal,26123,42.33746,-2.20204
Redecilla del Camino,Burgos,Redecilla del Camino,9307,42.43804,-3.06547
Redecilla del Campo,Burgos,Redecilla del Campo,9308,42.46675,-3.11531
Redonda (La),Salamanca,La Redonda,37266,40.90856,-6.74872
Redondela,Pontevedra,Redondela,36045,42.292433,-8.612224
Redován,Alicante,Redován,3111,38.113556,-0.906116
Redueña,Madrid,Redueña,28121,40.81685,-3.59837
Regencós,Girona,Regencós,17144,41.95271,3.17006
Regueras (Las),Asturias,Las Regueras,24127,43.428022,-5.976499
Regueras de Arriba,León,Regueras de Arriba,33054,42.29414,-5.85958
Regumiel de la Sierra,Burgos,Regumiel de la Sierra,9309,41.955008,-2.989327
Reíllo,Cuenca,Reíllo,16177,39.9,-1.86667
Reina,Badajoz,Reina,6110,38.18333,-5.95
Reinosa,Cantabria,Reinosa,39059,42.997328,-4.136789
Reinoso,Burgos,Reinoso,9310,42.50915,-3.38466
Reinoso de Cerrato,Palencia,Reinoso de Cerrato,34146,41.97624,-4.38337
Relleu,Alicante,Relleu,3112,38.588602,-0.310327
Rellinars,Barcelona,Rellinars,8179,41.634372,1.908365
Rello,Soria,Rello,42153,41.33297,-2.74925
Remolinos,Zaragoza,Remolinos,50223,41.839863,-1.178723
Remondo,Segovia,Remondo,40166,41.341,-4.4839
Rena,Badajoz,Rena,6111,39.05252,-5.80868
Renau,Tarragona,Renau,43122,41.22448,1.31083
Renedo de Esgueva,Valladolid,Renedo de Esgueva,47133,41.654088,-4.628617
Renedo de la Vega,Palencia,Renedo de la Vega,34147,42.45348,-4.70298
Renera,Guadalajara,Renera,19233,40.48976,-3.01367
Renieblas,Soria,Renieblas,42154,41.82009,-2.37236
Reocín,Cantabria,Reocín,39060,43.33915,-4.09403
Requejo,Zamora,Requejo,49174,42.03044,-6.74227
Requena,Valencia,Requena,46213,39.48756,-1.100272
Requena de Campos,Palencia,Requena de Campos,34149,42.30796,-4.34304
Respenda de la Peña,Palencia,Respenda de la Peña,34151,42.76512,-4.6854
Retamal de Llerena,Badajoz,Retamal de Llerena,6112,38.577342,-5.839096
Retamoso de la Jara,Toledo,Retamoso de la Jara,45146,39.74356,-4.75541
Retascón,Zaragoza,Retascón,50224,41.1435,-1.38376
Retiendas,Guadalajara,Retiendas,19234,40.96835,-3.27229
Retortillo,Salamanca,Retortillo,37267,40.80132,-6.35951
Retortillo de Soria,Soria,Retortillo de Soria,42155,41.31092,-2.98228
Retuerta,Burgos,Retuerta,9311,42.03316,-3.49918
Retuerta del Bullaque,Ciudad Real,Retuerta del Bullaque,13072,39.463175,-4.411457
Reus,Tarragona,Reus,43123,41.151754,1.106127
Revellinos,Zamora,Revellinos,49175,41.88982,-5.56871
Revenga de Campos,Palencia,Revenga de Campos,34152,42.28401,-4.48218
Revilla de Collazos,Palencia,Revilla de Collazos,34154,42.6296,-4.50343
Revilla del Campo,Burgos,Revilla del Campo,9314,42.21081,-3.54289
Revilla Vallejera,Burgos,Revilla Vallejera,9316,42.14674,-4.13379
Revilla y Ahedo (La),Burgos,La Revilla y Ahedo,9312,41.99754,-3.35232
Revillarruz,Burgos,Revillarruz,9315,42.23006,-3.65246
Reyero,León,Reyero,24129,42.94882,-5.19892
Rezmondo,Burgos,Rezmondo,9317,42.51565,-4.23877
Reznos,Soria,Reznos,42156,41.5909,-2.0278
Riaguas de San Bartolomé,Segovia,Riaguas de San Bartolomé,40168,41.4264,-3.48893
Rialp,Lleida,Rialp,25183,42.442747,1.135102
Rianxo,A Coruña,Rianxo,15072,42.650053,-8.818728
Riaño,León,Riaño,24130,42.976008,-5.004212
Riaza,Segovia,Riaza,40170,41.275698,-3.478693
Riba (La),Tarragona,La Riba,43124,41.317816,1.176548
Riba de Escalote (La),Soria,La Riba de Escalote,42157,41.35182,-2.79629
Riba de Saelices,Guadalajara,Riba de Saelices,19235,40.91145,-2.29715
Riba-roja d'Ebre,Tarragona,Riba-roja d'Ebre,43125,41.25198,0.488959
Riba-roja de Túria,Valencia,Riba-roja de Túria,46214,39.54595,-0.57069
Ribadavia,Ourense,Ribadavia,32069,42.28877,-8.14373
Ribadedeva,Asturias,Ribadedeva,33055,43.370384,-4.56305
Ribadeo,Lugo,Ribadeo,27051,43.53684,-7.04065
Ribadesella,Asturias,Ribadesella,33056,43.461492,-5.057672
Ribadumia,Pontevedra,Ribadumia,36046,42.522356,-8.776716
Ribaforada,Navarra,Ribaforada,31208,41.998411,-1.513616
Ribafrecha,La Rioja,Ribafrecha,26124,42.355103,-2.387377
Ribamontán al Mar,Cantabria,Ribamontán al Mar,39061,43.455025,-3.700672
Ribamontán al Monte,Cantabria,Ribamontán al Monte,39062,43.41558,-3.6778
Ribas de Campos,Palencia,Ribas de Campos,34155,42.15249,-4.51649
Ribas de Sil,Lugo,Ribas de Sil,27052,42.43885,-7.29536
Ribatejada,Madrid,Ribatejada,28122,40.667062,-3.391018
Ribeira,A Coruña,Ribeira,15073,42.55352,-8.99094
Ribeira de Piquín,Lugo,Ribeira de Piquín,27053,43.190853,-7.196939
Ribera d'Ondara,Lleida,Ribera d'Ondara,25905,41.627577,1.34149
Ribera d'Urgellet,Lleida,Ribera d'Urgellet,25185,42.28133,1.37711
